,flow (MWh),congestion price from ($/MWh),congestion price to ($/MWh)
C1-1,47.950644,-0.000000,0.000000
C1-2,47.292358,-0.000000,0.000000
C1-3,46.765350,-0.000000,0.000000
C1-4,46.432931,-0.000000,0.000000
C1-5,46.459056,-0.000000,0.000000
C1-6,46.614568,-0.000000,0.000000
C1-7,46.887595,-0.000000,0.000000
C1-8,47.622471,-0.000000,0.000000
C1-9,48.828430,-0.000000,0.000000
C1-10,49.936476,-0.000000,0.000000
C1-11,50.928911,-0.000000,0.000000
C1-12,40.420199,-0.000000,0.000000
C1-13,31.162036,-0.000000,0.000000
C1-14,31.493540,-0.000000,0.000000
C1-15,20.523268,-0.000000,0.000000
C1-16,32.853466,-0.000000,0.000000
C1-17,47.627246,-0.000000,0.000000
C1-18,31.145058,-0.000000,0.000000
C1-19,52.562073,-0.000000,0.000000
C1-20,40.323402,-0.000000,0.000000
C1-21,54.316157,-0.000000,0.000000
C1-22,24.058510,-0.000000,0.000000
C1-23,50.084123,-0.000000,0.000000
C1-24,48.783794,-0.000000,0.000000
C2-1,-128.406646,-0.000000,0.000000
C2-2,-126.005688,-0.000000,0.000000
C2-3,-123.998952,-0.000000,0.000000
C2-4,-122.690733,-0.000000,0.000000
C2-5,-122.797284,-0.000000,0.000000
C2-6,-123.401819,-0.000000,0.000000
C2-7,-121.395332,-0.000000,0.000000
C2-8,-121.194715,-0.000000,0.000000
C2-9,-124.728874,-0.000000,0.000000
C2-10,-128.452296,-0.000000,0.000000
C2-11,-129.968743,-0.000000,0.000000
C2-12,-137.003555,-0.000000,0.000000
C2-13,-146.319960,-0.000000,0.000000
C2-14,-145.545122,-0.000000,0.000000
C2-15,-119.590753,-0.000000,0.000000
C2-16,-88.525125,-0.000000,0.000000
C2-17,-64.739821,-0.000000,0.000000
C2-18,-94.835195,-0.000000,0.000000
C2-19,-81.711116,-0.000000,0.000000
C2-20,-113.043876,-0.000000,0.000000
C2-21,-81.431355,-0.000000,0.000000
C2-22,-77.743022,-0.000000,0.000000
C2-23,-135.077857,-0.000000,0.000000
C2-24,-131.171519,-0.000000,0.000000
C3-1,37.577167,-0.000000,0.000000
C3-2,38.738638,-0.000000,0.000000
C3-3,39.616393,-0.000000,0.000000
C3-4,40.143914,-0.000000,0.000000
C3-5,40.104758,-0.000000,0.000000
C3-6,39.853369,-0.000000,0.000000
C3-7,37.522605,-0.000000,0.000000
C3-8,34.451713,-0.000000,0.000000
C3-9,31.791617,-0.000000,0.000000
C3-10,29.640781,-0.000000,0.000000
C3-11,26.594404,-0.000000,0.000000
C3-12,15.480688,-0.000000,0.000000
