,flow (MWh),congestion price from ($/MWh),congestion price to ($/MWh)
C1-1,33.637384,0.000000,0.000000
C1-2,25.292052,0.000000,0.000000
C1-3,22.580059,0.000000,0.000000
C1-4,24.540096,0.000000,0.000000
C1-5,25.606209,0.000000,0.000000
C1-6,30.351865,0.000000,0.000000
C1-7,47.225474,0.000000,0.000000
C1-8,23.704337,0.000000,0.000000
C1-9,-15.021585,0.000000,0.000000
C1-10,53.444895,0.000000,0.000000
C1-11,53.896148,0.000000,0.000000
C1-12,54.000283,0.000000,0.000000
C1-13,54.019568,0.000000,0.000000
C1-14,24.283540,0.000000,0.000000
C1-15,52.652522,0.000000,0.000000
C1-16,17.065912,0.000000,0.000000
C1-17,45.039253,0.000000,0.000000
C1-18,53.308847,0.000000,0.000000
C1-19,54.110871,0.000000,0.000000
C1-20,53.624762,0.000000,0.000000
C1-21,53.062492,0.000000,0.000000
C1-22,51.782677,0.000000,0.000000
C1-23,50.554008,0.000000,0.000000
C1-24,45.557432,0.000000,0.000000
C2-1,-99.743897,0.000000,0.000000
C2-2,-81.691533,0.000000,0.000000
C2-3,-75.686138,0.000000,0.000000
C2-4,-79.757224,0.000000,0.000000
C2-5,-82.064165,0.000000,0.000000
C2-6,-92.836591,0.000000,0.000000
C2-7,-130.345851,0.000000,0.000000
C2-8,-69.811579,0.000000,0.000000
C2-9,3.296552,0.000000,0.000000
C2-10,-133.908823,0.000000,0.000000
C2-11,-135.575376,0.000000,0.000000
C2-12,-135.959965,0.000000,0.000000
C2-13,-136.031185,0.000000,0.000000
C2-14,-74.078725,0.000000,0.000000
C2-15,-145.811750,0.000000,0.000000
C2-16,-70.979833,0.000000,0.000000
C2-17,-126.582528,0.000000,0.000000
C2-18,-146.182326,0.000000,0.000000
C2-19,-147.456706,0.000000,0.000000
C2-20,-145.752031,0.000000,0.000000
C2-21,-143.576935,0.000000,0.000000
C2-22,-141.733465,0.000000,0.000000
C2-23,-136.954164,0.000000,0.000000
C2-24,-122.618418,0.000000,0.000000
C3-1,19.811037,0.000000,0.000000
C3-2,11.658576,0.000000,0.000000
C3-3,9.475582,0.000000,0.000000
C3-4,11.791629,0.000000,0.000000
C3-5,12.810376,0.000000,0.000000
C3-6,16.411332,0.000000,0.000000
C3-7,30.828697,0.000000,0.000000
C3-8,-9.942743,0.000000,0.000000
C3-9,-47.809924,0.000000,0.000000
C3-10,18.930236,0.000000,0.000000
C3-11,18.146801,0.000000,0.000000
C3-12,17.966009,0.000000,0.000000
C3-13,17.932529,0.000000,0.000000
C3-14,-14.693902,0.000000,0.000000
C3-15,29.438886,0.000000,0.000000
C3-16,-8.798511,0.000000,0.000000
C3-17,19.667919,0.000000,0.000000
