,flow (MWh),congestion price from ($/MWh),congestion price to ($/MWh)
C1-1,23.160560,0.000000,0.000000
C1-2,19.491806,0.000000,0.000000
C1-3,17.906490,0.000000,0.000000
C1-4,38.512699,0.000000,0.000000
C1-5,20.552935,0.000000,0.000000
C1-6,49.677252,0.000000,0.000000
C1-7,40.304009,0.000000,0.000000
C1-8,50.417142,0.000000,0.000000
C1-9,51.650984,0.000000,0.000000
C1-10,-15.778632,0.000000,0.000000
C1-11,15.590009,0.000000,0.000000
C1-12,41.826564,0.000000,0.000000
C1-13,54.558007,0.000000,0.000000
C1-14,15.262676,0.000000,0.000000
C1-15,26.030326,0.000000,0.000000
C1-16,39.506256,0.000000,0.000000
C1-17,53.544667,0.000000,0.000000
C1-18,73.903366,0.000000,0.000000
C1-19,75.632650,0.000000,0.000000
C1-20,75.269535,0.000000,0.000000
C1-21,49.611055,0.000000,0.000000
C1-22,36.251396,0.000000,0.000000
C1-23,48.927071,0.000000,0.000000
C1-24,48.517609,0.000000,0.000000
C2-1,-76.170883,0.000000,0.000000
C2-2,-68.556901,0.000000,0.000000
C2-3,-65.213924,0.000000,0.000000
C2-4,-95.618923,0.000000,0.000000
C2-5,-70.969790,0.000000,0.000000
C2-6,-122.523355,0.000000,0.000000
C2-7,-114.678578,0.000000,0.000000
C2-8,-137.448726,0.000000,0.000000
C2-9,-139.830418,0.000000,0.000000
C2-10,-59.816107,0.000000,0.000000
C2-11,-114.328110,0.000000,0.000000
C2-12,-145.881774,0.000000,0.000000
C2-13,-135.724682,0.000000,0.000000
C2-14,-50.532746,0.000000,0.000000
C2-15,-132.865054,0.000000,0.000000
C2-16,-105.476842,0.000000,0.000000
C2-17,-136.640206,0.000000,0.000000
C2-18,-121.654300,0.000000,0.000000
C2-19,-129.759024,0.000000,0.000000
C2-20,-133.183158,0.000000,0.000000
C2-21,-136.524538,0.000000,0.000000
C2-22,-105.306166,0.000000,0.000000
C2-23,-127.317567,0.000000,0.000000
C2-24,-126.542375,0.000000,0.000000
C3-1,10.951481,0.000000,0.000000
C3-2,7.177085,0.000000,0.000000
C3-3,5.436507,0.000000,0.000000
C3-4,15.184047,0.000000,0.000000
C3-5,7.913850,0.000000,0.000000
C3-6,27.028956,0.000000,0.000000
C3-7,24.833284,0.000000,0.000000
C3-8,33.253665,0.000000,0.000000
C3-9,29.771969,0.000000,0.000000
C3-10,-36.895612,0.000000,0.000000
C3-11,-12.281519,0.000000,0.000000
C3-12,8.310664,0.000000,0.000000
C3-13,15.584265,0.000000,0.000000
C3-14,-30.073176,0.000000,0.000000
C3-15,-7.568942,0.000000,0.000000
C3-16,3.155653,0.000000,0.000000
C3-17,20.212274,0.000000,0.000000
C3-18,36.524741,0.000000,0.000000
C3-19,34.580661,0.000000,0.000000
C3-20,38.145828,0.000000,0.000000
C3-21,25.636039,0.000000,0.000000
C3-22,14.286026,0.000000,0.000000
C3-23,31.377526,0.000000,0.000000
C3-24,34.155104,0.000000,0.000000
C4-1,-23.973873,0.000000,0.000000
C4-2,-25.098494,0.000000,0.000000
C4-3,-25.564713,0.000000,0.000000
C4-4,-10.533424,0.000000,0.000000
C4-5,-25.080894,0.000000,0.000000
C4-6,-10.640751,0.000000,0.000000
C4-7,-22.655244,0.000000,0.000000
C4-8,-21.862972,0.000000,0.000000
C4-9,-22.685105,0.000000,0.000000
C4-10,-52.232139,0.000000,0.000000
C4-11,-38.086494,0.000000,0.000000
C4-12,-25.393237,0.000000,0.000000
C4-13,-16.897689,0.000000,0.000000
C4-14,-26.914428,0.000000,0.000000
C4-15,-30.024907,0.000000,0.000000
C4-16,-21.590691,0.000000,0.000000
C4-17,-18.505169,0.000000,0.000000
C4-18,-6.561780,0.000000,0.000000
C4-19,-11.503182,0.000000,0.000000
C4-20,-14.540339,0.000000,0.000000
C4-21,-24.802567,0.000000,0.000000
C4-22,-24.806799,0.000000,0.000000
C4-23,-15.569629,0.000000,0.000000
C4-24,-14.842286,0.000000,0.000000
C5-1,9.359362,0.000000,0.000000
C5-2,6.968661,0.000000,0.000000
C5-3,5.864908,0.000000,0.000000
C5-4,11.393798,0.000000,0.000000
C5-5,7.459833,0.000000,0.000000
C5-6,19.167418,0.000000,0.000000
C5-7,18.463840,0.000000,0.000000
C5-8,23.979576,0.000000,0.000000
C5-9,21.877531,0.000000,0.000000
C5-10,-19.672086,0.000000,0.000000
C5-11,-4.413025,0.000000,0.000000
C5-12,8.286394,0.000000,0.000000
C5-13,12.552975,0.000000,0.000000
C5-14,-16.510812,0.000000,0.000000
C5-15,-1.788803,0.000000,0.000000
C5-16,4.679833,0.000000,0.000000
C5-17,15.571348,0.000000,0.000000
C5-18,25.474953,0.000000,0.000000
C5-19,24.673478,0.000000,0.000000
C5-20,27.148058,0.000000,0.000000
C5-21,19.377399,0.000000,0.000000
C5-22,11.867749,0.000000,0.000000
C5-23,22.272088,0.000000,0.000000
C5-24,23.958440,0.000000,0.000000
C6-1,66.060989,0.000000,0.000000
C6-2,50.048159,0.000000,0.000000
C6-3,43.039402,0.000000,0.000000
C6-4,128.522741,0.000000,0.000000
C6-5,54.117207,0.000000,0.000000
C6-6,175.000000,0.000000,0.000000
C6-7,134.435291,0.000000,0.000000
C6-8,175.000000,0.000000,0.000000
C6-9,175.000000,0.000000,0.000000
C6-10,-34.607920,0.000000,0.000000
C6-11,91.888033,0.000000,0.000000
C6-12,175.000000,0.000000,0.000000
C6-13,175.000000,0.000000,0.000000
C6-14,0.021367,0.000000,0.000000
C6-15,141.796971,0.000000,0.000000
C6-16,112.143747,0.000000,0.000000
C6-17,175.000000,0.000000,7.132591
C6-18,175.000000,0.000000,7.132591
C6-19,175.000000,0.000000,19.417885
C6-20,175.000000,0.000000,36.000001
C6-21,163.069362,0.000000,0.000000
C6-22,110.033360,0.000000,0.000000
C6-23,173.128503,0.000000,0.000000
C6-24,175.000000,0.000000,0.000000
C7-1,-70.135497,0.000000,0.000000
C7-2,-95.940365,0.000000,0.000000
C7-3,-108.257528,0.000000,0.000000
C7-4,-62.114511,0.000000,0.000000
C7-5,-93.501586,0.000000,0.000000
C7-6,8.619389,0.000000,0.000000
C7-7,-4.726559,0.000000,0.000000
C7-8,46.543587,0.000000,0.000000
C7-9,22.387231,0.000000,0.000000
