,flow (MWh),congestion price from ($/MWh),congestion price to ($/MWh)
C1-1,22.017366,-0.000000,0.000000
C1-2,18.618387,-0.000000,0.000000
C1-3,16.757627,-0.000000,0.000000
C1-4,15.875416,-0.000000,0.000000
C1-5,16.030733,-0.000000,0.000000
C1-6,17.993690,-0.000000,0.000000
C1-7,21.257613,-0.000000,0.000000
C1-8,22.029521,-0.000000,0.000000
C1-9,5.760971,-0.000000,0.000000
C1-10,25.837641,-0.000000,0.000000
C1-11,14.070971,-0.000000,0.000000
C1-12,-10.483985,-0.000000,0.000000
C1-13,-3.168027,-0.000000,0.000000
C1-14,0.516758,-0.000000,0.000000
C1-15,22.728386,-0.000000,0.000000
C1-16,27.745088,-0.000000,0.000000
C1-17,54.392302,-0.000000,0.000000
C1-18,55.704364,-0.000000,0.000000
C1-19,27.303995,-0.000000,0.000000
C1-20,33.662193,-0.000000,0.000000
C1-21,48.271343,-0.000000,0.000000
C1-22,40.503611,-0.000000,0.000000
C1-23,46.463756,-0.000000,0.000000
C1-24,46.121938,-0.000000,0.000000
C2-1,-63.021769,-0.000000,0.000000
C2-2,-55.425710,-0.000000,0.000000
C2-3,-51.823262,-0.000000,0.000000
C2-4,-50.356004,-0.000000,0.000000
C2-5,-51.244903,-0.000000,0.000000
C2-6,-56.365616,-0.000000,0.000000
C2-7,-63.768594,-0.000000,0.000000
C2-8,-62.805171,-0.000000,0.000000
C2-9,-28.024007,-0.000000,0.000000
C2-10,-70.283326,-0.000000,0.000000
C2-11,-46.502400,-0.000000,0.000000
C2-12,4.017420,-0.000000,0.000000
C2-13,-11.529509,-0.000000,0.000000
C2-14,-19.794941,-0.000000,0.000000
C2-15,-66.644120,-0.000000,0.000000
C2-16,-78.224548,-0.000000,0.000000
C2-17,-137.468159,-0.000000,0.000000
C2-18,-142.394365,-0.000000,0.000000
C2-19,-84.720755,-0.000000,0.000000
C2-20,-96.872823,-0.000000,0.000000
C2-21,-125.232385,-0.000000,0.000000
C2-22,-107.191713,-0.000000,0.000000
C2-23,-119.879404,-0.000000,0.000000
C2-24,-118.775820,-0.000000,0.000000
C3-1,-5.837735,-0.000000,0.000000
C3-2,-8.206912,-0.000000,0.000000
C3-3,-8.650278,-0.000000,0.000000
C3-4,-8.620329,-0.000000,0.000000
C3-5,-8.177162,-0.000000,0.000000
C3-6,-7.598970,-0.000000,0.000000
C3-7,-8.499459,-0.000000,0.000000
C3-8,-13.292683,-0.000000,0.000000
C3-9,-35.922348,-0.000000,0.000000
C3-10,-16.848842,-0.000000,0.000000
C3-11,-31.476828,-0.000000,0.000000
C3-12,-59.235428,-0.000000,0.000000
C3-13,-51.773201,-0.000000,0.000000
C3-14,-48.337129,-0.000000,0.000000
C3-15,-23.648328,-0.000000,0.000000
C3-16,-15.666696,-0.000000,0.000000
C3-17,17.322615,-0.000000,0.000000
C3-18,15.094304,-0.000000,0.000000
C3-19,-13.102696,-0.000000,0.000000
C3-20,-4.080101,-0.000000,0.000000
C3-21,12.711121,-0.000000,0.000000
C3-22,6.691898,-0.000000,0.000000
C3-23,18.903152,-0.000000,0.000000
C3-24,23.044265,-0.000000,0.000000
C4-1,-18.354583,-0.000000,0.000000
C4-2,-18.542884,-0.000000,0.000000
C4-3,-18.940041,-0.000000,0.000000
C4-4,-19.293096,-0.000000,0.000000
C4-5,-19.714823,-0.000000,0.000000
C4-6,-20.548782,-0.000000,0.000000
C4-7,-21.392481,-0.000000,0.000000
C4-8,-20.275916,-0.000000,0.000000
C4-9,-25.976968,-0.000000,0.000000
C4-10,-20.857203,-0.000000,0.000000
C4-11,-25.815878,-0.000000,0.000000
C4-12,-34.493915,-0.000000,0.000000
C4-13,-32.623817,-0.000000,0.000000
C4-14,-32.198483,-0.000000,0.000000
C4-15,-25.589948,-0.000000,0.000000
C4-16,-24.373674,-0.000000,0.000000
C4-17,-18.427474,-0.000000,0.000000
C4-18,-21.204398,-0.000000,0.000000
C4-19,-30.848083,-0.000000,0.000000
C4-20,-27.165775,-0.000000,0.000000
C4-21,-20.270945,-0.000000,0.000000
C4-22,-20.213305,-0.000000,0.000000
C4-23,-16.937139,-0.000000,0.000000
C4-24,-15.358547,-0.000000,0.000000
C5-1,-1.699231,-0.000000,0.000000
C5-2,-3.268182,-0.000000,0.000000
C5-3,-3.565698,-0.000000,0.000000
C5-4,-3.542497,-0.000000,0.000000
C5-5,-3.226289,-0.000000,0.000000
C5-6,-2.746202,-0.000000,0.000000
C5-7,-3.164838,-0.000000,0.000000
C5-8,-6.255935,-0.000000,0.000000
C5-9,-20.521156,-0.000000,0.000000
C5-10,-8.356722,-0.000000,0.000000
C5-11,-17.512233,-0.000000,0.000000
C5-12,-35.000193,-0.000000,0.000000
C5-13,-30.244780,-0.000000,0.000000
C5-14,-28.013325,-0.000000,0.000000
C5-15,-12.364203,-0.000000,0.000000
C5-16,-7.290286,-0.000000,0.000000
C5-17,13.763622,-0.000000,0.000000
C5-18,12.605218,-0.000000,0.000000
C5-19,-5.184840,-0.000000,0.000000
C5-20,0.390923,-0.000000,0.000000
C5-21,10.836340,-0.000000,0.000000
C5-22,6.831437,-0.000000,0.000000
C5-23,14.440597,-0.000000,0.000000
C5-24,16.923700,-0.000000,0.000000
C6-1,50.655392,-0.000000,0.000000
C6-2,37.515924,-0.000000,0.000000
C6-3,30.915984,-0.000000,0.000000
C6-4,27.893513,-0.000000,0.000000
C6-5,28.495349,-0.000000,0.000000
C6-6,34.642319,-0.000000,0.000000
C6-7,43.497064,-0.000000,0.000000
C6-8,42.215952,-0.000000,0.000000
C6-9,-34.900907,-0.000000,0.000000
C6-10,50.468003,-0.000000,0.000000
C6-11,-4.273302,-0.000000,0.000000
C6-12,-114.659001,-0.000000,0.000000
C6-13,-83.062044,-0.000000,0.000000
C6-14,-67.832769,-0.000000,0.000000
C6-15,30.708099,-0.000000,0.000000
C6-16,55.041732,-0.000000,0.000000
C6-17,175.000000,-0.000000,-0.000000
C6-18,175.000000,-0.000000,-0.000000
C6-19,51.321544,-0.000000,0.000000
C6-20,82.697938,-0.000000,0.000000
C6-21,149.906235,-0.000000,0.000000
C6-22,119.663391,-0.000000,0.000000
C6-23,152.504603,-0.000000,0.000000
C6-24,156.507868,-0.000000,0.000000
C7-1,-139.147392,-0.000000,0.000000
C7-2,-150.565361,-0.000000,0.000000
C7-3,-146.699100,-0.000000,0.000000
C7-4,-143.084380,-0.000000,0.000000
C7-5,-140.459138,-0.000000,0.000000
C7-6,-144.326094,-0.000000,0.000000
C7-7,-176.183057,-0.000000,0.000000
C7-8,-174.635011,-0.000000,0.000000
C7-9,-213.722270,-0.000000,0.000000
C7-10,-189.508874,-0.000000,0.000000
C7-11,-125.842860,-0.000000,0.000000
C7-12,-259.026901,-0.000000,0.000000
C7-13,-259.652027,-0.000000,0.000000
C7-14,-281.854358,-0.000000,0.000000
C7-15,-160.958989,-0.000000,0.000000
C7-16,-144.609874,-0.000000,0.000000
C7-17,-57.630707,-0.000000,0.000000
C7-18,-69.636799,-0.000000,0.000000
C7-19,-206.074726,-0.000000,0.000000
C7-20,-158.219284,-0.000000,0.000000
C7-21,-79.321821,-0.000000,0.000000
C7-22,-108.061392,-0.000000,0.000000
C7-23,-30.038167,-0.000000,0.000000
C7-24,-14.966384,-0.000000,0.000000
C8-1,-50.450122,-0.000000,0.000000
C8-2,-49.385972,-0.000000,0.000000
C8-3,-48.893537,-0.000000,0.000000
C8-4,-48.825207,-0.000000,0.000000
C8-5,-49.445921,-0.000000,0.000000
C8-6,-52.047359,-0.000000,0.000000
C8-7,-56.344079,-0.000000,0.000000
C8-8,-57.322737,-0.000000,0.000000
C8-9,-65.844731,-0.000000,0.000000
C8-10,-62.855305,-0.000000,0.000000
C8-11,-69.604869,-0.000000,0.000000
C8-12,-79.511948,-0.000000,0.000000
C8-13,-78.168582,-0.000000,0.000000
C8-14,-78.527493,-0.000000,0.000000
C8-15,-71.883842,-0.000000,0.000000
C8-16,-69.696040,-0.000000,0.000000
C8-17,-63.480622,-0.000000,0.000000
C8-18,-70.260709,-0.000000,0.000000
C8-19,-79.166970,-0.000000,0.000000
C8-20,-73.272387,-0.000000,0.000000
C8-21,-64.294039,-0.000000,0.000000
C8-22,-61.321815,-0.000000,0.000000
C8-23,-54.288293,-0.000000,0.000000
C8-24,-49.350322,-0.000000,0.000000
C9-1,-36.632104,-0.000000,0.000000
C9-2,-37.799605,-0.000000,0.000000
C9-3,-37.389442,-0.000000,0.000000
C9-4,-36.955191,-0.000000,0.000000
C9-5,-36.702945,-0.000000,0.000000
C9-6,-37.820577,-0.000000,0.000000
C9-7,-42.034100,-0.000000,0.000000
C9-8,-48.837606,-0.000000,0.000000
C9-9,-74.173851,-0.000000,0.000000
C9-10,-57.144318,-0.000000,0.000000
C9-11,-73.490590,-0.000000,0.000000
C9-12,-102.428405,-0.000000,0.000000
C9-13,-95.471556,-0.000000,0.000000
C9-14,-92.787935,-0.000000,0.000000
C9-15,-68.065443,-0.000000,0.000000
C9-16,-59.151669,-0.000000,0.000000
C9-17,-25.904054,-0.000000,0.000000
C9-18,-31.973238,-0.000000,0.000000
C9-19,-59.462709,-0.000000,0.000000
C9-20,-48.317525,-0.000000,0.000000
C9-21,-29.527253,-0.000000,0.000000
C9-22,-32.750051,-0.000000,0.000000
C9-23,-16.933767,-0.000000,0.000000
C9-24,-9.569465,-0.000000,0.000000
C10-1,-60.685628,-0.000000,0.000000
