,flow (MWh),congestion price from ($/MWh),congestion price to ($/MWh)
C1-1,4.282309,0.000000,0.000000
C1-2,49.653601,0.000000,0.000000
C1-3,48.778651,0.000000,0.000000
C1-4,17.205029,0.000000,0.000000
C1-5,12.579946,0.000000,0.000000
C1-6,50.224217,0.000000,0.000000
C1-7,43.298358,0.000000,0.000000
C1-8,51.507767,0.000000,0.000000
C1-9,45.964476,0.000000,0.000000
C1-10,41.101161,0.000000,0.000000
C1-11,45.464324,0.000000,0.000000
C1-12,37.765364,0.000000,0.000000
C1-13,34.057231,0.000000,0.000000
C1-14,29.294823,0.000000,0.000000
C1-15,27.101770,0.000000,0.000000
C1-16,26.575485,0.000000,0.000000
C1-17,24.975275,0.000000,0.000000
C1-18,21.426387,0.000000,0.000000
C1-19,22.724633,0.000000,0.000000
C1-20,19.548569,0.000000,0.000000
C1-21,18.063791,0.000000,0.000000
C1-22,13.080745,0.000000,0.000000
C1-23,15.112407,0.000000,0.000000
C1-24,13.760447,0.000000,0.000000
C2-1,-32.363683,0.000000,0.000000
C2-2,-119.906929,0.000000,0.000000
C2-3,-123.873787,0.000000,0.000000
C2-4,-48.710298,0.000000,0.000000
C2-5,-49.026115,0.000000,0.000000
C2-6,-118.903503,0.000000,0.000000
C2-7,-106.685824,0.000000,0.000000
C2-8,-128.867430,0.000000,0.000000
C2-9,-122.486474,0.000000,0.000000
C2-10,-116.035901,0.000000,0.000000
C2-11,-123.674490,0.000000,0.000000
C2-12,-105.032408,0.000000,0.000000
C2-13,-97.104761,0.000000,0.000000
C2-14,-86.578753,0.000000,0.000000
C2-15,-81.984563,0.000000,0.000000
C2-16,-81.075661,0.000000,0.000000
C2-17,-77.358271,0.000000,0.000000
C2-18,-70.672749,0.000000,0.000000
C2-19,-76.890941,0.000000,0.000000
C2-20,-71.673010,0.000000,0.000000
C2-21,-70.905310,0.000000,0.000000
C2-22,-57.729605,0.000000,0.000000
C2-23,-59.184346,0.000000,0.000000
C2-24,-54.829535,0.000000,0.000000
C3-1,-18.214101,0.000000,0.000000
C3-2,25.512423,0.000000,0.000000
C3-3,31.464640,0.000000,0.000000
C3-4,-11.920229,0.000000,0.000000
C3-5,-7.201411,0.000000,0.000000
C3-6,22.605892,0.000000,0.000000
C3-7,11.095786,0.000000,0.000000
C3-8,21.309679,0.000000,0.000000
C3-9,16.987041,0.000000,0.000000
C3-10,13.401048,0.000000,0.000000
C3-11,14.677740,0.000000,0.000000
C3-12,3.273371,0.000000,0.000000
