,flow (MWh),congestion price from ($/MWh),congestion price to ($/MWh)
C1-1,19.887604,0.000000,0.000000
C1-2,21.376080,0.000000,0.000000
C1-3,17.062350,0.000000,0.000000
C1-4,27.136363,0.000000,0.000000
C1-5,27.627059,0.000000,0.000000
C1-6,22.906150,0.000000,0.000000
C1-7,21.580225,0.000000,0.000000
C1-8,47.353733,0.000000,0.000000
C1-9,2.643437,0.000000,0.000000
C1-10,55.610273,0.000000,0.000000
C1-11,55.346868,0.000000,0.000000
C1-12,54.520043,0.000000,0.000000
C1-13,53.568835,0.000000,0.000000
C1-14,52.374492,0.000000,0.000000
C1-15,51.178154,0.000000,0.000000
C1-16,50.404574,0.000000,0.000000
C1-17,41.187838,0.000000,0.000000
C1-18,46.244895,0.000000,0.000000
C1-19,46.840489,0.000000,0.000000
C1-20,29.250047,0.000000,0.000000
C1-21,35.508640,0.000000,0.000000
C1-22,47.953178,0.000000,0.000000
C1-23,50.155580,0.000000,0.000000
C1-24,50.990449,0.000000,0.000000
C2-1,-60.117820,0.000000,0.000000
C2-2,-66.724121,0.000000,0.000000
C2-3,-58.656894,0.000000,0.000000
C2-4,-80.341247,0.000000,0.000000
C2-5,-81.642451,0.000000,0.000000
C2-6,-72.280606,0.000000,0.000000
C2-7,-66.719348,0.000000,0.000000
C2-8,-118.913398,0.000000,0.000000
C2-9,-110.954379,0.000000,0.000000
C2-10,-142.072789,0.000000,0.000000
C2-11,-141.355031,0.000000,0.000000
C2-12,-139.477637,0.000000,0.000000
C2-13,-139.057875,0.000000,0.000000
C2-14,-137.411396,0.000000,0.000000
C2-15,-132.592940,0.000000,0.000000
C2-16,-125.968247,0.000000,0.000000
C2-17,-110.597174,0.000000,0.000000
C2-18,-116.586171,0.000000,0.000000
C2-19,-118.148242,0.000000,0.000000
C2-20,-81.572470,0.000000,0.000000
C2-21,-96.353989,0.000000,0.000000
C2-22,-123.609562,0.000000,0.000000
C2-23,-128.837374,0.000000,0.000000
C2-24,-130.839658,0.000000,0.000000
C3-1,-17.625713,0.000000,0.000000
C3-2,-15.600842,0.000000,0.000000
C3-3,-21.953270,0.000000,0.000000
C3-4,-12.125094,0.000000,0.000000
C3-5,-12.077562,0.000000,0.000000
C3-6,-17.858007,0.000000,0.000000
C3-7,-22.040966,0.000000,0.000000
C3-8,5.786623,0.000000,0.000000
C3-9,42.930005,0.000000,0.000000
C3-10,15.273621,0.000000,0.000000
C3-11,15.888000,0.000000,0.000000
C3-12,18.047874,0.000000,0.000000
C3-13,21.604328,0.000000,0.000000
C3-14,25.380409,0.000000,0.000000
C3-15,27.210948,0.000000,0.000000
C3-16,26.233538,0.000000,0.000000
C3-17,23.442523,0.000000,0.000000
C3-18,26.176444,0.000000,0.000000
C3-19,28.044620,0.000000,0.000000
C3-20,9.669388,0.000000,0.000000
C3-21,18.207884,0.000000,0.000000
C3-22,30.759719,0.000000,0.000000
C3-23,28.999189,0.000000,0.000000
C3-24,26.883968,0.000000,0.000000
C4-1,-23.259170,0.000000,0.000000
C4-2,-26.082678,0.000000,0.000000
C4-3,-28.820377,0.000000,0.000000
C4-4,-26.643586,0.000000,0.000000
C4-5,-26.900692,0.000000,0.000000
C4-6,-29.039058,0.000000,0.000000
C4-7,-27.527104,0.000000,0.000000
C4-8,-17.986547,0.000000,0.000000
C4-9,8.812187,0.000000,0.000000
C4-10,-21.030452,0.000000,0.000000
C4-11,-20.688558,0.000000,0.000000
