,flow (MWh),congestion price from ($/MWh),congestion price to ($/MWh)
C1-1,48.653659,0.000000,0.000000
C1-2,49.500460,0.000000,0.000000
C1-3,48.893748,0.000000,0.000000
C1-4,49.281514,0.000000,0.000000
C1-5,48.972846,0.000000,0.000000
C1-6,29.405762,0.000000,0.000000
C1-7,36.693177,0.000000,0.000000
C1-8,51.404530,0.000000,0.000000
C1-9,52.290868,0.000000,0.000000
C1-10,52.928799,0.000000,0.000000
C1-11,53.114615,0.000000,0.000000
C1-12,33.860704,0.000000,0.000000
C1-13,53.459605,0.000000,0.000000
C1-14,53.185280,0.000000,0.000000
C1-15,33.332856,0.000000,0.000000
C1-16,42.901799,0.000000,0.000000
C1-17,41.615297,0.000000,0.000000
C1-18,46.835134,0.000000,0.000000
C1-19,50.947651,0.000000,0.000000
C1-20,43.874308,0.000000,0.000000
C1-21,53.027956,0.000000,0.000000
C1-22,52.520107,0.000000,0.000000
C1-23,48.927235,0.000000,0.000000
C1-24,49.774731,0.000000,0.000000
C2-1,-118.443763,0.000000,0.000000
C2-2,-120.840363,0.000000,0.000000
C2-3,-118.091040,0.000000,0.000000
C2-4,-119.888021,0.000000,0.000000
C2-5,-122.796469,0.000000,0.000000
C2-6,-83.217345,0.000000,0.000000
C2-7,-102.356509,0.000000,0.000000
C2-8,-134.735318,0.000000,0.000000
C2-9,-136.772003,0.000000,0.000000
C2-10,-137.998311,0.000000,0.000000
C2-11,-140.411089,0.000000,0.000000
C2-12,-95.944343,0.000000,0.000000
C2-13,-137.885052,0.000000,0.000000
C2-14,-139.145670,0.000000,0.000000
C2-15,-99.003507,0.000000,0.000000
C2-16,-116.059004,0.000000,0.000000
C2-17,-114.511326,0.000000,0.000000
C2-18,-122.568898,0.000000,0.000000
C2-19,-135.629072,0.000000,0.000000
C2-20,-122.929071,0.000000,0.000000
C2-21,-139.000063,0.000000,0.000000
C2-22,-133.952417,0.000000,0.000000
C2-23,-124.643877,0.000000,0.000000
C2-24,-124.013982,0.000000,0.000000
C3-1,23.323796,0.000000,0.000000
C3-2,26.701498,0.000000,0.000000
C3-3,25.088465,0.000000,0.000000
C3-4,26.993094,0.000000,0.000000
C3-5,30.022294,0.000000,0.000000
C3-6,7.516106,0.000000,0.000000
C3-7,13.286236,0.000000,0.000000
C3-8,27.622468,0.000000,0.000000
C3-9,25.322008,0.000000,0.000000
C3-10,23.518737,0.000000,0.000000
C3-11,24.259461,0.000000,0.000000
C3-12,-1.414621,0.000000,0.000000
C3-13,21.320101,0.000000,0.000000
C3-14,23.196708,0.000000,0.000000
C3-15,3.829461,0.000000,0.000000
C3-16,12.306840,0.000000,0.000000
C3-17,12.284831,0.000000,0.000000
C3-18,10.134270,0.000000,0.000000
C3-19,17.595689,0.000000,0.000000
C3-20,14.480261,0.000000,0.000000
C3-21,23.738003,0.000000,0.000000
C3-22,22.666097,0.000000,0.000000
C3-23,21.340812,0.000000,0.000000
C3-24,24.475885,0.000000,0.000000
C4-1,-9.819118,0.000000,0.000000
C4-2,-9.456378,0.000000,0.000000
C4-3,-8.478347,0.000000,0.000000
C4-4,-8.889412,0.000000,0.000000
C4-5,-11.469370,0.000000,0.000000
C4-6,-19.156667,0.000000,0.000000
C4-7,-21.329607,0.000000,0.000000
C4-8,-18.848839,0.000000,0.000000
C4-9,-19.698395,0.000000,0.000000
C4-10,-20.119412,0.000000,0.000000
C4-11,-21.876076,0.000000,0.000000
C4-12,-25.088465,0.000000,0.000000
C4-13,-19.568572,0.000000,0.000000
C4-14,-20.808817,0.000000,0.000000
C4-15,-27.618899,0.000000,0.000000
C4-16,-22.353061,0.000000,0.000000
C4-17,-23.462972,0.000000,0.000000
C4-18,-21.337861,0.000000,0.000000
C4-19,-23.546110,0.000000,0.000000
C4-20,-26.436871,0.000000,0.000000
C4-21,-20.829647,0.000000,0.000000
C4-22,-17.258029,0.000000,0.000000
C4-23,-15.871210,0.000000,0.000000
C4-24,-12.632171,0.000000,0.000000
C5-1,16.739148,0.000000,0.000000
C5-2,18.864937,0.000000,0.000000
C5-3,17.755834,0.000000,0.000000
C5-4,18.999619,0.000000,0.000000
C5-5,21.102134,0.000000,0.000000
C5-6,6.982234,0.000000,0.000000
C5-7,10.980392,0.000000,0.000000
C5-8,20.219045,0.000000,0.000000
C5-9,18.855603,0.000000,0.000000
C5-10,17.766496,0.000000,0.000000
C5-11,18.374114,0.000000,0.000000
C5-12,1.918324,0.000000,0.000000
C5-13,16.350227,0.000000,0.000000
C5-14,17.623011,0.000000,0.000000
C5-15,5.409205,0.000000,0.000000
C5-16,10.602219,0.000000,0.000000
C5-17,10.640433,0.000000,0.000000
C5-18,9.254931,0.000000,0.000000
C5-19,14.240835,0.000000,0.000000
C5-20,12.313710,0.000000,0.000000
C5-21,17.962159,0.000000,0.000000
C5-22,16.997371,0.000000,0.000000
C5-23,15.960893,0.000000,0.000000
C5-24,17.712027,0.000000,0.000000
C6-1,168.852221,0.000000,0.000000
C6-2,175.000000,0.000000,0.000000
C6-3,172.269424,0.000000,0.000000
C6-4,175.000000,0.000000,0.000000
C6-5,175.000000,0.000000,0.000000
C6-6,86.103940,0.000000,0.000000
C6-7,113.037273,0.000000,0.000000
C6-8,175.000000,0.000000,57.218865
C6-9,175.000000,0.000000,59.937878
C6-10,175.000000,0.000000,36.682861
C6-11,175.000000,0.000000,0.000000
C6-12,87.378419,0.000000,0.000000
C6-13,175.000000,0.000000,0.000000
C6-14,175.000000,0.000000,0.000000
