,flow (MWh),congestion price from ($/MWh),congestion price to ($/MWh)
C1-1,45.553945,0.000000,0.000000
C1-2,48.857408,0.000000,0.000000
C1-3,42.901634,0.000000,0.000000
C1-4,49.237060,0.000000,0.000000
C1-5,48.534737,0.000000,0.000000
C1-6,49.395459,0.000000,0.000000
C1-7,49.892617,0.000000,0.000000
C1-8,50.970094,0.000000,0.000000
C1-9,52.773802,0.000000,0.000000
C1-10,53.452609,0.000000,0.000000
C1-11,27.521609,0.000000,0.000000
C1-12,48.339933,0.000000,0.000000
C1-13,54.860364,0.000000,0.000000
C1-14,54.343908,0.000000,0.000000
C1-15,54.368960,0.000000,0.000000
C1-16,54.562856,0.000000,0.000000
C1-17,53.882736,0.000000,0.000000
C1-18,54.803153,0.000000,0.000000
C1-19,54.137401,0.000000,0.000000
C1-20,41.877475,0.000000,0.000000
C1-21,41.005967,0.000000,0.000000
C1-22,40.980513,0.000000,0.000000
C1-23,37.208151,0.000000,0.000000
C1-24,40.801587,0.000000,0.000000
C2-1,-114.197548,0.000000,0.000000
C2-2,-125.302269,0.000000,0.000000
C2-3,-105.360424,0.000000,0.000000
C2-4,-118.368572,0.000000,0.000000
C2-5,-123.828702,0.000000,0.000000
C2-6,-122.997522,0.000000,0.000000
C2-7,-131.642324,0.000000,0.000000
C2-8,-131.780666,0.000000,0.000000
C2-9,-131.430359,0.000000,0.000000
C2-10,-133.937311,0.000000,0.000000
C2-11,-80.927789,0.000000,0.000000
C2-12,-129.592634,0.000000,0.000000
C2-13,-139.136386,0.000000,0.000000
C2-14,-145.897067,0.000000,0.000000
C2-15,-145.700714,0.000000,0.000000
C2-16,-140.978961,0.000000,0.000000
C2-17,-142.885119,0.000000,0.000000
C2-18,-146.878353,0.000000,0.000000
C2-19,-146.181415,0.000000,0.000000
C2-20,-119.073609,0.000000,0.000000
C2-21,-118.205790,0.000000,0.000000
C2-22,-116.446790,0.000000,0.000000
C2-23,-107.532538,0.000000,0.000000
C2-24,-110.060372,0.000000,0.000000
C3-1,22.416460,0.000000,0.000000
C3-2,32.028537,0.000000,0.000000
C3-3,18.947876,0.000000,0.000000
C3-4,26.235593,0.000000,0.000000
C3-5,32.415129,0.000000,0.000000
C3-6,28.451162,0.000000,0.000000
C3-7,31.781343,0.000000,0.000000
C3-8,27.545151,0.000000,0.000000
C3-9,20.095343,0.000000,0.000000
C3-10,18.916843,0.000000,0.000000
C3-11,-11.322071,0.000000,0.000000
C3-12,14.132802,0.000000,0.000000
C3-13,16.472796,0.000000,0.000000
C3-14,22.707858,0.000000,0.000000
C3-15,22.486452,0.000000,0.000000
C3-16,18.800794,0.000000,0.000000
C3-17,22.702478,0.000000,0.000000
C3-18,21.470328,0.000000,0.000000
C3-19,23.711208,0.000000,0.000000
C3-20,12.057886,0.000000,0.000000
C3-21,15.700298,0.000000,0.000000
C3-22,17.502974,0.000000,0.000000
C3-23,16.751467,0.000000,0.000000
C3-24,19.734583,0.000000,0.000000
C4-1,-12.237194,0.000000,0.000000
C4-2,-13.561507,0.000000,0.000000
C4-3,-10.021311,0.000000,0.000000
C4-4,-7.720157,0.000000,0.000000
C4-5,-12.670252,0.000000,0.000000
C4-6,-11.262311,0.000000,0.000000
C4-7,-17.702677,0.000000,0.000000
C4-8,-16.877261,0.000000,0.000000
C4-9,-15.032945,0.000000,0.000000
C4-10,-16.436490,0.000000,0.000000
C4-11,-26.200584,0.000000,0.000000
C4-12,-23.963473,0.000000,0.000000
C4-13,-19.347251,0.000000,0.000000
C4-14,-25.169830,0.000000,0.000000
C4-15,-24.991995,0.000000,0.000000
C4-16,-21.070233,0.000000,0.000000
C4-17,-23.175915,0.000000,0.000000
C4-18,-25.551194,0.000000,0.000000
C4-19,-25.575138,0.000000,0.000000
C4-20,-27.436376,0.000000,0.000000
C4-21,-27.305928,0.000000,0.000000
C4-22,-25.124350,0.000000,0.000000
C4-23,-24.319299,0.000000,0.000000
C4-24,-18.627044,0.000000,0.000000
C5-1,16.272316,0.000000,0.000000
C5-2,22.526475,0.000000,0.000000
C5-3,13.843698,0.000000,0.000000
C5-4,18.430326,0.000000,0.000000
C5-5,22.693442,0.000000,0.000000
C5-6,20.105571,0.000000,0.000000
C5-7,22.716300,0.000000,0.000000
C5-8,20.007115,0.000000,0.000000
C5-9,15.210100,0.000000,0.000000
C5-10,14.592041,0.000000,0.000000
C5-11,-4.413365,0.000000,0.000000
C5-12,12.019794,0.000000,0.000000
C5-13,13.310272,0.000000,0.000000
C5-14,17.680457,0.000000,0.000000
C5-15,17.527675,0.000000,0.000000
C5-16,14.904522,0.000000,0.000000
C5-17,17.511514,0.000000,0.000000
C5-18,16.940712,0.000000,0.000000
C5-19,18.339556,0.000000,0.000000
C5-20,10.810055,0.000000,0.000000
C5-21,13.076210,0.000000,0.000000
C5-22,14.045231,0.000000,0.000000
C5-23,13.411032,0.000000,0.000000
C5-24,14.948562,0.000000,0.000000
C6-1,156.407848,0.000000,0.000000
C6-2,175.000000,0.000000,0.000000
C6-3,146.354572,0.000000,0.000000
C6-4,175.000000,0.000000,0.000000
C6-5,175.000000,0.000000,0.000000
C6-6,175.000000,0.000000,0.000000
C6-7,175.000000,0.000000,0.000000
C6-8,175.000000,0.000000,0.000000
C6-9,175.000000,0.000000,0.000000
C6-10,175.000000,0.000000,0.000000
C6-11,57.111293,0.000000,0.000000
C6-12,148.759061,0.000000,0.000000
C6-13,175.000000,0.000000,0.000000
C6-14,175.000000,0.000000,0.000000
C6-15,175.000000,0.000000,0.000000
C6-16,175.000000,0.000000,0.000000
C6-17,175.000000,0.000000,6.573856
C6-18,175.000000,0.000000,0.000000
C6-19,175.000000,0.000000,0.000000
C6-20,123.792521,0.000000,0.000000
C6-21,124.583404,0.000000,0.000000
C6-22,127.813891,0.000000,0.000000
C6-23,115.755925,0.000000,0.000000
C6-24,134.134920,0.000000,0.000000
C7-1,-25.667686,0.000000,0.000000
C7-2,55.984855,0.000000,0.000000
C7-3,-42.428504,0.000000,0.000000
C7-4,10.782703,0.000000,0.000000
C7-5,64.361364,0.000000,0.000000
C7-6,23.464320,0.000000,0.000000
C7-7,34.570048,0.000000,0.000000
C7-8,97.565166,0.000000,0.000000
C7-9,-5.351440,0.000000,0.000000
C7-10,0.402255,0.000000,0.000000
C7-11,-107.012887,0.000000,0.000000
C7-12,177.581808,0.000000,0.000000
C7-13,38.233319,0.000000,0.000000
C7-14,152.911247,0.000000,0.000000
C7-15,26.596407,0.000000,0.000000
C7-16,41.639991,0.000000,0.000000
C7-17,-10.617210,0.000000,0.000000
C7-18,20.141215,0.000000,0.000000
C7-19,21.547879,0.000000,0.000000
C7-20,-56.641534,0.000000,0.000000
C7-21,-42.088402,0.000000,0.000000
C7-22,-10.466186,0.000000,0.000000
