,flow (MWh),congestion price from ($/MWh),congestion price to ($/MWh)
C1-1,37.318998,0.000000,0.000000
C1-2,27.282875,0.000000,0.000000
C1-3,29.297834,0.000000,0.000000
C1-4,17.198630,0.000000,0.000000
C1-5,30.479290,0.000000,0.000000
C1-6,40.915137,0.000000,0.000000
C1-7,26.138936,0.000000,0.000000
C1-8,39.818877,0.000000,0.000000
C1-9,65.207961,0.000000,0.000000
C1-10,75.376687,0.000000,0.000000
C1-11,75.876801,0.000000,0.000000
C1-12,63.941478,0.000000,0.000000
C1-13,52.226771,0.000000,0.000000
C1-14,45.007450,0.000000,0.000000
C1-15,51.639952,0.000000,0.000000
C1-16,52.677762,0.000000,0.000000
C1-17,52.018365,0.000000,0.000000
C1-18,51.173582,0.000000,0.000000
C1-19,50.408533,0.000000,0.000000
C1-20,50.407489,0.000000,0.000000
C1-21,52.605064,0.000000,0.000000
C1-22,51.885637,0.000000,0.000000
C1-23,50.354172,0.000000,0.000000
C1-24,49.579800,0.000000,0.000000
C2-1,-133.575507,0.000000,0.000000
C2-2,-140.967404,0.000000,0.000000
C2-3,-81.376053,0.000000,0.000000
C2-4,-111.223152,0.000000,0.000000
C2-5,-79.145625,0.000000,0.000000
C2-6,-98.275236,0.000000,0.000000
C2-7,-132.561508,0.000000,0.000000
C2-8,-105.368433,0.000000,0.000000
C2-9,-130.139224,0.000000,0.000000
C2-10,-127.095525,0.000000,0.000000
C2-11,-130.647235,0.000000,0.000000
C2-12,-140.925800,0.000000,0.000000
C2-13,-144.760047,0.000000,0.000000
C2-14,-128.494347,0.000000,0.000000
C2-15,-142.424941,0.000000,0.000000
C2-16,-141.967143,0.000000,0.000000
C2-17,-136.862043,0.000000,0.000000
C2-18,-135.033340,0.000000,0.000000
C2-19,-134.334569,0.000000,0.000000
C2-20,-132.951317,0.000000,0.000000
C2-21,-132.486040,0.000000,0.000000
C2-22,-128.474053,0.000000,0.000000
C2-23,-122.821449,0.000000,0.000000
C2-24,-120.529830,0.000000,0.000000
C3-1,26.650838,0.000000,0.000000
C3-2,21.010692,0.000000,0.000000
C3-3,9.814379,0.000000,0.000000
C3-4,1.624016,0.000000,0.000000
C3-5,4.660008,0.000000,0.000000
C3-6,8.109229,0.000000,0.000000
C3-7,1.021749,0.000000,0.000000
C3-8,4.835858,0.000000,0.000000
C3-9,27.776969,0.000000,0.000000
C3-10,33.966861,0.000000,0.000000
C3-11,34.148479,0.000000,0.000000
C3-12,30.001317,0.000000,0.000000
C3-13,23.602558,0.000000,0.000000
C3-14,15.188258,0.000000,0.000000
C3-15,24.023837,0.000000,0.000000
C3-16,26.969862,0.000000,0.000000
