,flow (MWh),congestion price from ($/MWh),congestion price to ($/MWh)
C1-1,49.573996,0.000000,0.000000
C1-2,49.589163,0.000000,0.000000
C1-3,47.897221,0.000000,0.000000
C1-4,47.968956,0.000000,0.000000
C1-5,48.332132,0.000000,0.000000
C1-6,49.685929,0.000000,0.000000
C1-7,50.146785,0.000000,0.000000
C1-8,51.375827,0.000000,0.000000
C1-9,52.021797,0.000000,0.000000
C1-10,54.112200,0.000000,0.000000
C1-11,53.292100,0.000000,0.000000
C1-12,52.720344,0.000000,0.000000
C1-13,54.684127,0.000000,0.000000
C1-14,52.830447,0.000000,0.000000
C1-15,54.564739,0.000000,0.000000
C1-16,9.593056,0.000000,0.000000
C1-17,52.504077,0.000000,0.000000
C1-18,53.306780,0.000000,0.000000
C1-19,54.110871,0.000000,0.000000
C1-20,53.624762,0.000000,0.000000
C1-21,53.062492,0.000000,0.000000
C1-22,51.782677,0.000000,0.000000
C1-23,50.554008,0.000000,0.000000
C1-24,49.936209,0.000000,0.000000
C2-1,-124.577887,0.000000,0.000000
C2-2,-120.411975,0.000000,0.000000
C2-3,-115.836582,0.000000,0.000000
C2-4,-115.912121,0.000000,0.000000
C2-5,-116.751044,0.000000,0.000000
C2-6,-123.122440,0.000000,0.000000
C2-7,-135.698557,0.000000,0.000000
C2-8,-135.849744,0.000000,0.000000
C2-9,-139.859306,0.000000,0.000000
C2-10,-128.678687,0.000000,0.000000
C2-11,-140.309729,0.000000,0.000000
C2-12,-145.991754,0.000000,0.000000
C2-13,-130.822567,0.000000,0.000000
C2-14,-146.418517,0.000000,0.000000
C2-15,-130.824358,0.000000,0.000000
C2-16,-50.070040,0.000000,0.000000
C2-17,-142.172138,0.000000,0.000000
C2-18,-146.198523,0.000000,0.000000
C2-19,-147.456706,0.000000,0.000000
C2-20,-145.752031,0.000000,0.000000
C2-21,-143.576935,0.000000,0.000000
C2-22,-141.733465,0.000000,0.000000
C2-23,-136.954164,0.000000,0.000000
C2-24,-130.144366,0.000000,0.000000
C3-1,28.708414,0.000000,0.000000
C3-2,26.081907,0.000000,0.000000
C3-3,24.308864,0.000000,0.000000
C3-4,24.517667,0.000000,0.000000
C3-5,24.771332,0.000000,0.000000
C3-6,27.363117,0.000000,0.000000
C3-7,33.260092,0.000000,0.000000
C3-8,28.423933,0.000000,0.000000
C3-9,28.302551,0.000000,0.000000
C3-10,13.032795,0.000000,0.000000
C3-11,23.485203,0.000000,0.000000
C3-12,29.277738,0.000000,0.000000
C3-13,12.059351,0.000000,0.000000
C3-14,29.098985,0.000000,0.000000
C3-15,12.539277,0.000000,0.000000
C3-16,-22.235449,0.000000,0.000000
C3-17,27.792705,0.000000,0.000000
C3-18,27.053084,0.000000,0.000000
C3-19,24.603032,0.000000,0.000000
C3-20,25.502783,0.000000,0.000000
