,flow (MWh),congestion price from ($/MWh),congestion price to ($/MWh)
C1-1,47.467570,0.000000,0.000000
C1-2,48.630127,0.000000,0.000000
C1-3,48.581248,0.000000,0.000000
C1-4,48.765392,0.000000,0.000000
C1-5,48.493211,0.000000,0.000000
C1-6,48.589362,0.000000,0.000000
C1-7,47.878116,0.000000,0.000000
C1-8,34.027253,0.000000,0.000000
C1-9,32.282474,0.000000,0.000000
C1-10,50.570310,0.000000,0.000000
C1-11,50.940645,0.000000,0.000000
C1-12,51.272620,0.000000,0.000000
C1-13,43.033337,0.000000,0.000000
C1-14,51.485610,0.000000,0.000000
C1-15,49.965528,0.000000,0.000000
C1-16,33.530562,0.000000,0.000000
C1-17,49.924785,0.000000,0.000000
C1-18,51.098736,0.000000,0.000000
C1-19,52.115872,0.000000,0.000000
C1-20,51.645576,0.000000,0.000000
C1-21,51.294448,0.000000,0.000000
C1-22,50.739984,0.000000,0.000000
C1-23,47.946620,0.000000,0.000000
C1-24,49.930138,0.000000,0.000000
C2-1,-126.726571,0.000000,0.000000
C2-2,-127.795195,0.000000,0.000000
C2-3,-125.109658,0.000000,0.000000
C2-4,-122.999295,0.000000,0.000000
C2-5,-125.265992,0.000000,0.000000
C2-6,-126.869454,0.000000,0.000000
C2-7,-126.217188,0.000000,0.000000
C2-8,-98.339475,0.000000,0.000000
C2-9,-98.018401,0.000000,0.000000
C2-10,-134.602739,0.000000,0.000000
C2-11,-135.747209,0.000000,0.000000
C2-12,-133.501065,0.000000,0.000000
C2-13,-119.009436,0.000000,0.000000
C2-14,-126.672849,0.000000,0.000000
C2-15,-135.918426,0.000000,0.000000
C2-16,-101.174604,0.000000,0.000000
C2-17,-133.791739,0.000000,0.000000
C2-18,-137.665713,0.000000,0.000000
C2-19,-139.789071,0.000000,0.000000
C2-20,-141.206993,0.000000,0.000000
C2-21,-139.467254,0.000000,0.000000
C2-22,-137.809126,0.000000,0.000000
C2-23,-131.599364,0.000000,0.000000
C2-24,-127.612517,0.000000,0.000000
C3-1,32.587694,0.000000,0.000000
C3-2,34.475413,0.000000,0.000000
C3-3,33.017495,0.000000,0.000000
C3-4,30.979237,0.000000,0.000000
C3-5,33.466865,0.000000,0.000000
C3-6,34.068766,0.000000,0.000000
C3-7,32.282761,0.000000,0.000000
C3-8,17.060087,0.000000,0.000000
C3-9,15.101317,0.000000,0.000000
C3-10,30.886589,0.000000,0.000000
C3-11,30.106153,0.000000,0.000000
C3-12,27.391368,0.000000,0.000000
C3-13,21.873599,0.000000,0.000000
C3-14,22.331814,0.000000,0.000000
C3-15,34.122464,0.000000,0.000000
C3-16,16.855684,0.000000,0.000000
C3-17,32.976096,0.000000,0.000000
C3-18,30.653658,0.000000,0.000000
