,flow (MWh),congestion price from ($/MWh),congestion price to ($/MWh)
C1-1,49.012915,0.000000,0.000000
C1-2,48.630127,0.000000,0.000000
C1-3,48.581248,0.000000,0.000000
C1-4,48.765392,0.000000,0.000000
C1-5,48.493211,0.000000,0.000000
C1-6,48.584955,0.000000,0.000000
C1-7,47.878116,0.000000,0.000000
C1-8,46.406584,0.000000,0.000000
C1-9,11.460486,0.000000,0.000000
C1-10,17.812636,0.000000,0.000000
C1-11,12.537239,0.000000,0.000000
C1-12,50.965156,0.000000,0.000000
C1-13,50.801389,0.000000,0.000000
C1-14,50.200432,0.000000,0.000000
C1-15,49.961828,0.000000,0.000000
C1-16,25.040343,0.000000,0.000000
C1-17,49.924843,0.000000,0.000000
C1-18,51.098736,0.000000,0.000000
C1-19,52.115872,0.000000,0.000000
C1-20,51.645576,0.000000,0.000000
C1-21,51.294448,0.000000,0.000000
C1-22,49.563859,0.000000,0.000000
C1-23,47.946620,0.000000,0.000000
C1-24,49.226392,0.000000,0.000000
C2-1,-129.953884,0.000000,0.000000
C2-2,-127.795195,0.000000,0.000000
C2-3,-125.109658,0.000000,0.000000
C2-4,-122.999295,0.000000,0.000000
C2-5,-125.265992,0.000000,0.000000
C2-6,-126.860250,0.000000,0.000000
C2-7,-126.217188,0.000000,0.000000
C2-8,-114.035661,0.000000,0.000000
C2-9,-54.533562,0.000000,0.000000
C2-10,-69.185933,0.000000,0.000000
C2-11,-58.184528,0.000000,0.000000
C2-12,-135.910877,0.000000,0.000000
C2-13,-135.282098,0.000000,0.000000
C2-14,-136.745696,0.000000,0.000000
C2-15,-135.947425,0.000000,0.000000
C2-16,-70.695391,0.000000,0.000000
C2-17,-133.791290,0.000000,0.000000
C2-18,-137.665713,0.000000,0.000000
C2-19,-139.789071,0.000000,0.000000
C2-20,-141.206993,0.000000,0.000000
C2-21,-139.467254,0.000000,0.000000
C2-22,-136.118137,0.000000,0.000000
C2-23,-131.599364,0.000000,0.000000
C2-24,-133.128268,0.000000,0.000000
C3-1,34.269662,0.000000,0.000000
C3-2,34.475413,0.000000,0.000000
C3-3,33.017495,0.000000,0.000000
