timepoint,zone,gross_load
1,301,57.85592953894737
1,302,51.963195974795326
1,303,96.42654923157893
1,304,39.64202579520468
1,305,38.03491664134503
1,306,72.85561497497078
1,307,66.96288141081871
1,308,91.60522177000001
1,309,93.7480339751462
1,310,104.46209500087718
1,311,0.0
1,312,0.0
1,313,141.96130859093566
1,314,103.92639194959065
1,315,169.81786725783627
1,316,53.57030512865497
1,317,0.0
1,318,178.38911607842104
1,319,96.96225228286549
1,320,68.56999056467838
1,321,0.0
1,322,0.0
1,323,0.0
1,324,0.0
1,325,0.0
2,301,60.948883297894746
2,302,54.74112666570176
2,303,101.58147216315787
2,304,41.76127188929824
2,305,40.06824735324561
2,306,76.75044563438597
2,307,70.54268900219299
2,308,96.502398555
2,309,98.75976460307017
2,310,110.04659484342103
2,311,0.0
2,312,0.0
2,313,149.55050068464914
2,314,109.48225333140353
2,315,178.8962593095614
2,316,56.43415120175438
2,317,0.0
2,318,187.9257235018421
2,319,102.14581367517542
2,320,72.23571353824562
2,321,0.0
2,322,0.0
2,323,0.0
2,324,0.0
2,325,0.0
3,301,63.547813784210526
3,302,57.07535126915204
3,303,105.91302297368422
3,304,43.542020555847955
3,305,41.77680350628655
3,306,80.0231729134503
3,307,73.55071039839181
3,308,100.617371825
3,309,102.97099455774854
3,310,114.73910822149124
3,311,0.0
3,312,0.0
3,313,155.92750604459067
3,314,114.15070253830407
3,315,186.5246015703216
3,316,58.84056831871345
3,317,0.0
3,318,195.9390925013158
3,319,106.50142865687133
3,320,75.3159274479532
3,321,0.0
3,322,0.0
3,323,0.0
3,324,0.0
3,325,0.0
4,301,65.32997798210528
4,302,58.67599874318714
4,303,108.8832966368421
4,304,44.76313306181286
4,305,42.94841145119883
4,306,82.26737968116959
4,307,75.61340044225146
4,308,103.43913180499999
4,309,105.85876061915205
4,310,117.95690468991228
4,311,0.0
4,312,0.0
4,313,160.3004089375731
4,314,117.35199748637427
4,315,191.7555835215497
4,316,60.49072035380116
4,317,0.0
4,318,201.4340987781579
4,319,109.48820384038014
4,320,77.42812205286549
4,321,0.0
4,322,0.0
4,323,0.0
4,324,0.0
4,325,0.0
5,301,66.09295375894737
5,302,59.36126402423977
5,303,110.15492293157895
5,304,45.28591276076023
5,305,43.449997378567254
5,306,83.22816399274852
5,307,76.49647425804092
5,308,104.647176785
5,309,107.09506396125731
5,310,119.33449984254388
5,311,0.0
5,312,0.0
5,313,162.1725254270468
5,314,118.72252804847955
5,315,193.9950587183918
5,316,61.197179406432745
5,317,0.0
5,318,203.78660742342106
5,319,110.76689472564328
5,320,78.33238964023391
5,321,0.0
5,322,0.0
5,323,0.0
5,324,0.0
5,325,0.0
6,301,67.23246304105264
6,302,60.38471217576023
6,303,112.05410506842107
6,304,46.066687639239774
6,305,44.19911922143276
6,306,84.66310160725146
6,307,77.81535074195907
6,308,106.451399815
