,flow (MWh),congestion price from ($/MWh),congestion price to ($/MWh)
C1-1,39.386990,0.000000,0.000000
C1-2,32.171344,0.000000,0.000000
C1-3,47.100408,0.000000,0.000000
C1-4,48.158921,0.000000,0.000000
C1-5,43.621885,0.000000,0.000000
C1-6,49.098591,0.000000,0.000000
C1-7,49.958488,0.000000,0.000000
C1-8,49.169905,0.000000,0.000000
C1-9,53.102545,0.000000,0.000000
C1-10,54.429428,0.000000,0.000000
C1-11,55.385639,0.000000,0.000000
C1-12,56.300572,0.000000,0.000000
C1-13,56.597798,0.000000,0.000000
C1-14,26.933053,0.000000,0.000000
C1-15,46.011243,0.000000,0.000000
C1-16,22.128054,0.000000,0.000000
C1-17,2.413075,0.000000,0.000000
C1-18,17.805124,0.000000,0.000000
C1-19,36.126347,0.000000,0.000000
C1-20,49.530249,0.000000,0.000000
C1-21,53.236186,0.000000,0.000000
C1-22,50.903214,0.000000,0.000000
C1-23,49.537265,0.000000,0.000000
C1-24,48.768075,0.000000,0.000000
C2-1,-108.481830,0.000000,0.000000
C2-2,-92.254751,0.000000,0.000000
C2-3,-113.621660,0.000000,0.000000
C2-4,-125.217679,0.000000,0.000000
C2-5,-113.900833,0.000000,0.000000
C2-6,-127.370045,0.000000,0.000000
C2-7,-129.037398,0.000000,0.000000
C2-8,-127.197793,0.000000,0.000000
C2-9,-134.368418,0.000000,0.000000
C2-10,-137.933214,0.000000,0.000000
C2-11,-141.468017,0.000000,0.000000
C2-12,-145.415289,0.000000,0.000000
C2-13,-149.890083,0.000000,0.000000
C2-14,-86.710502,0.000000,0.000000
C2-15,-127.042987,0.000000,0.000000
C2-16,-77.945261,0.000000,0.000000
C2-17,-35.999467,0.000000,0.000000
C2-18,-67.937707,0.000000,0.000000
C2-19,-103.717948,0.000000,0.000000
C2-20,-129.451995,0.000000,0.000000
C2-21,-136.923289,0.000000,0.000000
C2-22,-135.151121,0.000000,0.000000
C2-23,-129.668857,0.000000,0.000000
C2-24,-126.758474,0.000000,0.000000
C3-1,26.284337,0.000000,0.000000
C3-2,17.819567,0.000000,0.000000
C3-3,24.411159,0.000000,0.000000
C3-4,34.777834,0.000000,0.000000
C3-5,26.802200,0.000000,0.000000
