,flow (MWh),congestion price from ($/MWh),congestion price to ($/MWh)
C1-1,-17.034157,0.000000,0.000000
C1-2,-17.835298,0.000000,0.000000
C1-3,5.662689,0.000000,0.000000
C1-4,17.668459,0.000000,0.000000
C1-5,17.595169,0.000000,0.000000
C1-6,17.050735,0.000000,0.000000
C1-7,18.742981,0.000000,0.000000
C1-8,20.782370,0.000000,0.000000
C1-9,24.389709,0.000000,0.000000
C1-10,27.166624,0.000000,0.000000
C1-11,26.903871,0.000000,0.000000
C1-12,60.958599,0.000000,0.000000
C1-13,63.520331,0.000000,0.000000
C1-14,72.715512,0.000000,0.000000
C1-15,87.060770,0.000000,0.000000
C1-16,85.745742,0.000000,0.000000
C1-17,62.558969,0.000000,0.000000
C1-18,23.807672,0.000000,0.000000
C1-19,20.411445,0.000000,0.000000
C1-20,19.917669,0.000000,0.000000
C1-21,14.268256,0.000000,0.000000
C1-22,13.560103,0.000000,0.000000
C1-23,14.967063,0.000000,0.000000
C1-24,13.796968,0.000000,0.000000
C2-1,-35.634909,0.000000,0.000000
C2-2,-34.263559,0.000000,0.000000
C2-3,-50.971242,0.000000,0.000000
C2-4,-54.553355,0.000000,0.000000
C2-5,-55.087516,0.000000,0.000000
C2-6,-55.021477,0.000000,0.000000
C2-7,-60.616129,0.000000,0.000000
C2-8,-67.362385,0.000000,0.000000
C2-9,-77.291360,0.000000,0.000000
C2-10,-84.881887,0.000000,0.000000
C2-11,-85.917077,0.000000,0.000000
C2-12,-64.620831,0.000000,0.000000
C2-13,-63.141263,0.000000,0.000000
C2-14,-67.126632,0.000000,0.000000
C2-15,-61.243483,0.000000,0.000000
C2-16,-60.877849,0.000000,0.000000
C2-17,-62.712708,0.000000,0.000000
C2-18,-86.457668,0.000000,0.000000
C2-19,-75.776324,0.000000,0.000000
C2-20,-71.001896,0.000000,0.000000
C2-21,-53.898775,0.000000,0.000000
C2-22,-47.481003,0.000000,0.000000
C2-23,-48.227344,0.000000,0.000000
C2-24,-43.785062,0.000000,0.000000
C3-1,-49.708030,0.000000,0.000000
C3-2,-47.527844,0.000000,0.000000
C3-3,-23.188046,0.000000,0.000000
C3-4,-11.545980,0.000000,0.000000
C3-5,-12.903098,0.000000,0.000000
C3-6,-15.328846,0.000000,0.000000
C3-7,-16.824732,0.000000,0.000000
C3-8,-19.156145,0.000000,0.000000
C3-9,-19.479873,0.000000,0.000000
C3-10,-19.705807,0.000000,0.000000
C3-11,-22.678664,0.000000,0.000000
C3-12,0.014150,0.000000,0.000000
C3-13,-0.357557,0.000000,0.000000
C3-14,6.395860,0.000000,0.000000
C3-15,16.628355,0.000000,0.000000
C3-16,16.037532,0.000000,0.000000
C3-17,0.875663,0.000000,0.000000
C3-18,-19.127290,0.000000,0.000000
C3-19,-21.509528,0.000000,0.000000
C3-20,-24.918937,0.000000,0.000000
C3-21,-32.938921,0.000000,0.000000
C3-22,-31.336930,0.000000,0.000000
C3-23,-25.625514,0.000000,0.000000
C3-24,-23.362744,0.000000,0.000000
C4-1,-34.954865,0.000000,0.000000
C4-2,-34.614725,0.000000,0.000000
C4-3,-25.612066,0.000000,0.000000
C4-4,-20.586876,0.000000,0.000000
C4-5,-21.647954,0.000000,0.000000
C4-6,-23.389827,0.000000,0.000000
C4-7,-25.834140,0.000000,0.000000
C4-8,-28.936646,0.000000,0.000000
C4-9,-31.374937,0.000000,0.000000
C4-10,-33.193849,0.000000,0.000000
C4-11,-35.594238,0.000000,0.000000
C4-12,-18.131293,0.000000,0.000000
C4-13,-18.332131,0.000000,0.000000
C4-14,-15.008185,0.000000,0.000000
C4-15,-7.713848,0.000000,0.000000
C4-16,-8.049319,0.000000,0.000000
C4-17,-19.508389,0.000000,0.000000
C4-18,-41.373296,0.000000,0.000000
C4-19,-38.557501,0.000000,0.000000
C4-20,-35.899458,0.000000,0.000000
C4-21,-33.036108,0.000000,0.000000
C4-22,-27.763948,0.000000,0.000000
C4-23,-23.983937,0.000000,0.000000
C4-24,-21.379980,0.000000,0.000000
C5-1,-29.121684,0.000000,0.000000
C5-2,-27.792702,0.000000,0.000000
C5-3,-12.514868,0.000000,0.000000
C5-4,-5.242767,0.000000,0.000000
