,flow (MWh),congestion price from ($/MWh),congestion price to ($/MWh)
C1-1,9.159082,0.000000,0.000000
C1-2,2.294230,0.000000,0.000000
C1-3,8.525818,0.000000,0.000000
C1-4,15.910827,0.000000,0.000000
C1-5,27.636877,0.000000,0.000000
C1-6,38.803195,0.000000,0.000000
C1-7,43.558523,0.000000,0.000000
C1-8,43.621100,0.000000,0.000000
C1-9,45.867710,0.000000,0.000000
C1-10,45.541638,0.000000,0.000000
C1-11,34.178383,0.000000,0.000000
C1-12,28.669427,0.000000,0.000000
C1-13,23.008467,0.000000,0.000000
C1-14,22.658220,0.000000,0.000000
C1-15,24.379305,0.000000,0.000000
C1-16,23.848531,0.000000,0.000000
C1-17,24.970202,0.000000,0.000000
C1-18,27.216550,0.000000,0.000000
C1-19,27.701739,0.000000,0.000000
C1-20,28.662503,0.000000,0.000000
C1-21,24.106682,0.000000,0.000000
C1-22,22.053293,0.000000,0.000000
C1-23,22.819760,0.000000,0.000000
C1-24,23.575719,0.000000,0.000000
C2-1,-31.013455,0.000000,0.000000
C2-2,-15.323081,0.000000,0.000000
C2-3,-28.391415,0.000000,0.000000
C2-4,-44.754511,0.000000,0.000000
C2-5,-72.808099,0.000000,0.000000
C2-6,-98.295837,0.000000,0.000000
C2-7,-112.595455,0.000000,0.000000
C2-8,-114.280012,0.000000,0.000000
C2-9,-117.848974,0.000000,0.000000
C2-10,-117.339030,0.000000,0.000000
C2-11,-94.421376,0.000000,0.000000
C2-12,-83.310471,0.000000,0.000000
C2-13,-71.671689,0.000000,0.000000
C2-14,-72.249966,0.000000,0.000000
C2-15,-76.279768,0.000000,0.000000
C2-16,-75.363042,0.000000,0.000000
C2-17,-77.354589,0.000000,0.000000
C2-18,-82.641419,0.000000,0.000000
C2-19,-83.171044,0.000000,0.000000
C2-20,-82.898421,0.000000,0.000000
C2-21,-68.503466,0.000000,0.000000
C2-22,-61.755073,0.000000,0.000000
C2-23,-61.179350,0.000000,0.000000
C2-24,-61.139689,0.000000,0.000000
C3-1,-23.655276,0.000000,0.000000
C3-2,-30.789561,0.000000,0.000000
C3-3,-22.893656,0.000000,0.000000
C3-4,-13.795986,0.000000,0.000000
C3-5,2.070305,0.000000,0.000000
C3-6,14.017160,0.000000,0.000000
C3-7,17.599412,0.000000,0.000000
C3-8,15.668087,0.000000,0.000000
C3-9,13.539631,0.000000,0.000000
C3-10,10.844529,0.000000,0.000000
C3-11,-3.118601,0.000000,0.000000
C3-12,-9.848042,0.000000,0.000000
C3-13,-16.252943,0.000000,0.000000
C3-14,-15.580667,0.000000,0.000000
C3-15,-13.511116,0.000000,0.000000
C3-16,-12.803743,0.000000,0.000000
C3-17,-11.455537,0.000000,0.000000
C3-18,-13.676682,0.000000,0.000000
C3-19,-13.341831,0.000000,0.000000
C3-20,-11.910238,0.000000,0.000000
C3-21,-19.152725,0.000000,0.000000
C3-22,-19.337764,0.000000,0.000000
C3-23,-15.332912,0.000000,0.000000
C3-24,-11.225653,0.000000,0.000000
C4-1,-18.444210,0.000000,0.000000
C4-2,-19.164806,0.000000,0.000000
C4-3,-16.956895,0.000000,0.000000
C4-4,-15.267802,0.000000,0.000000
C4-5,-14.191000,0.000000,0.000000
C4-6,-12.886666,0.000000,0.000000
C4-7,-16.119385,0.000000,0.000000
C4-8,-18.190440,0.000000,0.000000
C4-9,-17.722066,0.000000,0.000000
C4-10,-18.666966,0.000000,0.000000
C4-11,-23.455044,0.000000,0.000000
C4-12,-25.764453,0.000000,0.000000
C4-13,-27.774623,0.000000,0.000000
C4-14,-28.853304,0.000000,0.000000
C4-15,-28.684860,0.000000,0.000000
C4-16,-28.664788,0.000000,0.000000
C4-17,-27.937481,0.000000,0.000000
C4-18,-29.168114,0.000000,0.000000
C4-19,-28.602443,0.000000,0.000000
C4-20,-25.974137,0.000000,0.000000
C4-21,-23.302889,0.000000,0.000000
C4-22,-20.954726,0.000000,0.000000
C4-23,-17.681131,0.000000,0.000000
C4-24,-14.920867,0.000000,0.000000
C5-1,-13.271115,0.000000,0.000000
C5-2,-17.896389,0.000000,0.000000
C5-3,-12.921430,0.000000,0.000000
C5-4,-7.118113,0.000000,0.000000
C5-5,3.116868,0.000000,0.000000
C5-6,10.846141,0.000000,0.000000
C5-7,13.479394,0.000000,0.000000
C5-8,12.421631,0.000000,0.000000
C5-9,11.100533,0.000000,0.000000
C5-10,9.463903,0.000000,0.000000
C5-11,0.725329,0.000000,0.000000
C5-12,-3.486874,0.000000,0.000000
C5-13,-7.521245,0.000000,0.000000
C5-14,-7.022958,0.000000,0.000000
C5-15,-5.685123,0.000000,0.000000
C5-16,-5.254001,0.000000,0.000000
C5-17,-4.430026,0.000000,0.000000
C5-18,-5.678765,0.000000,0.000000
C5-19,-5.498411,0.000000,0.000000
C5-20,-4.772408,0.000000,0.000000
C5-21,-9.667304,0.000000,0.000000
C5-22,-10.018239,0.000000,0.000000
C5-23,-7.722931,0.000000,0.000000
C5-24,-5.323724,0.000000,0.000000
C6-1,-6.987649,0.000000,0.000000
C6-2,-36.002089,0.000000,0.000000
C6-3,-7.177189,0.000000,0.000000
C6-4,26.055630,0.000000,0.000000
C6-5,78.991299,0.000000,0.000000
C6-6,126.607541,0.000000,0.000000
C6-7,142.676327,0.000000,0.000000
C6-8,139.522528,0.000000,0.000000
C6-9,144.957787,0.000000,0.000000
C6-10,140.677254,0.000000,0.000000
C6-11,87.968002,0.000000,0.000000
C6-12,62.460909,0.000000,0.000000
C6-13,37.000246,0.000000,0.000000
C6-14,35.737031,0.000000,0.000000
C6-15,43.268555,0.000000,0.000000
C6-16,42.274320,0.000000,0.000000
C6-17,47.635776,0.000000,0.000000
C6-18,51.734550,0.000000,0.000000
C6-19,54.002687,0.000000,0.000000
C6-20,60.330168,0.000000,0.000000
