,flow (MWh),congestion price from ($/MWh),congestion price to ($/MWh)
C1-1,27.701608,0.000000,0.000000
C1-2,17.694827,0.000000,0.000000
C1-3,16.006582,0.000000,0.000000
C1-4,17.139124,0.000000,0.000000
C1-5,47.472538,0.000000,0.000000
C1-6,46.248071,0.000000,0.000000
C1-7,38.643017,0.000000,0.000000
C1-8,55.308753,0.000000,0.000000
C1-9,52.092392,0.000000,0.000000
C1-10,53.573905,0.000000,0.000000
C1-11,14.227746,0.000000,0.000000
C1-12,55.065879,0.000000,0.000000
C1-13,55.508875,0.000000,0.000000
C1-14,56.264395,0.000000,0.000000
C1-15,36.978992,0.000000,0.000000
C1-16,10.101427,0.000000,0.000000
C1-17,-7.226229,0.000000,0.000000
C1-18,34.584253,0.000000,0.000000
C1-19,54.425775,0.000000,0.000000
C1-20,74.340971,0.000000,0.000000
C1-21,69.166066,0.000000,0.000000
C1-22,51.744471,0.000000,0.000000
C1-23,68.903165,0.000000,0.000000
C1-24,44.088778,0.000000,0.000000
C2-1,-85.950411,0.000000,0.000000
C2-2,-64.324491,0.000000,0.000000
C2-3,-60.354462,0.000000,0.000000
C2-4,-62.718223,0.000000,0.000000
C2-5,-126.594778,0.000000,0.000000
C2-6,-112.398671,0.000000,0.000000
C2-7,-138.763781,0.000000,0.000000
C2-8,-135.244730,0.000000,0.000000
C2-9,-142.997266,0.000000,0.000000
C2-10,-146.417467,0.000000,0.000000
C2-11,-61.791918,0.000000,0.000000
C2-12,-153.535892,0.000000,0.000000
C2-13,-148.572356,0.000000,0.000000
C2-14,-158.640467,0.000000,0.000000
C2-15,-164.235796,0.000000,0.000000
C2-16,-62.882266,0.000000,0.000000
C2-17,-82.812584,0.000000,0.000000
C2-18,-166.994778,0.000000,0.000000
C2-19,-148.279581,0.000000,0.000000
C2-20,-134.723956,0.000000,0.000000
C2-21,-135.323649,0.000000,0.000000
C2-22,-141.543706,0.000000,0.000000
C2-23,-117.422736,0.000000,0.000000
C2-24,-120.413015,0.000000,0.000000
C3-1,15.506633,0.000000,0.000000
C3-2,5.852062,0.000000,0.000000
C3-3,4.954017,0.000000,0.000000
C3-4,6.065654,0.000000,0.000000
C3-5,38.378804,0.000000,0.000000
C3-6,22.503020,0.000000,0.000000
C3-7,24.535972,0.000000,0.000000
C3-8,35.891250,0.000000,0.000000
C3-9,29.952011,0.000000,0.000000
C3-10,26.116577,0.000000,0.000000
C3-11,-22.340289,0.000000,0.000000
C3-12,24.516833,0.000000,0.000000
C3-13,16.137825,0.000000,0.000000
C3-14,22.853768,0.000000,0.000000
C3-15,-3.546740,0.000000,0.000000
C3-16,-29.577276,0.000000,0.000000
C3-17,-39.722654,0.000000,0.000000
C3-18,7.756934,0.000000,0.000000
C3-19,23.846846,0.000000,0.000000
C3-20,42.818924,0.000000,0.000000
C3-21,40.329485,0.000000,0.000000
C3-22,30.452193,0.000000,0.000000
C3-23,45.920393,0.000000,0.000000
C3-24,28.081276,0.000000,0.000000
C4-1,-22.961277,0.000000,0.000000
C4-2,-25.008328,0.000000,0.000000
C4-3,-24.829398,0.000000,0.000000
C4-4,-24.510682,0.000000,0.000000
C4-5,-15.791197,0.000000,0.000000
C4-6,-9.053672,0.000000,0.000000
C4-7,-23.789256,0.000000,0.000000
C4-8,-19.751020,0.000000,0.000000
C4-9,-24.819310,0.000000,0.000000
C4-10,-26.251968,0.000000,0.000000
C4-11,-37.732852,0.000000,0.000000
C4-12,-30.615353,0.000000,0.000000
C4-13,-27.310844,0.000000,0.000000
C4-14,-33.632639,0.000000,0.000000
C4-15,-37.179473,0.000000,0.000000
C4-16,-49.257552,0.000000,0.000000
C4-17,-58.079899,0.000000,0.000000
C4-18,-41.451594,0.000000,0.000000
C4-19,-26.992676,0.000000,0.000000
C4-20,-16.571270,0.000000,0.000000
C4-21,-17.653857,0.000000,0.000000
C4-22,-23.965880,0.000000,0.000000
C4-23,-9.868412,0.000000,0.000000
C4-24,-19.618600,0.000000,0.000000
C5-1,12.274083,0.000000,0.000000
C5-2,6.078827,0.000000,0.000000
C5-3,5.454455,0.000000,0.000000
C5-4,6.160879,0.000000,0.000000
C5-5,26.670094,0.000000,0.000000
C5-6,16.099750,0.000000,0.000000
C5-7,18.320441,0.000000,0.000000
C5-8,25.608492,0.000000,0.000000
C5-9,22.167001,0.000000,0.000000
C5-10,19.895156,0.000000,0.000000
C5-11,-10.823963,0.000000,0.000000
C5-12,19.260321,0.000000,0.000000
C5-13,13.729083,0.000000,0.000000
C5-14,18.474225,0.000000,0.000000
C5-15,1.584912,0.000000,0.000000
C5-16,-14.610809,0.000000,0.000000
C5-17,-20.783945,0.000000,0.000000
C5-18,8.985863,0.000000,0.000000
C5-19,18.541830,0.000000,0.000000
C5-20,30.229704,0.000000,0.000000
C5-21,28.607649,0.000000,0.000000
C5-22,22.407915,0.000000,0.000000
C5-23,31.529723,0.000000,0.000000
C5-24,20.378053,0.000000,0.000000
C6-1,85.491839,0.000000,0.000000
C6-2,43.172181,0.000000,0.000000
C6-3,37.110212,0.000000,0.000000
C6-4,41.981734,0.000000,0.000000
C6-5,175.000000,0.000000,0.000000
C6-6,161.024370,0.000000,0.000000
C6-7,175.000000,0.000000,0.000000
C6-8,175.000000,0.000000,36.682861
C6-9,175.000000,0.000000,36.682861
C6-10,175.000000,0.000000,36.682861
C6-11,-3.868451,0.000000,0.000000
C6-12,175.000000,0.000000,0.000000
C6-13,170.885893,0.000000,0.000000
C6-14,175.000000,0.000000,0.000000
C6-15,175.000000,0.000000,0.000000
C6-16,-32.249534,0.000000,0.000000
C6-17,-14.520265,0.000000,0.000000
C6-18,175.000000,0.000000,0.000000
C6-19,175.000000,0.000000,36.682861
C6-20,175.000000,0.000000,57.218865
C6-21,175.000000,0.000000,57.218865
C6-22,175.000000,0.000000,36.682861
C6-23,165.655966,0.000000,0.000000
C6-24,151.720460,0.000000,0.000000
C7-1,-41.210820,0.000000,0.000000
C7-2,-100.658733,0.000000,0.000000
C7-3,-100.944179,0.000000,0.000000
C7-4,-93.606453,0.000000,0.000000
C7-5,122.965660,0.000000,0.000000
C7-6,-17.853705,0.000000,0.000000
C7-7,35.658724,0.000000,0.000000
C7-8,50.018930,0.000000,0.000000
C7-9,62.231736,0.000000,0.000000
C7-10,39.931685,0.000000,0.000000
C7-11,-174.430901,0.000000,0.000000
C7-12,49.829976,0.000000,0.000000
C7-13,188.765657,0.000000,0.000000
C7-14,35.715485,0.000000,0.000000
C7-15,-48.181939,0.000000,0.000000
C7-16,-167.896256,0.000000,0.000000
C7-17,-201.228099,0.000000,0.000000
C7-18,38.948041,0.000000,0.000000
C7-19,25.951494,0.000000,0.000000
C7-20,69.248643,0.000000,0.000000
C7-21,57.153649,0.000000,0.000000
C7-22,57.332139,0.000000,0.000000
C7-23,44.831002,0.000000,0.000000
C7-24,19.478256,0.000000,0.000000
C8-1,-52.247578,0.000000,0.000000
C8-2,-52.948537,0.000000,0.000000
C8-3,-51.821489,0.000000,0.000000
C8-4,-51.584709,0.000000,0.000000
C8-5,-43.707996,0.000000,0.000000
C8-6,-38.960347,0.000000,0.000000
C8-7,-57.441582,0.000000,0.000000
C8-8,-57.476740,0.000000,0.000000
C8-9,-66.583309,0.000000,0.000000
C8-10,-71.972310,0.000000,0.000000
C8-11,-85.630353,0.000000,0.000000
C8-12,-81.286976,0.000000,0.000000
C8-13,-80.019164,0.000000,0.000000
C8-14,-88.120143,0.000000,0.000000
C8-15,-92.544863,0.000000,0.000000
C8-16,-105.688112,0.000000,0.000000
C8-17,-112.731275,0.000000,0.000000
C8-18,-92.603128,0.000000,0.000000
C8-19,-74.960408,0.000000,0.000000
C8-20,-62.865164,0.000000,0.000000
C8-21,-62.063222,0.000000,0.000000
C8-22,-64.629594,0.000000,0.000000
C8-23,-45.908589,0.000000,0.000000
C8-24,-52.673963,0.000000,0.000000
C9-1,-12.592387,0.000000,0.000000
C9-2,-20.955435,0.000000,0.000000
C9-3,-20.943800,0.000000,0.000000
C9-4,-19.910778,0.000000,0.000000
C9-5,11.593767,0.000000,0.000000
C9-6,-6.191223,0.000000,0.000000
C9-7,-7.752070,0.000000,0.000000
C9-8,-0.305049,0.000000,0.000000
C9-9,-10.118853,0.000000,0.000000
C9-10,-17.750238,0.000000,0.000000
C9-11,-68.295999,0.000000,0.000000
C9-12,-24.100535,0.000000,0.000000
C9-13,-34.433671,0.000000,0.000000
C9-14,-29.424783,0.000000,0.000000
C9-15,-56.667587,0.000000,0.000000
C9-16,-83.720110,0.000000,0.000000
C9-17,-92.158434,0.000000,0.000000
C9-18,-41.320889,0.000000,0.000000
C9-19,-22.176248,0.000000,0.000000
C9-20,-1.598191,0.000000,0.000000
C9-21,-2.279499,0.000000,0.000000
C9-22,-8.562992,0.000000,0.000000
C9-23,11.341304,0.000000,0.000000
C9-24,-3.634004,0.000000,0.000000
C10-1,-41.549390,0.000000,0.000000
C10-2,-45.270745,0.000000,0.000000
C10-3,-44.152631,0.000000,0.000000
C10-4,-43.596793,0.000000,0.000000
C10-5,-24.636455,0.000000,0.000000
C10-6,-38.863869,0.000000,0.000000
C10-7,-43.527075,0.000000,0.000000
C10-8,-43.725263,0.000000,0.000000
C10-9,-54.588456,0.000000,0.000000
C10-10,-64.131418,0.000000,0.000000
C10-11,-98.851803,0.000000,0.000000
C10-12,-73.865905,0.000000,0.000000
C10-13,-83.140263,0.000000,0.000000
C10-14,-81.664972,0.000000,0.000000
C10-15,-100.167698,0.000000,0.000000
C10-16,-118.321028,0.000000,0.000000
C10-17,-121.224312,0.000000,0.000000
C10-18,-85.022362,0.000000,0.000000
C10-19,-69.615083,0.000000,0.000000
C10-20,-54.850967,0.000000,0.000000
C10-21,-53.009561,0.000000,0.000000
C10-22,-52.325397,0.000000,0.000000
C10-23,-34.706278,0.000000,0.000000
C10-24,-40.372343,0.000000,0.000000
C11-1,-49.470104,0.000000,0.000000
C11-2,-47.196299,0.000000,0.000000
C11-3,-45.594749,0.000000,0.000000
C11-4,-45.733154,0.000000,0.000000
C11-5,-47.156754,0.000000,0.000000
C11-6,-50.518032,0.000000,0.000000
C11-7,-56.845144,0.000000,0.000000
C11-8,-63.725878,0.000000,0.000000
C11-9,-70.547295,0.000000,0.000000
C11-10,-77.230307,0.000000,0.000000
C11-11,-80.907941,0.000000,0.000000
C11-12,-85.593958,0.000000,0.000000
C11-13,-89.034325,0.000000,0.000000
C11-14,-92.039703,0.000000,0.000000
C11-15,-93.522619,0.000000,0.000000
C11-16,-95.321892,0.000000,0.000000
C11-17,-92.316514,0.000000,0.000000
