,flow (MWh),congestion price from ($/MWh),congestion price to ($/MWh)
C1-1,29.698223,0.000000,0.000000
C1-2,19.842763,0.000000,0.000000
C1-3,44.507917,0.000000,0.000000
C1-4,48.088226,0.000000,0.000000
C1-5,45.836181,0.000000,0.000000
C1-6,49.754349,0.000000,0.000000
C1-7,50.760379,0.000000,0.000000
C1-8,51.344268,0.000000,0.000000
C1-9,52.173487,0.000000,0.000000
C1-10,53.092457,0.000000,0.000000
C1-11,52.981828,0.000000,0.000000
C1-12,53.544751,0.000000,0.000000
C1-13,53.510634,0.000000,0.000000
C1-14,42.352492,0.000000,0.000000
C1-15,46.501869,0.000000,0.000000
C1-16,52.988043,0.000000,0.000000
C1-17,52.995298,0.000000,0.000000
C1-18,54.296247,0.000000,0.000000
C1-19,51.993128,0.000000,0.000000
C1-20,54.605811,0.000000,0.000000
C1-21,53.387600,0.000000,0.000000
C1-22,52.982072,0.000000,0.000000
C1-23,6.587610,0.000000,0.000000
C1-24,50.273516,0.000000,0.000000
C2-1,-78.213359,0.000000,0.000000
C2-2,-57.216435,0.000000,0.000000
C2-3,-107.895007,0.000000,0.000000
C2-4,-115.946037,0.000000,0.000000
C2-5,-111.648070,0.000000,0.000000
C2-6,-121.607786,0.000000,0.000000
C2-7,-128.621263,0.000000,0.000000
C2-8,-133.606606,0.000000,0.000000
C2-9,-136.268871,0.000000,0.000000
C2-10,-135.959565,0.000000,0.000000
C2-11,-141.451828,0.000000,0.000000
C2-12,-138.996616,0.000000,0.000000
C2-13,-139.619799,0.000000,0.000000
C2-14,-116.661382,0.000000,0.000000
C2-15,-126.851766,0.000000,0.000000
C2-16,-140.647082,0.000000,0.000000
C2-17,-139.389444,0.000000,0.000000
C2-18,-143.113038,0.000000,0.000000
C2-19,-128.780258,0.000000,0.000000
C2-20,-138.196280,0.000000,0.000000
C2-21,-140.895418,0.000000,0.000000
C2-22,-132.199538,0.000000,0.000000
C2-23,-40.169559,0.000000,0.000000
C2-24,-126.789083,0.000000,0.000000
C3-1,3.825480,0.000000,0.000000
C3-2,-6.171408,0.000000,0.000000
C3-3,20.422838,0.000000,0.000000
C3-4,25.269389,0.000000,0.000000
C3-5,22.710972,0.000000,0.000000
C3-6,26.155873,0.000000,0.000000
C3-7,26.440447,0.000000,0.000000
C3-8,27.169013,0.000000,0.000000
C3-9,25.482920,0.000000,0.000000
C3-10,21.606748,0.000000,0.000000
C3-11,25.432986,0.000000,0.000000
C3-12,21.663191,0.000000,0.000000
C3-13,22.183825,0.000000,0.000000
C3-14,10.332301,0.000000,0.000000
C3-15,16.902886,0.000000,0.000000
C3-16,24.912440,0.000000,0.000000
C3-17,24.108793,0.000000,0.000000
C3-18,21.184397,0.000000,0.000000
C3-19,7.583080,0.000000,0.000000
C3-20,16.914733,0.000000,0.000000
C3-21,23.462896,0.000000,0.000000
C3-22,19.733758,0.000000,0.000000
C3-23,-20.161802,0.000000,0.000000
C3-24,27.264697,0.000000,0.000000
C4-1,-14.761768,0.000000,0.000000
C4-2,-17.212987,0.000000,0.000000
C4-3,-8.802757,0.000000,0.000000
C4-4,-7.972651,0.000000,0.000000
C4-5,-9.098594,0.000000,0.000000
C4-6,-9.846013,0.000000,0.000000
C4-7,-14.547834,0.000000,0.000000
C4-8,-18.003914,0.000000,0.000000
C4-9,-19.400345,0.000000,0.000000
C4-10,-18.356687,0.000000,0.000000
C4-11,-22.818660,0.000000,0.000000
C4-12,-20.378263,0.000000,0.000000
C4-13,-20.903265,0.000000,0.000000
C4-14,-24.624718,0.000000,0.000000
C4-15,-24.223327,0.000000,0.000000
C4-16,-22.173553,0.000000,0.000000
C4-17,-21.167527,0.000000,0.000000
C4-18,-22.998113,0.000000,0.000000
C4-19,-17.657550,0.000000,0.000000
C4-20,-18.820921,0.000000,0.000000
C4-21,-22.024095,0.000000,0.000000
C4-22,-15.463578,0.000000,0.000000
C4-23,-31.559406,0.000000,0.000000
C4-24,-13.514049,0.000000,0.000000
C5-1,4.322060,0.000000,0.000000
C5-2,-2.054184,0.000000,0.000000
C5-3,14.722410,0.000000,0.000000
C5-4,17.810165,0.000000,0.000000
C5-5,16.223766,0.000000,0.000000
C5-6,18.557179,0.000000,0.000000
C5-7,19.125043,0.000000,0.000000
C5-8,19.866214,0.000000,0.000000
C5-9,18.931155,0.000000,0.000000
C5-10,16.428264,0.000000,0.000000
C5-11,19.183911,0.000000,0.000000
C5-12,16.631335,0.000000,0.000000
C5-13,16.999473,0.000000,0.000000
C5-14,9.516754,0.000000,0.000000
C5-15,13.740381,0.000000,0.000000
C5-16,18.805854,0.000000,0.000000
C5-17,18.221351,0.000000,0.000000
C5-18,16.550450,0.000000,0.000000
C5-19,7.495189,0.000000,0.000000
C5-20,13.542044,0.000000,0.000000
C5-21,17.889866,0.000000,0.000000
C5-22,15.020468,0.000000,0.000000
C5-23,-10.122836,0.000000,0.000000
C5-24,19.552987,0.000000,0.000000
C6-1,86.758602,0.000000,0.000000
C6-2,44.296439,0.000000,0.000000
C6-3,153.730418,0.000000,0.000000
C6-4,170.263422,0.000000,0.000000
C6-5,159.885164,0.000000,0.000000
C6-6,175.000000,0.000000,0.000000
C6-7,175.000000,0.000000,36.682861
C6-8,175.000000,0.000000,36.682861
C6-9,175.000000,0.000000,36.682861
C6-10,175.000000,0.000000,62.388963
C6-11,175.000000,0.000000,57.218865
C6-12,175.000000,0.000000,64.517839
C6-13,175.000000,0.000000,64.517839
C6-14,125.724809,0.000000,0.000000
C6-15,145.377926,0.000000,0.000000
C6-16,175.000000,0.000000,62.388963
C6-17,175.000000,0.000000,62.388963
C6-18,175.000000,0.000000,62.388963
C6-19,158.741302,0.000000,0.000000
C6-20,175.000000,0.000000,0.000000
C6-21,175.000000,0.000000,0.000000
C6-22,175.000000,0.000000,0.000000
C6-23,-21.445034,0.000000,0.000000
C6-24,175.000000,0.000000,0.000000
C7-1,-75.696386,0.000000,0.000000
C7-2,-174.088008,0.000000,0.000000
C7-3,1.788022,0.000000,0.000000
C7-4,3.870959,0.000000,0.000000
C7-5,-14.745275,0.000000,0.000000
C7-6,-0.644596,0.000000,0.000000
C7-7,8.912430,0.000000,0.000000
C7-8,8.861805,0.000000,0.000000
C7-9,11.911713,0.000000,0.000000
C7-10,46.281595,0.000000,0.000000
C7-11,53.649121,0.000000,0.000000
C7-12,54.669444,0.000000,0.000000
C7-13,60.239102,0.000000,0.000000
C7-14,-92.613840,0.000000,0.000000
C7-15,-43.741376,0.000000,0.000000
C7-16,85.435922,0.000000,0.000000
C7-17,73.697478,0.000000,0.000000
C7-18,53.545324,0.000000,0.000000
C7-19,-43.143673,0.000000,0.000000
C7-20,8.718485,0.000000,0.000000
C7-21,63.468528,0.000000,0.000000
C7-22,60.164838,0.000000,0.000000
C7-23,-108.297445,0.000000,0.000000
C7-24,108.986543,0.000000,0.000000
C8-1,-45.382458,0.000000,0.000000
C8-2,-47.049431,0.000000,0.000000
C8-3,-38.241225,0.000000,0.000000
C8-4,-37.153606,0.000000,0.000000
C8-5,-38.630704,0.000000,0.000000
C8-6,-41.157307,0.000000,0.000000
C8-7,-49.780355,0.000000,0.000000
C8-8,-55.753044,0.000000,0.000000
C8-9,-59.560737,0.000000,0.000000
C8-10,-60.331379,0.000000,0.000000
C8-11,-66.010688,0.000000,0.000000
C8-12,-64.085318,0.000000,0.000000
C8-13,-64.703961,0.000000,0.000000
C8-14,-68.460529,0.000000,0.000000
C8-15,-67.696279,0.000000,0.000000
C8-16,-65.166593,0.000000,0.000000
C8-17,-63.844528,0.000000,0.000000
C8-18,-69.338828,0.000000,0.000000
C8-19,-65.075139,0.000000,0.000000
C8-20,-64.506148,0.000000,0.000000
C8-21,-65.906727,0.000000,0.000000
C8-22,-56.220933,0.000000,0.000000
C8-23,-68.383828,0.000000,0.000000
C8-24,-47.260015,0.000000,0.000000
C9-1,-25.553830,0.000000,0.000000
C9-2,-34.798267,0.000000,0.000000
C9-3,-7.822179,0.000000,0.000000
C9-4,-2.728555,0.000000,0.000000
C9-5,-5.623891,0.000000,0.000000
C9-6,-3.886044,0.000000,0.000000
C9-7,-7.363729,0.000000,0.000000
C9-8,-9.049747,0.000000,0.000000
C9-9,-13.049348,0.000000,0.000000
C9-10,-18.666267,0.000000,0.000000
C9-11,-16.008014,0.000000,0.000000
C9-12,-20.271957,0.000000,0.000000
C9-13,-19.841167,0.000000,0.000000
C9-14,-31.726383,0.000000,0.000000
C9-15,-24.807648,0.000000,0.000000
C9-16,-16.337639,0.000000,0.000000
C9-17,-16.838059,0.000000,0.000000
C9-18,-23.277640,0.000000,0.000000
