,flow (MWh),congestion price from ($/MWh),congestion price to ($/MWh)
C1-1,-12.156675,0.000000,0.000000
C1-2,-11.799912,0.000000,0.000000
C1-3,8.779811,0.000000,0.000000
C1-4,-5.627865,0.000000,0.000000
C1-5,23.326476,0.000000,0.000000
C1-6,21.460204,0.000000,0.000000
C1-7,25.519447,0.000000,0.000000
C1-8,28.487325,0.000000,0.000000
C1-9,25.088346,0.000000,0.000000
C1-10,52.120055,0.000000,0.000000
C1-11,31.224003,0.000000,0.000000
C1-12,40.478112,0.000000,0.000000
C1-13,41.614451,0.000000,0.000000
C1-14,55.082822,0.000000,0.000000
C1-15,54.795235,0.000000,0.000000
C1-16,54.590850,0.000000,0.000000
C1-17,53.922146,0.000000,0.000000
C1-18,41.192281,0.000000,0.000000
C1-19,33.663948,0.000000,0.000000
C1-20,49.853219,0.000000,0.000000
C1-21,22.673523,0.000000,0.000000
C1-22,17.696187,0.000000,0.000000
C1-23,13.097664,0.000000,0.000000
C1-24,3.173584,0.000000,0.000000
C2-1,-51.391174,0.000000,0.000000
C2-2,-21.350926,0.000000,0.000000
C2-3,-91.146649,0.000000,0.000000
C2-4,-62.998271,0.000000,0.000000
C2-5,-67.456091,0.000000,0.000000
C2-6,-66.892809,0.000000,0.000000
C2-7,-75.578382,0.000000,0.000000
C2-8,-81.391575,0.000000,0.000000
C2-9,-75.699077,0.000000,0.000000
C2-10,-75.790394,0.000000,0.000000
C2-11,-77.597218,0.000000,0.000000
C2-12,-70.212457,0.000000,0.000000
C2-13,-121.600033,0.000000,0.000000
C2-14,-152.869418,0.000000,0.000000
C2-15,-153.433471,0.000000,0.000000
C2-16,-152.500420,0.000000,0.000000
C2-17,-150.092167,0.000000,0.000000
C2-18,-120.866337,0.000000,0.000000
C2-19,-101.687921,0.000000,0.000000
C2-20,-72.005716,0.000000,0.000000
C2-21,-66.371770,0.000000,0.000000
C2-22,-55.754951,0.000000,0.000000
C2-23,-45.500422,0.000000,0.000000
C2-24,-21.347888,0.000000,0.000000
C3-1,-29.194321,0.000000,0.000000
C3-2,-34.917346,0.000000,0.000000
C3-3,-8.889094,0.000000,0.000000
C3-4,-23.381457,0.000000,0.000000
C3-5,-0.389209,0.000000,0.000000
C3-6,-3.305769,0.000000,0.000000
C3-7,-4.351062,0.000000,0.000000
C3-8,-5.879046,0.000000,0.000000
C3-9,-12.990029,0.000000,0.000000
C3-10,6.191693,0.000000,0.000000
C3-11,-12.480752,0.000000,0.000000
C3-12,-4.671417,0.000000,0.000000
C3-13,7.091561,0.000000,0.000000
C3-14,24.038415,0.000000,0.000000
C3-15,25.539217,0.000000,0.000000
C3-16,25.784293,0.000000,0.000000
C3-17,26.983055,0.000000,0.000000
C3-18,15.082471,0.000000,0.000000
C3-19,6.148617,0.000000,0.000000
C3-20,7.970909,0.000000,0.000000
C3-21,-17.425447,0.000000,0.000000
C3-22,-16.795396,0.000000,0.000000
C3-23,-17.685189,0.000000,0.000000
C3-24,-28.155339,0.000000,0.000000
C4-1,-34.458891,0.000000,0.000000
C4-2,-29.055227,0.000000,0.000000
C4-3,-24.802207,0.000000,0.000000
C4-4,-30.828790,0.000000,0.000000
C4-5,-18.437884,0.000000,0.000000
C4-6,-22.519147,0.000000,0.000000
C4-7,-23.039576,0.000000,0.000000
C4-8,-23.118301,0.000000,0.000000
C4-9,-26.530792,0.000000,0.000000
C4-10,-14.893186,0.000000,0.000000
C4-11,-27.402420,0.000000,0.000000
C4-12,-24.605325,0.000000,0.000000
C4-13,-31.865156,0.000000,0.000000
C4-14,-30.070848,0.000000,0.000000
C4-15,-30.768890,0.000000,0.000000
C4-16,-30.204618,0.000000,0.000000
C4-17,-28.870759,0.000000,0.000000
C4-18,-29.695722,0.000000,0.000000
C4-19,-28.888560,0.000000,0.000000
C4-20,-15.293708,0.000000,0.000000
C4-21,-23.635894,0.000000,0.000000
C4-22,-23.218592,0.000000,0.000000
C4-23,-22.825140,0.000000,0.000000
C4-24,-22.481739,0.000000,0.000000
C5-1,-16.086585,0.000000,0.000000
C5-2,-20.105488,0.000000,0.000000
C5-3,-3.471920,0.000000,0.000000
C5-4,-12.528116,0.000000,0.000000
C5-5,1.779862,0.000000,0.000000
C5-6,0.205071,0.000000,0.000000
C5-7,-0.309214,0.000000,0.000000
C5-8,-1.190483,0.000000,0.000000
C5-9,-5.503767,0.000000,0.000000
C5-10,6.407420,0.000000,0.000000
C5-11,-4.955988,0.000000,0.000000
C5-12,-0.002612,0.000000,0.000000
C5-13,8.009978,0.000000,0.000000
C5-14,18.916879,0.000000,0.000000
C5-15,19.910376,0.000000,0.000000
C5-16,20.016284,0.000000,0.000000
C5-17,20.652760,0.000000,0.000000
C5-18,12.875191,0.000000,0.000000
C5-19,6.979271,0.000000,0.000000
C5-20,7.502353,0.000000,0.000000
C5-21,-8.588717,0.000000,0.000000
C5-22,-8.352383,0.000000,0.000000
C5-23,-9.063593,0.000000,0.000000
C5-24,-15.955559,0.000000,0.000000
C6-1,-2.793571,0.000000,0.000000
C6-2,-44.841384,0.000000,0.000000
C6-3,89.795657,0.000000,0.000000
C6-4,26.041720,0.000000,0.000000
C6-5,59.901481,0.000000,0.000000
C6-6,48.233967,0.000000,0.000000
C6-7,59.705485,0.000000,0.000000
C6-8,67.590447,0.000000,0.000000
C6-9,47.588119,0.000000,0.000000
C6-10,71.198736,0.000000,0.000000
C6-11,45.676878,0.000000,0.000000
C6-12,38.098752,0.000000,0.000000
C6-13,114.999868,0.000000,0.000000
C6-14,175.000000,0.000000,0.305162
C6-15,175.000000,0.000000,25.834832
C6-16,175.000000,0.000000,68.375744
C6-17,175.000000,0.000000,28.644698
C6-18,122.832174,0.000000,0.000000
C6-19,91.134430,0.000000,0.000000
C6-20,65.418253,0.000000,0.000000
C6-21,37.868504,0.000000,0.000000
C6-22,23.022518,0.000000,0.000000
C6-23,7.916966,0.000000,0.000000
C6-24,-33.158515,0.000000,0.000000
C7-1,-146.305142,0.000000,0.000000
C7-2,-95.838869,0.000000,0.000000
C7-3,-121.410525,0.000000,0.000000
C7-4,-32.277645,0.000000,0.000000
C7-5,-95.513944,0.000000,0.000000
C7-6,-126.157399,0.000000,0.000000
C7-7,-167.683861,0.000000,0.000000
C7-8,-181.637516,0.000000,0.000000
C7-9,-220.971794,0.000000,0.000000
C7-10,-199.720207,0.000000,0.000000
C7-11,-234.745407,0.000000,0.000000
C7-12,-204.753573,0.000000,0.000000
C7-13,-91.281603,0.000000,0.000000
C7-14,-26.574720,0.000000,0.000000
C7-15,4.118164,0.000000,0.000000
C7-16,75.997392,0.000000,0.000000
C7-17,47.271222,0.000000,0.000000
C7-18,-53.534487,0.000000,0.000000
C7-19,-104.631277,0.000000,0.000000
C7-20,-113.812486,0.000000,0.000000
C7-21,-49.846433,0.000000,0.000000
C7-22,-21.559403,0.000000,0.000000
C7-23,-58.740368,0.000000,0.000000
C7-24,-65.405444,0.000000,0.000000
C8-1,-63.745193,0.000000,0.000000
C8-2,-57.557283,0.000000,0.000000
C8-3,-53.070161,0.000000,0.000000
