,flow (MWh),congestion price from ($/MWh),congestion price to ($/MWh)
C1-1,46.398013,-0.000000,0.000000
C1-2,45.610998,-0.000000,0.000000
C1-3,30.492453,-0.000000,0.000000
C1-4,25.711710,-0.000000,0.000000
C1-5,29.360614,-0.000000,0.000000
C1-6,18.224389,-0.000000,0.000000
C1-7,31.347353,-0.000000,0.000000
C1-8,24.271516,-0.000000,0.000000
C1-9,5.229609,-0.000000,0.000000
C1-10,7.475244,-0.000000,0.000000
C1-11,30.567619,-0.000000,0.000000
C1-12,42.962739,-0.000000,0.000000
C1-13,26.611649,-0.000000,0.000000
C1-14,12.623479,-0.000000,0.000000
C1-15,35.810834,-0.000000,0.000000
C1-16,40.072818,-0.000000,0.000000
C1-17,30.619603,-0.000000,0.000000
C1-18,55.855434,-0.000000,0.000000
C1-19,55.974996,-0.000000,0.000000
C1-20,55.232064,-0.000000,0.000000
C1-21,32.415597,-0.000000,0.000000
C1-22,17.190557,-0.000000,0.000000
C1-23,15.148861,-0.000000,0.000000
C1-24,14.654837,-0.000000,0.000000
C2-1,-122.999819,-0.000000,0.000000
C2-2,-117.168013,-0.000000,0.000000
C2-3,-83.947746,-0.000000,0.000000
C2-4,-75.662215,-0.000000,0.000000
C2-5,-80.048805,-0.000000,0.000000
C2-6,-56.952614,-0.000000,0.000000
C2-7,-87.765463,-0.000000,0.000000
C2-8,-74.842588,-0.000000,0.000000
C2-9,-35.620256,-0.000000,0.000000
C2-10,-41.583666,-0.000000,0.000000
C2-11,-90.780024,-0.000000,0.000000
C2-12,-111.890984,-0.000000,0.000000
C2-13,-77.079257,-0.000000,0.000000
C2-14,-46.579477,-0.000000,0.000000
C2-15,-98.844874,-0.000000,0.000000
C2-16,-109.611698,-0.000000,0.000000
C2-17,-89.378495,-0.000000,0.000000
C2-18,-142.811349,-0.000000,0.000000
C2-19,-143.252915,-0.000000,0.000000
C2-20,-141.008161,-0.000000,0.000000
C2-21,-91.940675,-0.000000,0.000000
C2-22,-61.387801,-0.000000,0.000000
C2-23,-51.777128,-0.000000,0.000000
C2-24,-48.808141,-0.000000,0.000000
C3-1,30.032999,-0.000000,0.000000
C3-2,27.123607,-0.000000,0.000000
C3-3,9.978545,-0.000000,0.000000
C3-4,6.832505,-0.000000,0.000000
C3-5,6.784362,-0.000000,0.000000
C3-6,-7.772249,-0.000000,0.000000
C3-7,2.691442,-0.000000,0.000000
C3-8,-7.323899,-0.000000,0.000000
C3-9,-30.459717,-0.000000,0.000000
C3-10,-29.031091,-0.000000,0.000000
C3-11,-5.045424,-0.000000,0.000000
C3-12,2.987087,-0.000000,0.000000
C3-13,-15.080636,-0.000000,0.000000
C3-14,-31.267665,-0.000000,0.000000
C3-15,-1.232964,-0.000000,0.000000
C3-16,5.698956,-0.000000,0.000000
C3-17,-6.891852,-0.000000,0.000000
C3-18,14.745223,-0.000000,0.000000
C3-19,14.537646,-0.000000,0.000000
C3-20,14.949144,-0.000000,0.000000
C3-21,-7.389822,-0.000000,0.000000
C3-22,-17.968526,-0.000000,0.000000
C3-23,-18.960471,-0.000000,0.000000
C3-24,-16.088392,-0.000000,0.000000
C4-1,-16.887040,-0.000000,0.000000
C4-2,-13.650219,-0.000000,0.000000
C4-3,-16.950740,-0.000000,0.000000
C4-4,-19.495687,-0.000000,0.000000
C4-5,-16.376637,-0.000000,0.000000
C4-6,-20.702165,-0.000000,0.000000
C4-7,-21.039856,-0.000000,0.000000
C4-8,-25.714983,-0.000000,0.000000
C4-9,-32.866343,-0.000000,0.000000
C4-10,-33.700903,-0.000000,0.000000
C4-11,-27.793291,-0.000000,0.000000
C4-12,-20.869809,-0.000000,0.000000
C4-13,-25.388748,-0.000000,0.000000
C4-14,-28.766516,-0.000000,0.000000
C4-15,-23.902704,-0.000000,0.000000
C4-16,-23.729295,-0.000000,0.000000
C4-17,-26.858197,-0.000000,0.000000
C4-18,-21.404720,-0.000000,0.000000
C4-19,-21.651935,-0.000000,0.000000
C4-20,-20.855507,-0.000000,0.000000
C4-21,-25.852463,-0.000000,0.000000
C4-22,-30.064956,-0.000000,0.000000
