,hour,GeneratorDispatch
315_CT_7,3,0.000000
315_CT_7,4,0.000000
315_CT_7,5,0.000000
315_CT_7,6,0.000000
315_CT_7,7,0.000000
315_CT_7,8,0.000000
315_CT_7,9,0.000000
315_CT_7,10,0.000000
315_CT_7,11,0.000000
315_CT_7,12,0.000000
315_CT_7,13,0.000000
315_CT_7,14,0.000000
315_CT_7,15,0.000000
315_CT_7,16,0.000000
315_CT_7,17,33.000000
315_CT_7,18,33.000000
315_CT_7,19,33.000000
315_CT_7,20,33.000000
315_CT_7,21,33.000000
315_CT_7,22,33.000000
315_CT_7,23,0.000000
315_CT_7,24,0.000000
315_CT_8,1,0.000000
315_CT_8,2,0.000000
315_CT_8,3,0.000000
315_CT_8,4,0.000000
315_CT_8,5,0.000000
315_CT_8,6,0.000000
315_CT_8,7,0.000000
315_CT_8,8,0.000000
315_CT_8,9,0.000000
315_CT_8,10,0.000000
315_CT_8,11,0.000000
315_CT_8,12,0.000000
315_CT_8,13,0.000000
315_CT_8,14,0.000000
315_CT_8,15,0.000000
315_CT_8,16,0.000000
315_CT_8,17,33.000000
315_CT_8,18,33.000000
315_CT_8,19,33.000000
315_CT_8,20,33.000000
315_CT_8,21,33.000000
315_CT_8,22,33.000000
315_CT_8,23,0.000000
315_CT_8,24,0.000000
316_STEAM_1,1,124.000000
316_STEAM_1,2,124.000000
316_STEAM_1,3,124.000000
316_STEAM_1,4,124.000000
316_STEAM_1,5,124.000000
316_STEAM_1,6,124.000000
316_STEAM_1,7,124.000000
316_STEAM_1,8,0.000000
316_STEAM_1,9,0.000000
316_STEAM_1,10,0.000000
316_STEAM_1,11,0.000000
316_STEAM_1,12,0.000000
316_STEAM_1,13,0.000000
316_STEAM_1,14,0.000000
316_STEAM_1,15,14.456079
316_STEAM_1,16,124.000000
316_STEAM_1,17,124.000000
316_STEAM_1,18,124.000000
316_STEAM_1,19,124.000000
316_STEAM_1,20,124.000000
316_STEAM_1,21,124.000000
316_STEAM_1,22,124.000000
316_STEAM_1,23,124.000000
316_STEAM_1,24,124.000000
318_CC_1,1,0.000000
318_CC_1,2,0.000000
318_CC_1,3,0.000000
318_CC_1,4,0.000000
318_CC_1,5,0.000000
318_CC_1,6,0.000000
318_CC_1,7,0.000000
318_CC_1,8,0.000000
318_CC_1,9,0.000000
318_CC_1,10,0.000000
318_CC_1,11,0.000000
318_CC_1,12,0.000000
318_CC_1,13,0.000000
318_CC_1,14,0.000000
318_CC_1,15,0.000000
318_CC_1,16,0.000000
318_CC_1,17,0.000000
318_CC_1,18,122.931604
318_CC_1,19,100.916324
318_CC_1,20,0.000000
318_CC_1,21,0.000000
318_CC_1,22,0.000000
318_CC_1,23,0.000000
318_CC_1,24,0.000000
321_CC_1,1,139.292871
321_CC_1,2,188.312200
321_CC_1,3,113.396857
321_CC_1,4,88.677496
321_CC_1,5,61.193630
321_CC_1,6,70.778350
321_CC_1,7,169.024412
321_CC_1,8,0.000000
321_CC_1,9,0.000000
321_CC_1,10,0.000000
321_CC_1,11,0.000000
321_CC_1,12,0.000000
321_CC_1,13,0.000000
321_CC_1,14,0.000000
321_CC_1,15,0.000000
321_CC_1,16,161.888316
321_CC_1,17,293.333333
321_CC_1,18,293.333333
321_CC_1,19,293.333333
321_CC_1,20,293.333333
321_CC_1,21,293.333333
321_CC_1,22,293.333333
321_CC_1,23,231.666667
321_CC_1,24,34.083104
322_CT_5,1,0.000000
322_CT_5,2,0.000000
322_CT_5,3,0.000000
322_CT_5,4,0.000000
322_CT_5,5,0.000000
322_CT_5,6,0.000000
322_CT_5,7,0.000000
322_CT_5,8,0.000000
322_CT_5,9,0.000000
322_CT_5,10,0.000000
322_CT_5,11,0.000000
322_CT_5,12,0.000000
322_CT_5,13,0.000000
322_CT_5,14,0.000000
322_CT_5,15,0.000000
322_CT_5,16,0.000000
322_CT_5,17,33.000000
322_CT_5,18,44.000000
322_CT_5,19,44.000000
322_CT_5,20,33.000000
322_CT_5,21,33.000000
322_CT_5,22,33.000000
322_CT_5,23,0.000000
322_CT_5,24,0.000000
322_CT_6,1,0.000000
322_CT_6,2,0.000000
322_CT_6,3,0.000000
322_CT_6,4,0.000000
322_CT_6,5,0.000000
322_CT_6,6,0.000000
322_CT_6,7,0.000000
322_CT_6,8,0.000000
322_CT_6,9,0.000000
322_CT_6,10,0.000000
322_CT_6,11,0.000000
322_CT_6,12,0.000000
322_CT_6,13,0.000000
322_CT_6,14,0.000000
322_CT_6,15,0.000000
322_CT_6,16,0.000000
322_CT_6,17,33.000000
322_CT_6,18,44.000000
322_CT_6,19,44.000000
322_CT_6,20,33.000000
322_CT_6,21,33.000000
322_CT_6,22,33.000000
322_CT_6,23,15.607926
322_CT_6,24,0.000000
323_CC_1,1,0.000000
323_CC_1,2,0.000000
323_CC_1,3,0.000000
323_CC_1,4,0.000000
323_CC_1,5,0.000000
323_CC_1,6,0.000000
323_CC_1,7,0.000000
323_CC_1,8,0.000000
323_CC_1,9,0.000000
323_CC_1,10,0.000000
323_CC_1,11,0.000000
323_CC_1,12,0.000000
323_CC_1,13,0.000000
323_CC_1,14,0.000000
323_CC_1,15,0.000000
323_CC_1,16,0.000000
323_CC_1,17,231.666667
323_CC_1,18,231.666667
323_CC_1,19,231.666667
323_CC_1,20,231.666667
323_CC_1,21,50.310872
323_CC_1,22,59.144416
323_CC_1,23,0.000000
323_CC_1,24,55.028643
323_CC_2,1,0.000000
323_CC_2,2,0.000000
323_CC_2,3,0.000000
323_CC_2,4,0.000000
323_CC_2,5,0.000000
323_CC_2,6,0.000000
323_CC_2,7,0.000000
323_CC_2,8,0.000000
323_CC_2,9,0.000000
323_CC_2,10,0.000000
323_CC_2,11,0.000000
323_CC_2,12,0.000000
323_CC_2,13,0.000000
323_CC_2,14,0.000000
323_CC_2,15,0.000000
323_CC_2,16,0.000000
323_CC_2,17,40.568132
323_CC_2,18,231.666667
323_CC_2,19,231.666667
323_CC_2,20,177.889138
323_CC_2,21,231.666667
323_CC_2,22,0.000000
323_CC_2,23,0.000000
323_CC_2,24,0.000000
322_HYDRO_1,1,21.900000
322_HYDRO_1,2,36.500000
322_HYDRO_1,3,45.500000
322_HYDRO_1,4,33.300000
322_HYDRO_1,5,30.400000
322_HYDRO_1,6,27.100000
322_HYDRO_1,7,33.400000
322_HYDRO_1,8,0.000000
322_HYDRO_1,9,0.000000
322_HYDRO_1,10,27.100000
322_HYDRO_1,11,0.000000
322_HYDRO_1,12,0.000000
322_HYDRO_1,13,18.422746
322_HYDRO_1,14,31.600000
322_HYDRO_1,15,31.200000
322_HYDRO_1,16,30.300000
322_HYDRO_1,17,28.400000
322_HYDRO_1,18,29.000000
322_HYDRO_1,19,34.200000
322_HYDRO_1,20,43.100000
322_HYDRO_1,21,47.400000
322_HYDRO_1,22,44.200000
322_HYDRO_1,23,27.800000
322_HYDRO_1,24,19.700000
322_HYDRO_2,1,21.900000
322_HYDRO_2,2,36.500000
322_HYDRO_2,3,45.500000
322_HYDRO_2,4,33.300000
322_HYDRO_2,5,30.400000
322_HYDRO_2,6,27.100000
322_HYDRO_2,7,33.400000
322_HYDRO_2,8,0.000000
322_HYDRO_2,9,0.000000
322_HYDRO_2,10,27.100000
322_HYDRO_2,11,0.000000
322_HYDRO_2,12,0.000000
322_HYDRO_2,13,27.500000
322_HYDRO_2,14,31.600000
322_HYDRO_2,15,31.200000
322_HYDRO_2,16,30.300000
322_HYDRO_2,17,28.400000
322_HYDRO_2,18,29.000000
322_HYDRO_2,19,34.200000
322_HYDRO_2,20,43.100000
322_HYDRO_2,21,47.400000
322_HYDRO_2,22,44.200000
322_HYDRO_2,23,27.800000
322_HYDRO_2,24,19.700000
322_HYDRO_3,1,21.900000
322_HYDRO_3,2,36.500000
322_HYDRO_3,3,45.500000
322_HYDRO_3,4,33.300000
322_HYDRO_3,5,30.400000
322_HYDRO_3,6,27.100000
322_HYDRO_3,7,33.400000
322_HYDRO_3,8,0.000000
322_HYDRO_3,9,0.000000
322_HYDRO_3,10,27.100000
322_HYDRO_3,11,0.000000
322_HYDRO_3,12,0.000000
322_HYDRO_3,13,0.000000
322_HYDRO_3,14,31.600000
322_HYDRO_3,15,31.200000
322_HYDRO_3,16,30.300000
322_HYDRO_3,17,28.400000
322_HYDRO_3,18,29.000000
322_HYDRO_3,19,34.200000
322_HYDRO_3,20,43.100000
322_HYDRO_3,21,47.400000
322_HYDRO_3,22,44.200000
322_HYDRO_3,23,27.800000
322_HYDRO_3,24,19.700000
322_HYDRO_4,1,21.900000
322_HYDRO_4,2,36.500000
322_HYDRO_4,3,45.500000
322_HYDRO_4,4,33.300000
322_HYDRO_4,5,30.400000
322_HYDRO_4,6,27.100000
322_HYDRO_4,7,33.400000
322_HYDRO_4,8,0.000000
322_HYDRO_4,9,0.000000
322_HYDRO_4,10,27.100000
322_HYDRO_4,11,0.000000
322_HYDRO_4,12,0.000000
322_HYDRO_4,13,27.500000
322_HYDRO_4,14,31.600000
322_HYDRO_4,15,31.200000
322_HYDRO_4,16,30.300000
322_HYDRO_4,17,28.400000
322_HYDRO_4,18,29.000000
322_HYDRO_4,19,34.200000
322_HYDRO_4,20,43.100000
322_HYDRO_4,21,47.400000
322_HYDRO_4,22,44.200000
322_HYDRO_4,23,27.800000
322_HYDRO_4,24,19.700000
320_PV_1,1,0.000000
320_PV_1,2,0.000000
320_PV_1,3,0.000000
320_PV_1,4,0.000000
320_PV_1,5,0.000000
320_PV_1,6,0.000000
320_PV_1,7,0.000000
320_PV_1,8,27.600000
320_PV_1,9,35.500000
320_PV_1,10,37.300000
320_PV_1,11,0.000000
320_PV_1,12,38.400000
320_PV_1,13,38.000000
320_PV_1,14,37.300000
320_PV_1,15,35.400000
320_PV_1,16,30.700000
320_PV_1,17,16.000000
320_PV_1,18,0.000000
320_PV_1,19,0.000000
320_PV_1,20,0.000000
320_PV_1,21,0.000000
320_PV_1,22,0.000000
320_PV_1,23,0.000000
320_PV_1,24,0.000000
314_PV_1,1,0.000000
314_PV_1,2,0.000000
314_PV_1,3,0.000000
314_PV_1,4,0.000000
314_PV_1,5,0.000000
314_PV_1,6,0.000000
314_PV_1,7,0.000000
314_PV_1,8,27.000000
314_PV_1,9,34.800000
314_PV_1,10,36.600000
314_PV_1,11,38.300000
314_PV_1,12,37.700000
314_PV_1,13,37.200000
314_PV_1,14,36.600000
314_PV_1,15,34.800000
314_PV_1,16,30.400000
314_PV_1,17,16.600000
314_PV_1,18,0.000000
314_PV_1,19,0.000000
314_PV_1,20,0.000000
314_PV_1,21,0.000000
314_PV_1,22,0.000000
314_PV_1,23,0.000000
314_PV_1,24,0.000000
314_PV_2,1,0.000000
314_PV_2,2,0.000000
314_PV_2,3,0.000000
314_PV_2,4,0.000000
314_PV_2,5,0.000000
314_PV_2,6,0.000000
314_PV_2,7,0.000000
314_PV_2,8,30.400000
314_PV_2,9,37.600000
314_PV_2,10,40.100000
314_PV_2,11,40.800000
314_PV_2,12,41.100000
314_PV_2,13,40.200000
314_PV_2,14,39.000000
314_PV_2,15,35.700000
314_PV_2,16,33.600000
314_PV_2,17,18.700000
314_PV_2,18,0.000000
314_PV_2,19,0.000000
314_PV_2,20,0.000000
314_PV_2,21,0.000000
314_PV_2,22,0.000000
314_PV_2,23,0.000000
314_PV_2,24,0.000000
313_PV_1,1,0.000000
313_PV_1,2,0.000000
313_PV_1,3,0.000000
313_PV_1,4,0.000000
313_PV_1,5,0.000000
313_PV_1,6,0.000000
313_PV_1,7,0.000000
313_PV_1,8,38.100000
313_PV_1,9,57.500000
313_PV_1,10,68.800000
313_PV_1,11,74.500000
313_PV_1,12,77.000000
313_PV_1,13,76.400000
313_PV_1,14,72.200000
313_PV_1,15,63.000000
313_PV_1,16,50.200000
313_PV_1,17,21.400000
313_PV_1,18,0.000000
313_PV_1,19,0.000000
313_PV_1,20,0.000000
313_PV_1,21,0.000000
313_PV_1,22,0.000000
313_PV_1,23,0.000000
313_PV_1,24,0.000000
314_PV_3,1,0.000000
314_PV_3,2,0.000000
314_PV_3,3,0.000000
314_PV_3,4,0.000000
314_PV_3,5,0.000000
314_PV_3,6,0.000000
314_PV_3,7,0.000000
314_PV_3,8,38.400000
314_PV_3,9,55.200000
314_PV_3,10,64.300000
314_PV_3,11,71.200000
314_PV_3,12,74.600000
314_PV_3,13,73.700000
314_PV_3,14,69.900000
314_PV_3,15,61.100000
314_PV_3,16,49.600000
314_PV_3,17,23.200000
314_PV_3,18,0.000000
314_PV_3,19,0.000000
314_PV_3,20,0.000000
314_PV_3,21,0.000000
314_PV_3,22,0.000000
314_PV_3,23,0.000000
314_PV_3,24,0.000000
314_PV_4,1,0.000000
314_PV_4,2,0.000000
314_PV_4,3,0.000000
314_PV_4,4,0.000000
314_PV_4,5,0.000000
314_PV_4,6,0.000000
314_PV_4,7,0.000000
314_PV_4,8,30.300000
314_PV_4,9,37.600000
314_PV_4,10,40.100000
314_PV_4,11,40.800000
314_PV_4,12,41.100000
314_PV_4,13,40.200000
314_PV_4,14,39.000000
314_PV_4,15,35.700000
314_PV_4,16,33.600000
314_PV_4,17,18.700000
314_PV_4,18,0.000000
314_PV_4,19,0.000000
314_PV_4,20,0.000000
314_PV_4,21,0.000000
314_PV_4,22,0.000000
314_PV_4,23,0.000000
314_PV_4,24,0.000000
313_PV_2,1,0.000000
313_PV_2,2,0.000000
313_PV_2,3,0.000000
313_PV_2,4,0.000000
313_PV_2,5,0.000000
313_PV_2,6,0.000000
313_PV_2,7,0.000000
313_PV_2,8,38.100000
313_PV_2,9,57.800000
313_PV_2,10,69.300000
313_PV_2,11,75.000000
313_PV_2,12,77.500000
313_PV_2,13,77.000000
313_PV_2,14,72.800000
313_PV_2,15,63.500000
313_PV_2,16,50.800000
313_PV_2,17,22.100000
313_PV_2,18,0.000000
313_PV_2,19,0.000000
313_PV_2,20,0.000000
313_PV_2,21,0.000000
313_PV_2,22,0.000000
313_PV_2,23,0.000000
313_PV_2,24,0.000000
310_PV_1,1,0.000000
310_PV_1,2,0.000000
310_PV_1,3,0.000000
310_PV_1,4,0.000000
310_PV_1,5,0.000000
310_PV_1,6,0.000000
310_PV_1,7,0.000000
310_PV_1,8,27.800000
310_PV_1,9,35.800000
310_PV_1,10,38.100000
310_PV_1,11,38.700000
310_PV_1,12,38.600000
310_PV_1,13,37.900000
310_PV_1,14,36.900000
310_PV_1,15,34.800000
310_PV_1,16,31.000000
310_PV_1,17,16.700000
310_PV_1,18,0.000000
310_PV_1,19,0.000000
310_PV_1,20,0.000000
310_PV_1,21,0.000000
310_PV_1,22,0.000000
310_PV_1,23,0.000000
310_PV_1,24,0.000000
324_PV_1,1,0.000000
324_PV_1,2,0.000000
324_PV_1,3,0.000000
324_PV_1,4,0.000000
324_PV_1,5,0.000000
324_PV_1,6,0.000000
324_PV_1,7,0.000000
324_PV_1,8,28.900000
324_PV_1,9,36.000000
324_PV_1,10,38.300000
324_PV_1,11,38.900000
324_PV_1,12,39.100000
324_PV_1,13,38.200000
324_PV_1,14,37.200000
324_PV_1,15,34.000000
324_PV_1,16,32.000000
324_PV_1,17,17.700000
324_PV_1,18,0.000000
324_PV_1,19,0.000000
324_PV_1,20,0.000000
324_PV_1,21,0.000000
324_PV_1,22,0.000000
324_PV_1,23,0.000000
324_PV_1,24,0.000000
312_PV_1,1,0.000000
312_PV_1,2,0.000000
312_PV_1,3,0.000000
312_PV_1,4,0.000000
312_PV_1,5,0.000000
312_PV_1,6,0.000000
312_PV_1,7,0.000000
312_PV_1,8,36.700000
312_PV_1,9,55.200000
312_PV_1,10,65.700000
312_PV_1,11,71.500000
312_PV_1,12,73.900000
312_PV_1,13,73.000000
312_PV_1,14,69.100000
312_PV_1,15,61.100000
312_PV_1,16,49.300000
312_PV_1,17,23.600000
312_PV_1,18,0.000000
312_PV_1,19,0.000000
312_PV_1,20,0.000000
