,flow (MWh),congestion price from ($/MWh),congestion price to ($/MWh)
C1-1,48.871939,0.000000,0.000000
C1-2,48.732031,0.000000,0.000000
C1-3,41.826665,0.000000,0.000000
C1-4,38.358255,0.000000,0.000000
C1-5,38.917096,0.000000,0.000000
C1-6,46.217737,0.000000,0.000000
C1-7,50.943660,0.000000,0.000000
C1-8,18.364154,0.000000,0.000000
C1-9,12.154147,0.000000,0.000000
C1-10,33.955044,0.000000,0.000000
C1-11,-13.289164,0.000000,0.000000
C1-12,31.990103,0.000000,0.000000
C1-13,50.288125,0.000000,0.000000
C1-14,33.868824,0.000000,0.000000
C1-15,32.035284,0.000000,0.000000
C1-16,24.063524,0.000000,0.000000
C1-17,40.576721,0.000000,0.000000
C1-18,48.716115,0.000000,0.000000
C1-19,54.648236,0.000000,0.000000
C1-20,53.885256,0.000000,0.000000
C1-21,52.963386,0.000000,0.000000
C1-22,50.809224,0.000000,0.000000
C1-23,45.543837,0.000000,0.000000
C1-24,41.975453,0.000000,0.000000
C2-1,-128.345957,0.000000,0.000000
C2-2,-125.262060,0.000000,0.000000
C2-3,-111.882060,0.000000,0.000000
C2-4,-104.506145,0.000000,0.000000
C2-5,-103.842151,0.000000,0.000000
C2-6,-117.164819,0.000000,0.000000
C2-7,-127.540547,0.000000,0.000000
C2-8,-58.854873,0.000000,0.000000
C2-9,-54.397070,0.000000,0.000000
C2-10,-95.443107,0.000000,0.000000
C2-11,-0.095827,0.000000,0.000000
C2-12,-90.945302,0.000000,0.000000
C2-13,-135.229246,0.000000,0.000000
C2-14,-102.079621,0.000000,0.000000
C2-15,-94.263161,0.000000,0.000000
C2-16,-76.657944,0.000000,0.000000
C2-17,-114.017344,0.000000,0.000000
C2-18,-126.001402,0.000000,0.000000
C2-19,-138.352964,0.000000,0.000000
C2-20,-136.817044,0.000000,0.000000
C2-21,-137.415916,0.000000,0.000000
C2-22,-130.094588,0.000000,0.000000
C2-23,-119.328801,0.000000,0.000000
C2-24,-110.641199,0.000000,0.000000
C3-1,33.844786,0.000000,0.000000
C3-2,32.506619,0.000000,0.000000
C3-3,26.698229,0.000000,0.000000
C3-4,23.132389,0.000000,0.000000
C3-5,21.653306,0.000000,0.000000
C3-6,25.044520,0.000000,0.000000
C3-7,25.039785,0.000000,0.000000
C3-8,-15.046768,0.000000,0.000000
C3-9,-16.813704,0.000000,0.000000
C3-10,-0.780206,0.000000,0.000000
C3-11,-50.830764,0.000000,0.000000
C3-12,-6.285549,0.000000,0.000000
C3-13,19.802874,0.000000,0.000000
C3-14,3.311715,0.000000,0.000000
C3-15,-1.782880,0.000000,0.000000
C3-16,-9.725099,0.000000,0.000000
C3-17,11.172354,0.000000,0.000000
C3-18,10.319137,0.000000,0.000000
C3-19,16.841077,0.000000,0.000000
C3-20,18.955199,0.000000,0.000000
C3-21,23.021338,0.000000,0.000000
C3-22,21.458727,0.000000,0.000000
C3-23,20.177877,0.000000,0.000000
C3-24,19.209878,0.000000,0.000000
C4-1,-15.968393,0.000000,0.000000
C4-2,-13.638388,0.000000,0.000000
C4-3,-16.305800,0.000000,0.000000
C4-4,-17.195363,0.000000,0.000000
C4-5,-15.843564,0.000000,0.000000
C4-6,-13.017874,0.000000,0.000000
C4-7,-13.529636,0.000000,0.000000
C4-8,-24.374313,0.000000,0.000000
C4-9,-33.144212,0.000000,0.000000
C4-10,-24.225809,0.000000,0.000000
C4-11,-41.755125,0.000000,0.000000
C4-12,-25.427478,0.000000,0.000000
C4-13,-23.856294,0.000000,0.000000
C4-14,-29.674879,0.000000,0.000000
C4-15,-27.261792,0.000000,0.000000
C4-16,-28.598089,0.000000,0.000000
C4-17,-25.410809,0.000000,0.000000
C4-18,-20.809099,0.000000,0.000000
C4-19,-18.908643,0.000000,0.000000
C4-20,-18.350067,0.000000,0.000000
C4-21,-19.626426,0.000000,0.000000
C4-22,-17.323691,0.000000,0.000000
C4-23,-17.898558,0.000000,0.000000
C4-24,-16.962937,0.000000,0.000000
C5-1,23.858523,0.000000,0.000000
C5-2,22.830874,0.000000,0.000000
C5-3,19.191307,0.000000,0.000000
C5-4,16.919325,0.000000,0.000000
C5-5,15.896218,0.000000,0.000000
C5-6,18.008309,0.000000,0.000000
C5-7,18.167380,0.000000,0.000000
C5-8,-7.142426,0.000000,0.000000
C5-9,-7.743242,0.000000,0.000000
C5-10,2.254722,0.000000,0.000000
C5-11,-29.209300,0.000000,0.000000
C5-12,-1.178275,0.000000,0.000000
C5-13,15.640623,0.000000,0.000000
C5-14,5.254712,0.000000,0.000000
C5-15,1.805935,0.000000,0.000000
C5-16,-3.310548,0.000000,0.000000
C5-17,10.061399,0.000000,0.000000
C5-18,9.379690,0.000000,0.000000
C5-19,13.503415,0.000000,0.000000
C5-20,14.774868,0.000000,0.000000
C5-21,17.415500,0.000000,0.000000
C5-22,16.196028,0.000000,0.000000
C5-23,15.295289,0.000000,0.000000
C5-24,14.519693,0.000000,0.000000
C6-1,175.000000,0.000000,0.000000
C6-2,175.000000,0.000000,0.000000
C6-3,145.684442,0.000000,0.000000
C6-4,130.675887,0.000000,0.000000
C6-5,132.034934,0.000000,0.000000
C6-6,160.426165,0.000000,0.000000
C6-7,175.000000,0.000000,33.871519
C6-8,25.944958,0.000000,0.000000
C6-9,-1.821048,0.000000,0.000000
C6-10,88.911879,0.000000,0.000000
C6-11,-120.901090,0.000000,0.000000
C6-12,76.592987,0.000000,0.000000
C6-13,160.377291,0.000000,0.000000
C6-14,88.516018,0.000000,0.000000
C6-15,79.657040,0.000000,0.000000
C6-16,45.921968,0.000000,0.000000
C6-17,120.324756,0.000000,0.000000
C6-18,148.650936,0.000000,0.000000
C6-19,175.000000,0.000000,0.000000
C6-20,175.000000,0.000000,28.644698
C6-21,175.000000,0.000000,0.000000
C6-22,168.393541,0.000000,0.000000
C6-23,150.095989,0.000000,0.000000
C6-24,138.574137,0.000000,0.000000
C7-1,68.620226,0.000000,0.000000
C7-2,62.258078,0.000000,0.000000
C7-3,27.218978,0.000000,0.000000
C7-4,3.456753,0.000000,0.000000
C7-5,-6.896667,0.000000,0.000000
C7-6,-3.277634,0.000000,0.000000
C7-7,-13.610707,0.000000,0.000000
C7-8,-177.362311,0.000000,0.000000
C7-9,-191.664950,0.000000,0.000000
C7-10,88.355011,0.000000,0.000000
C7-11,-282.238584,0.000000,0.000000
C7-12,-40.872866,0.000000,0.000000
C7-13,20.529717,0.000000,0.000000
C7-14,-20.660777,0.000000,0.000000
C7-15,-76.104795,0.000000,0.000000
C7-16,-105.645777,0.000000,0.000000
C7-17,-76.366219,0.000000,0.000000
C7-18,-86.262588,0.000000,0.000000
C7-19,-56.163981,0.000000,0.000000
C7-20,-22.944694,0.000000,0.000000
C7-21,0.066662,0.000000,0.000000
C7-22,1.181511,0.000000,0.000000
C7-23,-29.669933,0.000000,0.000000
C7-24,1.258216,0.000000,0.000000
C8-1,-47.232866,0.000000,0.000000
C8-2,-43.802576,0.000000,0.000000
C8-3,-46.013488,0.000000,0.000000
C8-4,-46.668948,0.000000,0.000000
C8-5,-45.492726,0.000000,0.000000
C8-6,-44.469630,0.000000,0.000000
C8-7,-48.855798,0.000000,0.000000
C8-8,-62.427777,0.000000,0.000000
C8-9,-73.608938,0.000000,0.000000
C8-10,-66.891105,0.000000,0.000000
C8-11,-85.754808,0.000000,0.000000
C8-12,-70.129471,0.000000,0.000000
C8-13,-68.488056,0.000000,0.000000
C8-14,-74.142768,0.000000,0.000000
C8-15,-71.121014,0.000000,0.000000
C8-16,-71.298500,0.000000,0.000000
C8-17,-68.076105,0.000000,0.000000
C8-18,-66.693313,0.000000,0.000000
C8-19,-64.722626,0.000000,0.000000
C8-20,-62.185879,0.000000,0.000000
C8-21,-61.718169,0.000000,0.000000
C8-22,-56.945646,0.000000,0.000000
C8-23,-54.629339,0.000000,0.000000
C8-24,-50.849366,0.000000,0.000000
C9-1,3.847792,0.000000,0.000000
C9-2,3.565303,0.000000,0.000000
C9-3,-1.805092,0.000000,0.000000
C9-4,-5.146320,0.000000,0.000000
C9-5,-6.793862,0.000000,0.000000
C9-6,-5.132165,0.000000,0.000000
C9-7,-8.854235,0.000000,0.000000
C9-8,-51.557524,0.000000,0.000000
C9-9,-55.637969,0.000000,0.000000
C9-10,-41.715828,0.000000,0.000000
C9-11,-93.046676,0.000000,0.000000
C9-12,-49.175299,0.000000,0.000000
C9-13,-23.019493,0.000000,0.000000
C9-14,-39.353423,0.000000,0.000000
C9-15,-43.864025,0.000000,0.000000
C9-16,-50.694412,0.000000,0.000000
C9-17,-29.763268,0.000000,0.000000
C9-18,-33.704906,0.000000,0.000000
C9-19,-27.115582,0.000000,0.000000
C9-20,-23.103485,0.000000,0.000000
C9-21,-17.363983,0.000000,0.000000
C9-22,-16.556933,0.000000,0.000000
C9-23,-15.063819,0.000000,0.000000
C9-24,-13.302776,0.000000,0.000000
C10-1,-33.600509,0.000000,0.000000
C10-2,-32.606013,0.000000,0.000000
C10-3,-35.406605,0.000000,0.000000
C10-4,-37.248344,0.000000,0.000000
C10-5,-38.594133,0.000000,0.000000
C10-6,-39.794918,0.000000,0.000000
C10-7,-46.756379,0.000000,0.000000
C10-8,-77.078522,0.000000,0.000000
C10-9,-82.110847,0.000000,0.000000
C10-10,-76.157173,0.000000,0.000000
C10-11,-110.073583,0.000000,0.000000
C10-12,-83.333289,0.000000,0.000000
C10-13,-66.385318,0.000000,0.000000
C10-14,-76.470059,0.000000,0.000000
C10-15,-78.800203,0.000000,0.000000
C10-16,-81.786979,0.000000,0.000000
C10-17,-68.350496,0.000000,0.000000
C10-18,-74.948054,0.000000,0.000000
C10-19,-70.695256,0.000000,0.000000
C10-20,-65.788245,0.000000,0.000000
C10-21,-59.942298,0.000000,0.000000
C10-22,-56.622701,0.000000,0.000000
C10-23,-52.209930,0.000000,0.000000
C10-24,-47.758067,0.000000,0.000000
C11-1,-52.811610,0.000000,0.000000
C11-2,-50.953021,0.000000,0.000000
C11-3,-50.181904,0.000000,0.000000
C11-4,-49.786460,0.000000,0.000000
C11-5,-50.083043,0.000000,0.000000
C11-6,-53.127966,0.000000,0.000000
C11-7,-59.672572,0.000000,0.000000
C11-8,-64.279500,0.000000,0.000000
C11-9,-68.352578,0.000000,0.000000
C11-10,-72.069756,0.000000,0.000000
C11-11,-74.323790,0.000000,0.000000
C11-12,-75.510123,0.000000,0.000000
C11-13,-75.391490,0.000000,0.000000
C11-14,-75.114679,0.000000,0.000000
C11-15,-74.086523,0.000000,0.000000
C11-16,-72.129073,0.000000,0.000000
C11-17,-72.069756,0.000000,0.000000
C11-18,-77.507118,0.000000,0.000000
C11-19,-77.388485,0.000000,0.000000
C11-20,-42.031179,0.000000,0.000000
C11-21,-71.100917,0.000000,0.000000
C11-22,-66.928978,0.000000,0.000000
C11-23,-62.045239,0.000000,0.000000
C11-24,-57.240588,0.000000,0.000000
C12-1-1,-91.230187,0.000000,0.000000
C12-1-2,-86.637783,0.000000,0.000000
C12-1-3,-84.812852,0.000000,0.000000
C12-1-4,-83.231239,0.000000,0.000000
C12-1-5,-81.847438,0.000000,0.000000
C12-1-6,-85.049623,0.000000,0.000000
C12-1-7,-93.183430,0.000000,0.000000
C12-1-8,-80.208113,0.000000,0.000000
C12-1-9,-97.199696,0.000000,0.000000
C12-1-10,-74.618991,0.000000,0.000000
C12-1-11,-60.403085,0.000000,0.000000
C12-1-12,-68.601547,0.000000,0.000000
C12-1-13,-79.857471,0.000000,0.000000
C12-1-14,-112.644230,0.000000,0.000000
C12-1-15,-81.408626,0.000000,0.000000
C12-1-16,-88.032248,0.000000,0.000000
C12-1-17,-109.783610,0.000000,0.000000
C12-1-18,-112.398517,0.000000,0.000000
C12-1-19,-114.090983,0.000000,0.000000
C12-1-20,-94.759122,0.000000,0.000000
C12-1-21,-110.239673,0.000000,0.000000
C12-1-22,-102.813936,0.000000,0.000000
C12-1-23,-96.814465,0.000000,0.000000
C12-1-24,-89.946087,0.000000,0.000000
C13-2-1,-33.827706,0.000000,0.000000
C13-2-2,-34.018971,0.000000,0.000000
C13-2-3,-34.017898,0.000000,0.000000
C13-2-4,-34.663099,0.000000,0.000000
C13-2-5,-36.749208,0.000000,0.000000
C13-2-6,-40.757400,0.000000,0.000000
C13-2-7,-48.121220,0.000000,0.000000
C13-2-8,-58.905744,0.000000,0.000000
C13-2-9,-64.659209,0.000000,0.000000
C13-2-10,-39.342192,0.000000,0.000000
C13-2-11,-48.895650,0.000000,0.000000
C13-2-12,-37.006425,0.000000,0.000000
C13-2-13,-24.669578,0.000000,0.000000
C13-2-14,-65.227330,0.000000,0.000000
C13-2-15,-42.628261,0.000000,0.000000
