,flow (MWh),congestion price from ($/MWh),congestion price to ($/MWh)
C1-1,33.333013,-0.000000,0.000000
C1-2,24.347075,-0.000000,0.000000
C1-3,19.975536,-0.000000,0.000000
C1-4,17.537639,-0.000000,0.000000
C1-5,17.468489,-0.000000,0.000000
C1-6,17.092839,-0.000000,0.000000
C1-7,17.311798,-0.000000,0.000000
C1-8,19.049685,-0.000000,0.000000
C1-9,22.633402,-0.000000,0.000000
C1-10,23.192550,-0.000000,0.000000
C1-11,19.640341,-0.000000,0.000000
C1-12,19.288847,-0.000000,0.000000
C1-13,13.854315,-0.000000,0.000000
C1-14,-4.141330,-0.000000,0.000000
C1-15,-3.487833,-0.000000,0.000000
C1-16,38.951429,-0.000000,0.000000
C1-17,29.786043,-0.000000,0.000000
C1-18,36.546456,-0.000000,0.000000
C1-19,54.437010,-0.000000,0.000000
C1-20,55.610273,-0.000000,0.000000
C1-21,55.346868,-0.000000,0.000000
C1-22,54.520043,-0.000000,0.000000
C1-23,53.568835,-0.000000,0.000000
C1-24,52.374492,-0.000000,0.000000
C2-1,-89.701095,-0.000000,0.000000
C2-2,-68.994038,-0.000000,0.000000
C2-3,-58.692250,-0.000000,0.000000
C2-4,-54.159822,-0.000000,0.000000
C2-5,-53.896501,-0.000000,0.000000
C2-6,-53.479327,-0.000000,0.000000
C2-7,-53.864080,-0.000000,0.000000
C2-8,-57.110479,-0.000000,0.000000
C2-9,-66.032859,-0.000000,0.000000
C2-10,-66.988141,-0.000000,0.000000
C2-11,-57.113104,-0.000000,0.000000
C2-12,-56.673543,-0.000000,0.000000
C2-13,-46.026462,-0.000000,0.000000
C2-14,-9.247799,-0.000000,0.000000
C2-15,-10.935557,-0.000000,0.000000
C2-16,-100.122345,-0.000000,0.000000
C2-17,-81.127802,-0.000000,0.000000
C2-18,-95.839888,-0.000000,0.000000
C2-19,-136.148517,-0.000000,0.000000
C2-20,-142.072789,-0.000000,0.000000
C2-21,-141.355031,-0.000000,0.000000
C2-22,-139.477637,-0.000000,0.000000
C2-23,-139.057875,-0.000000,0.000000
C2-24,-137.411396,-0.000000,0.000000
C3-1,1.162042,-0.000000,0.000000
C3-2,-5.242310,-0.000000,0.000000
C3-3,-7.857366,-0.000000,0.000000
C3-4,-8.135760,-0.000000,0.000000
C3-5,-7.038958,-0.000000,0.000000
C3-6,-6.471801,-0.000000,0.000000
C3-7,-6.596193,-0.000000,0.000000
C3-8,-7.648392,-0.000000,0.000000
C3-9,-7.323569,-0.000000,0.000000
C3-10,-9.966599,-0.000000,0.000000
C3-11,-20.383167,-0.000000,0.000000
C3-12,-23.564188,-0.000000,0.000000
C3-13,-31.375667,-0.000000,0.000000
C3-14,-51.940849,-0.000000,0.000000
C3-15,-51.669563,-0.000000,0.000000
C3-16,-6.061547,-0.000000,0.000000
