,flow (MWh),congestion price from ($/MWh),congestion price to ($/MWh)
C1-1,2.368964,0.000000,0.000000
C1-2,2.545539,0.000000,0.000000
C1-3,4.023104,0.000000,0.000000
C1-4,2.342196,0.000000,0.000000
C1-5,2.393163,0.000000,0.000000
C1-6,2.500379,0.000000,0.000000
C1-7,4.070419,0.000000,0.000000
C1-8,2.531607,0.000000,0.000000
C1-9,4.009203,0.000000,0.000000
C1-10,2.986181,0.000000,0.000000
C1-11,2.639993,0.000000,0.000000
C1-12,2.509520,0.000000,0.000000
C1-13,2.741414,0.000000,0.000000
C1-14,2.583310,0.000000,0.000000
C1-15,2.494124,0.000000,0.000000
C1-16,2.496147,0.000000,0.000000
C1-17,2.288499,0.000000,0.000000
C1-18,2.206045,0.000000,0.000000
C1-19,2.233511,0.000000,0.000000
C1-20,2.361229,0.000000,0.000000
C1-21,2.230048,0.000000,0.000000
C1-22,2.295692,0.000000,0.000000
C1-23,2.343466,0.000000,0.000000
C1-24,2.237614,0.000000,0.000000
C1-25,2.351206,0.000000,0.000000
C1-26,2.334325,0.000000,0.000000
C1-27,2.413389,0.000000,0.000000
C1-28,2.317842,0.000000,0.000000
C1-29,2.336780,0.000000,0.000000
C1-30,2.200435,0.000000,0.000000
C1-31,2.471322,0.000000,0.000000
C1-32,4.125364,0.000000,0.000000
C1-33,2.411454,0.000000,0.000000
C1-34,2.351821,0.000000,0.000000
C1-35,4.112459,0.000000,0.000000
C1-36,2.669752,0.000000,0.000000
C1-37,2.307462,0.000000,0.000000
C1-38,2.423345,0.000000,0.000000
C1-39,2.738495,0.000000,0.000000
C1-40,4.132440,0.000000,0.000000
C1-41,4.134038,0.000000,0.000000
C1-42,2.860035,0.000000,0.000000
C1-43,2.980928,0.000000,0.000000
C1-44,3.090821,0.000000,0.000000
C1-45,3.229533,0.000000,0.000000
C1-46,3.334904,0.000000,0.000000
C1-47,3.470747,0.000000,0.000000
C1-48,3.565045,0.000000,0.000000
C2-1,-7.356195,0.000000,0.000000
C2-2,-7.725867,0.000000,0.000000
C2-3,-10.799392,0.000000,0.000000
C2-4,-7.280951,0.000000,0.000000
C2-5,-7.384920,0.000000,0.000000
C2-6,-7.607524,0.000000,0.000000
C2-7,-9.827465,0.000000,0.000000
C2-8,-7.657197,0.000000,0.000000
C2-9,-10.738826,0.000000,0.000000
C2-10,-8.601312,0.000000,0.000000
C2-11,-7.865842,0.000000,0.000000
C2-12,-7.590494,0.000000,0.000000
C2-13,-8.084778,0.000000,0.000000
C2-14,-7.765519,0.000000,0.000000
C2-15,-7.577724,0.000000,0.000000
C2-16,-7.560094,0.000000,0.000000
C2-17,-7.123133,0.000000,0.000000
C2-18,-6.960670,0.000000,0.000000
C2-19,-7.019360,0.000000,0.000000
C2-20,-7.295265,0.000000,0.000000
C2-21,-7.019255,0.000000,0.000000
C2-22,-7.156859,0.000000,0.000000
C2-23,-7.257961,0.000000,0.000000
C2-24,-7.041441,0.000000,0.000000
C2-25,-7.248472,0.000000,0.000000
C2-26,-7.209888,0.000000,0.000000
C2-27,-7.388403,0.000000,0.000000
C2-28,-7.199977,0.000000,0.000000
C2-29,-7.249942,0.000000,0.000000
C2-30,-6.968391,0.000000,0.000000
C2-31,-7.545510,0.000000,0.000000
C2-32,-9.946315,0.000000,0.000000
C2-33,-7.422282,0.000000,0.000000
C2-34,-7.301524,0.000000,0.000000
C2-35,-9.937827,0.000000,0.000000
C2-36,-7.995018,0.000000,0.000000
C2-37,-7.211532,0.000000,0.000000
C2-38,-7.467807,0.000000,0.000000
C2-39,-8.125278,0.000000,0.000000
C2-40,-10.119328,0.000000,0.000000
C2-41,-10.213671,0.000000,0.000000
C2-42,-8.398207,0.000000,0.000000
C2-43,-8.664014,0.000000,0.000000
C2-44,-8.918709,0.000000,0.000000
C2-45,-9.221824,0.000000,0.000000
C2-46,-9.461089,0.000000,0.000000
C2-47,-9.771307,0.000000,0.000000
C2-48,-9.994835,0.000000,0.000000
C3-1,1.282764,0.000000,0.000000
C3-2,1.467368,0.000000,0.000000
C3-3,3.083145,0.000000,0.000000
C3-4,1.259768,0.000000,0.000000
C3-5,1.315601,0.000000,0.000000
C3-6,1.446559,0.000000,0.000000
C3-7,2.095045,0.000000,0.000000
C3-8,1.481991,0.000000,0.000000
C3-9,3.101595,0.000000,0.000000
C3-10,1.989934,0.000000,0.000000
C3-11,1.599237,0.000000,0.000000
C3-12,1.464270,0.000000,0.000000
C3-13,1.720999,0.000000,0.000000
C3-14,1.555597,0.000000,0.000000
C3-15,1.461235,0.000000,0.000000
C3-16,1.450075,0.000000,0.000000
C3-17,1.217931,0.000000,0.000000
C3-18,1.154908,0.000000,0.000000
C3-19,1.180470,0.000000,0.000000
C3-20,1.327242,0.000000,0.000000
C3-21,1.188074,0.000000,0.000000
C3-22,1.258619,0.000000,0.000000
C3-23,1.306284,0.000000,0.000000
C3-24,1.197032,0.000000,0.000000
C3-25,1.306042,0.000000,0.000000
C3-26,1.271600,0.000000,0.000000
C3-27,1.363973,0.000000,0.000000
C3-28,1.258354,0.000000,0.000000
C3-29,1.286550,0.000000,0.000000
C3-30,1.138512,0.000000,0.000000
C3-31,1.419266,0.000000,0.000000
C3-32,2.147626,0.000000,0.000000
C3-33,1.329010,0.000000,0.000000
C3-34,1.249482,0.000000,0.000000
C3-35,2.101084,0.000000,0.000000
C3-36,1.585411,0.000000,0.000000
C3-37,1.236407,0.000000,0.000000
C3-38,1.341411,0.000000,0.000000
C3-39,1.649760,0.000000,0.000000
C3-40,2.225799,0.000000,0.000000
C3-41,2.277493,0.000000,0.000000
C3-42,1.710552,0.000000,0.000000
C3-43,1.818663,0.000000,0.000000
C3-44,1.923830,0.000000,0.000000
C3-45,2.047183,0.000000,0.000000
C3-46,2.140026,0.000000,0.000000
C3-47,2.269103,0.000000,0.000000
C3-48,2.338881,0.000000,0.000000
C4-1,-1.981913,0.000000,0.000000
C4-2,-1.930063,0.000000,0.000000
C4-3,-1.456311,0.000000,0.000000
C4-4,-1.969643,0.000000,0.000000
C4-5,-1.951280,0.000000,0.000000
C4-6,-1.912527,0.000000,0.000000
C4-7,-0.700416,0.000000,0.000000
C4-8,-1.887270,0.000000,0.000000
C4-9,-1.420233,0.000000,0.000000
C4-10,-1.736962,0.000000,0.000000
C4-11,-1.836528,0.000000,0.000000
C4-12,-1.872289,0.000000,0.000000
C4-13,-1.808623,0.000000,0.000000
C4-14,-1.866507,0.000000,0.000000
C4-15,-1.891971,0.000000,0.000000
C4-16,-1.873941,0.000000,0.000000
C4-17,-1.937095,0.000000,0.000000
C4-18,-1.964487,0.000000,0.000000
C4-19,-1.958490,0.000000,0.000000
C4-20,-1.925445,0.000000,0.000000
C4-21,-1.963213,0.000000,0.000000
C4-22,-1.943552,0.000000,0.000000
C4-23,-1.931237,0.000000,0.000000
C4-24,-1.966863,0.000000,0.000000
C4-25,-1.906373,0.000000,0.000000
C4-26,-1.913034,0.000000,0.000000
C4-27,-1.899647,0.000000,0.000000
C4-28,-1.940657,0.000000,0.000000
C4-29,-1.942706,0.000000,0.000000
C4-30,-1.988123,0.000000,0.000000
C4-31,-1.919019,0.000000,0.000000
C4-32,-0.689405,0.000000,0.000000
C4-33,-1.946655,0.000000,0.000000
C4-34,-1.973113,0.000000,0.000000
C4-35,-0.720787,0.000000,0.000000
C4-36,-1.905866,0.000000,0.000000
C4-37,-1.979305,0.000000,0.000000
C4-38,-1.963248,0.000000,0.000000
C4-39,-1.874565,0.000000,0.000000
C4-40,-0.820794,0.000000,0.000000
C4-41,-0.894401,0.000000,0.000000
C4-42,-1.876026,0.000000,0.000000
C4-43,-1.858184,0.000000,0.000000
C4-44,-1.852691,0.000000,0.000000
C4-45,-1.830598,0.000000,0.000000
C4-46,-1.822827,0.000000,0.000000
C4-47,-1.811808,0.000000,0.000000
C4-48,-1.817859,0.000000,0.000000
C5-1,1.023717,0.000000,0.000000
C5-2,1.140814,0.000000,0.000000
C5-3,2.162425,0.000000,0.000000
