,flow (MWh),congestion price from ($/MWh),congestion price to ($/MWh)
C1-1,9.866386,0.000000,0.000000
C1-2,49.429590,0.000000,0.000000
C1-3,13.468012,0.000000,0.000000
C1-4,38.422295,0.000000,0.000000
C1-5,48.982923,0.000000,0.000000
C1-6,0.633302,0.000000,0.000000
C1-7,30.245662,0.000000,0.000000
C1-8,31.295588,0.000000,0.000000
C1-9,45.964476,0.000000,0.000000
C1-10,41.101161,0.000000,0.000000
C1-11,45.464324,0.000000,0.000000
C1-12,37.765364,0.000000,0.000000
C1-13,34.057231,0.000000,0.000000
C1-14,29.294823,0.000000,0.000000
C1-15,27.101770,0.000000,0.000000
C1-16,35.533252,0.000000,0.000000
C1-17,41.949474,0.000000,0.000000
C1-18,45.448862,0.000000,0.000000
C1-19,21.985346,0.000000,0.000000
C1-20,32.753490,0.000000,0.000000
C1-21,17.174751,0.000000,0.000000
C1-22,13.080745,0.000000,0.000000
C1-23,15.112407,0.000000,0.000000
C1-24,13.760447,0.000000,0.000000
C2-1,-39.149831,0.000000,0.000000
C2-2,-121.662662,0.000000,0.000000
C2-3,-104.993551,0.000000,0.000000
C2-4,-125.684234,0.000000,0.000000
C2-5,-122.317230,0.000000,0.000000
C2-6,-22.431291,0.000000,0.000000
C2-7,-142.784242,0.000000,0.000000
C2-8,-144.339289,0.000000,0.000000
C2-9,-122.486474,0.000000,0.000000
C2-10,-116.035901,0.000000,0.000000
C2-11,-123.674490,0.000000,0.000000
C2-12,-105.032408,0.000000,0.000000
C2-13,-97.104761,0.000000,0.000000
C2-14,-86.578753,0.000000,0.000000
C2-15,-81.984563,0.000000,0.000000
C2-16,-69.342101,0.000000,0.000000
C2-17,-55.124183,0.000000,0.000000
C2-18,-63.158348,0.000000,0.000000
C2-19,-75.347007,0.000000,0.000000
C2-20,-72.008171,0.000000,0.000000
C2-21,-69.048631,0.000000,0.000000
C2-22,-57.729605,0.000000,0.000000
C2-23,-59.184346,0.000000,0.000000
C2-24,-54.829535,0.000000,0.000000
C3-1,-17.012031,0.000000,0.000000
C3-2,27.492168,0.000000,0.000000
C3-3,-2.104958,0.000000,0.000000
C3-4,17.365853,0.000000,0.000000
C3-5,29.686727,0.000000,0.000000
C3-6,-24.275405,0.000000,0.000000
C3-7,10.246900,0.000000,0.000000
C3-8,6.993717,0.000000,0.000000
C3-9,16.987041,0.000000,0.000000
C3-10,13.401048,0.000000,0.000000
C3-11,14.677740,0.000000,0.000000
C3-12,3.273371,0.000000,0.000000
C3-13,-1.031558,0.000000,0.000000
C3-14,-7.205155,0.000000,0.000000
C3-15,-8.837548,0.000000,0.000000
C3-16,-2.517163,0.000000,0.000000
C3-17,1.299353,0.000000,0.000000
C3-18,1.870828,0.000000,0.000000
C3-19,-15.381142,0.000000,0.000000
C3-20,-3.756225,0.000000,0.000000
C3-21,-12.222292,0.000000,0.000000
C3-22,-14.886097,0.000000,0.000000
C3-23,-9.928061,0.000000,0.000000
C3-24,-8.455114,0.000000,0.000000
C4-1,-23.005070,0.000000,0.000000
C4-2,-10.171568,0.000000,0.000000
C4-3,-26.804225,0.000000,0.000000
C4-4,-13.583622,0.000000,0.000000
C4-5,-11.079663,0.000000,0.000000
C4-6,-27.566313,0.000000,0.000000
C4-7,-25.972502,0.000000,0.000000
C4-8,-26.297177,0.000000,0.000000
C4-9,-21.041181,0.000000,0.000000
C4-10,-25.666500,0.000000,0.000000
C4-11,-23.879861,0.000000,0.000000
C4-12,-24.655445,0.000000,0.000000
C4-13,-25.708204,0.000000,0.000000
C4-14,-26.911641,0.000000,0.000000
C4-15,-27.361762,0.000000,0.000000
C4-16,-21.804763,0.000000,0.000000
C4-17,-16.828646,0.000000,0.000000
C4-18,-17.383079,0.000000,0.000000
C4-19,-33.174195,0.000000,0.000000
C4-20,-27.697903,0.000000,0.000000
C4-21,-35.889354,0.000000,0.000000
C4-22,-33.949890,0.000000,0.000000
C4-23,-29.810011,0.000000,0.000000
C4-24,-27.888574,0.000000,0.000000
C5-1,-8.708741,0.000000,0.000000
C5-2,19.417197,0.000000,0.000000
C5-3,1.085587,0.000000,0.000000
C5-4,13.003386,0.000000,0.000000
C5-5,20.860594,0.000000,0.000000
C5-6,-13.181119,0.000000,0.000000
C5-7,9.252489,0.000000,0.000000
C5-8,7.251575,0.000000,0.000000
C5-9,13.534445,0.000000,0.000000
C5-10,11.501289,0.000000,0.000000
C5-11,12.282654,0.000000,0.000000
C5-12,4.945011,0.000000,0.000000
C5-13,2.212919,0.000000,0.000000
C5-14,-1.714289,0.000000,0.000000
C5-15,-2.766775,0.000000,0.000000
C5-16,1.012960,0.000000,0.000000
C5-17,3.204883,0.000000,0.000000
C5-18,3.699072,0.000000,0.000000
C5-19,-6.581681,0.000000,0.000000
C5-20,0.612735,0.000000,0.000000
C5-21,-4.503754,0.000000,0.000000
C5-22,-6.440577,0.000000,0.000000
C5-23,-3.577582,0.000000,0.000000
C5-24,-2.831049,0.000000,0.000000
C6-1,-1.801754,0.000000,0.000000
C6-2,175.000000,0.000000,0.000000
C6-3,109.591081,0.000000,0.000000
C6-4,175.000000,0.000000,0.000000
C6-5,175.000000,0.000000,0.000000
C6-6,-41.252988,0.000000,0.000000
C6-7,175.000000,0.000000,0.000000
C6-8,175.000000,0.000000,0.000000
C6-9,146.094278,0.000000,0.000000
C6-10,123.909114,0.000000,0.000000
C6-11,140.237784,0.000000,0.000000
C6-12,104.495829,0.000000,0.000000
C6-13,87.908255,0.000000,0.000000
C6-14,66.102613,0.000000,0.000000
C6-15,57.285178,0.000000,0.000000
C6-16,47.251320,0.000000,0.000000
C6-17,32.957025,0.000000,0.000000
C6-18,44.164624,0.000000,0.000000
C6-19,30.623639,0.000000,0.000000
C6-20,37.869292,0.000000,0.000000
C6-21,16.401858,0.000000,0.000000
C6-22,2.346517,0.000000,0.000000
C6-23,16.515615,0.000000,0.000000
C6-24,15.045040,0.000000,0.000000
C7-1,-114.507203,0.000000,0.000000
C7-2,143.434335,0.000000,0.000000
C7-3,25.299869,0.000000,0.000000
C7-4,226.931602,0.000000,0.000000
C7-5,190.257378,0.000000,0.000000
C7-6,-107.967294,0.000000,0.000000
C7-7,116.449764,0.000000,0.000000
C7-8,111.163377,0.000000,0.000000
C7-9,18.135986,0.000000,0.000000
C7-10,-56.926167,0.000000,0.000000
C7-11,-67.724652,0.000000,0.000000
C7-12,-119.142691,0.000000,0.000000
C7-13,-136.561498,0.000000,0.000000
C7-14,-128.996509,0.000000,0.000000
C7-15,-115.811295,0.000000,0.000000
C7-16,-111.847476,0.000000,0.000000
C7-17,-122.415134,0.000000,0.000000
C7-18,-136.829070,0.000000,0.000000
C7-19,-181.312463,0.000000,0.000000
C7-20,-125.776606,0.000000,0.000000
C7-21,-127.715978,0.000000,0.000000
C7-22,-128.701051,0.000000,0.000000
C7-23,-122.391627,0.000000,0.000000
C7-24,-118.881577,0.000000,0.000000
C8-1,-54.726044,0.000000,0.000000
C8-2,-40.827373,0.000000,0.000000
C8-3,-56.699195,0.000000,0.000000
C8-4,-43.338130,0.000000,0.000000
C8-5,-40.986339,0.000000,0.000000
C8-6,-59.135120,0.000000,0.000000
C8-7,-61.801986,0.000000,0.000000
C8-8,-64.701796,0.000000,0.000000
C8-9,-61.833651,0.000000,0.000000
C8-10,-67.828474,0.000000,0.000000
C8-11,-67.411339,0.000000,0.000000
C8-12,-68.502962,0.000000,0.000000
C8-13,-69.614246,0.000000,0.000000
C8-14,-71.098607,0.000000,0.000000
C8-15,-71.021996,0.000000,0.000000
C8-16,-64.774393,0.000000,0.000000
C8-17,-59.224723,0.000000,0.000000
C8-18,-62.494753,0.000000,0.000000
C8-19,-80.275745,0.000000,0.000000
C8-20,-73.348014,0.000000,0.000000
C8-21,-79.807102,0.000000,0.000000
C8-22,-74.742361,0.000000,0.000000
C8-23,-66.810011,0.000000,0.000000
C8-24,-61.821823,0.000000,0.000000
C9-1,-47.447020,0.000000,0.000000
C9-2,-1.920835,0.000000,0.000000
C9-3,-30.787970,0.000000,0.000000
C9-4,-11.182391,0.000000,0.000000
C9-5,0.992484,0.000000,0.000000
C9-6,-54.564396,0.000000,0.000000
C9-7,-24.130038,0.000000,0.000000
C9-8,-29.853958,0.000000,0.000000
C9-9,-22.151681,0.000000,0.000000
C9-10,-27.051657,0.000000,0.000000
C9-11,-27.088948,0.000000,0.000000
C9-12,-38.796544,0.000000,0.000000
C9-13,-43.157626,0.000000,0.000000
C9-14,-49.600758,0.000000,0.000000
C9-15,-50.727773,0.000000,0.000000
C9-16,-43.744781,0.000000,0.000000
C9-17,-39.377964,0.000000,0.000000
C9-18,-41.411994,0.000000,0.000000
C9-19,-60.573170,0.000000,0.000000
C9-20,-47.555655,0.000000,0.000000
C9-21,-54.359590,0.000000,0.000000
C9-22,-54.024818,0.000000,0.000000
C9-23,-45.428061,0.000000,0.000000
C9-24,-41.012690,0.000000,0.000000
C10-1,-67.006748,0.000000,0.000000
C10-2,-36.923202,0.000000,0.000000
C10-3,-53.856520,0.000000,0.000000
C10-4,-41.680575,0.000000,0.000000
C10-5,-34.103025,0.000000,0.000000
C10-6,-71.199468,0.000000,0.000000
