,flow (MWh),congestion price from ($/MWh),congestion price to ($/MWh)
C1-1,48.968126,0.000000,0.000000
C1-2,48.495188,0.000000,0.000000
C1-3,48.167864,0.000000,0.000000
C1-4,48.095457,0.000000,0.000000
C1-5,48.229719,0.000000,0.000000
C1-6,49.162720,0.000000,0.000000
C1-7,51.168016,0.000000,0.000000
C1-8,52.013498,0.000000,0.000000
C1-9,52.753013,0.000000,0.000000
C1-10,52.971018,0.000000,0.000000
C1-11,53.372161,0.000000,0.000000
C1-12,53.133283,0.000000,0.000000
C1-13,53.354403,0.000000,0.000000
C1-14,53.223078,0.000000,0.000000
C1-15,52.760122,0.000000,0.000000
C1-16,52.366602,0.000000,0.000000
C1-17,52.207744,0.000000,0.000000
C1-18,52.537323,0.000000,0.000000
C1-19,53.802838,0.000000,0.000000
C1-20,53.591572,0.000000,0.000000
C1-21,53.013949,0.000000,0.000000
C1-22,52.136373,0.000000,0.000000
C1-23,50.967779,0.000000,0.000000
C1-24,49.776444,0.000000,0.000000
C2-1,-132.039375,0.000000,0.000000
C2-2,-130.364887,0.000000,0.000000
C2-3,-129.105684,0.000000,0.000000
C2-4,-128.872672,0.000000,0.000000
C2-5,-129.332449,0.000000,0.000000
C2-6,-131.225767,0.000000,0.000000
C2-7,-134.054088,0.000000,0.000000
C2-8,-135.966258,0.000000,0.000000
C2-9,-138.486608,0.000000,0.000000
C2-10,-139.223963,0.000000,0.000000
C2-11,-140.393800,0.000000,0.000000
C2-12,-143.244463,0.000000,0.000000
C2-13,-140.977714,0.000000,0.000000
C2-14,-141.651219,0.000000,0.000000
C2-15,-143.856596,0.000000,0.000000
C2-16,-144.583814,0.000000,0.000000
C2-17,-144.005511,0.000000,0.000000
C2-18,-145.202569,0.000000,0.000000
C2-19,-149.942217,0.000000,0.000000
C2-20,-149.169745,0.000000,0.000000
C2-21,-146.581310,0.000000,0.000000
C2-22,-143.097287,0.000000,0.000000
C2-23,-138.247387,0.000000,0.000000
C2-24,-133.753622,0.000000,0.000000
C3-1,35.733698,0.000000,0.000000
C3-2,36.599214,0.000000,0.000000
C3-3,37.136492,0.000000,0.000000
C3-4,37.283383,0.000000,0.000000
C3-5,37.028070,0.000000,0.000000
C3-6,34.452164,0.000000,0.000000
C3-7,28.151495,0.000000,0.000000
C3-8,25.938207,0.000000,0.000000
C3-9,24.524484,0.000000,0.000000
C3-10,24.104258,0.000000,0.000000
C3-11,23.215881,0.000000,0.000000
C3-12,25.929592,0.000000,0.000000
C3-13,23.646721,0.000000,0.000000
C3-14,24.588218,0.000000,0.000000
C3-15,27.803213,0.000000,0.000000
C3-16,29.829360,0.000000,0.000000
C3-17,30.110327,0.000000,0.000000
C3-18,29.525733,0.000000,0.000000
C3-19,27.089079,0.000000,0.000000
C3-20,27.740779,0.000000,0.000000
C3-21,28.463280,0.000000,0.000000
C3-22,29.837219,0.000000,0.000000
C3-23,31.537121,0.000000,0.000000
C3-24,33.547567,0.000000,0.000000
C4-1,-18.820879,0.000000,0.000000
C4-2,-17.900358,0.000000,0.000000
C4-3,-17.183547,0.000000,0.000000
C4-4,-17.061177,0.000000,0.000000
C4-5,-17.310109,0.000000,0.000000
C4-6,-18.005189,0.000000,0.000000
C4-7,-18.512638,0.000000,0.000000
C4-8,-19.298681,0.000000,0.000000
C4-9,-20.660175,0.000000,0.000000
C4-10,-21.057061,0.000000,0.000000
C4-11,-21.638749,0.000000,0.000000
C4-12,-24.112187,0.000000,0.000000
C4-13,-22.118333,0.000000,0.000000
C4-14,-22.767726,0.000000,0.000000
C4-15,-24.922738,0.000000,0.000000
C4-16,-25.842446,0.000000,0.000000
C4-17,-25.520649,0.000000,0.000000
C4-18,-26.186102,0.000000,0.000000
C4-19,-28.936179,0.000000,0.000000
C4-20,-28.424484,0.000000,0.000000
C4-21,-26.868325,0.000000,0.000000
C4-22,-24.860639,0.000000,0.000000
C4-23,-22.019824,0.000000,0.000000
C4-24,-19.481852,0.000000,0.000000
C5-1,25.272870,0.000000,0.000000
C5-2,25.735945,0.000000,0.000000
C5-3,26.011328,0.000000,0.000000
C5-4,26.092731,0.000000,0.000000
C5-5,25.954253,0.000000,0.000000
C5-6,24.406284,0.000000,0.000000
C5-7,20.520894,0.000000,0.000000
C5-8,19.206516,0.000000,0.000000
C5-9,18.438339,0.000000,0.000000
C5-10,18.209351,0.000000,0.000000
C5-11,17.703887,0.000000,0.000000
C5-12,19.600895,0.000000,0.000000
C5-13,18.012280,0.000000,0.000000
C5-14,18.653094,0.000000,0.000000
C5-15,20.836134,0.000000,0.000000
C5-16,22.175515,0.000000,0.000000
C5-17,22.323932,0.000000,0.000000
C5-18,22.014789,0.000000,0.000000
C5-19,20.721617,0.000000,0.000000
C5-20,21.088027,0.000000,0.000000
C5-21,21.409164,0.000000,0.000000
C5-22,22.098878,0.000000,0.000000
C5-23,22.922592,0.000000,0.000000
C5-24,23.965034,0.000000,0.000000
C6-1,175.000000,0.000000,0.000000
C6-2,175.000000,0.000000,0.000000
C6-3,175.000000,0.000000,0.000000
C6-4,175.000000,0.000000,0.000000
C6-5,175.000000,0.000000,0.000000
C6-6,175.000000,0.000000,0.000000
C6-7,175.000000,0.000000,0.000000
C6-8,175.000000,0.000000,0.000000
C6-9,175.000000,0.000000,0.000000
C6-10,175.000000,0.000000,0.000000
C6-11,175.000000,0.000000,0.000000
C6-12,175.000000,0.000000,0.000000
C6-13,175.000000,0.000000,0.000000
C6-14,175.000000,0.000000,0.000000
C6-15,175.000000,0.000000,0.000000
C6-16,175.000000,0.000000,36.682861
C6-17,175.000000,0.000000,36.682861
C6-18,175.000000,0.000000,36.682861
C6-19,174.674933,0.000000,0.000000
C6-20,175.000000,0.000000,57.218865
C6-21,175.000000,0.000000,57.218865
C6-22,175.000000,0.000000,57.218865
C6-23,175.000000,0.000000,36.682861
C6-24,175.000000,0.000000,36.682861
C7-1,79.704365,0.000000,0.000000
C7-2,93.842050,0.000000,0.000000
C7-3,103.213955,0.000000,0.000000
C7-4,105.474590,0.000000,0.000000
C7-5,101.396843,0.000000,0.000000
C7-6,93.595381,0.000000,0.000000
C7-7,232.893288,0.000000,0.000000
C7-8,82.282292,0.000000,0.000000
C7-9,70.109560,0.000000,0.000000
C7-10,52.500578,0.000000,0.000000
C7-11,155.804937,0.000000,0.000000
C7-12,69.197000,0.000000,0.000000
C7-13,258.608093,0.000000,0.000000
C7-14,140.754043,0.000000,0.000000
C7-15,15.622791,0.000000,0.000000
C7-16,37.510843,0.000000,0.000000
C7-17,39.021702,0.000000,0.000000
C7-18,39.224812,0.000000,0.000000
C7-19,18.149015,0.000000,0.000000
C7-20,45.990774,0.000000,0.000000
C7-21,51.294295,0.000000,0.000000
C7-22,73.634298,0.000000,0.000000
C7-23,91.893947,0.000000,0.000000
C7-24,75.103682,0.000000,0.000000
C8-1,-51.255868,0.000000,0.000000
C8-2,-48.919023,0.000000,0.000000
C8-3,-47.195568,0.000000,0.000000
C8-4,-46.862506,0.000000,0.000000
C8-5,-47.509413,0.000000,0.000000
C8-6,-50.627461,0.000000,0.000000
C8-7,-56.015960,0.000000,0.000000
C8-8,-59.049393,0.000000,0.000000
C8-9,-62.599752,0.000000,0.000000
C8-10,-63.640421,0.000000,0.000000
C8-11,-65.357509,0.000000,0.000000
C8-12,-68.088460,0.000000,0.000000
C8-13,-65.954144,0.000000,0.000000
C8-14,-66.509896,0.000000,0.000000
C8-15,-68.290343,0.000000,0.000000
C8-16,-68.589678,0.000000,0.000000
C8-17,-67.787969,0.000000,0.000000
C8-18,-69.448361,0.000000,0.000000
C8-19,-76.248422,0.000000,0.000000
C8-20,-74.905660,0.000000,0.000000
C8-21,-71.476677,0.000000,0.000000
C8-22,-66.741689,0.000000,0.000000
C8-23,-60.213749,0.000000,0.000000
C8-24,-54.035474,0.000000,0.000000
C9-1,4.613641,0.000000,0.000000
C9-2,6.838063,0.000000,0.000000
C9-3,8.341174,0.000000,0.000000
C9-4,8.690217,0.000000,0.000000
C9-5,8.053062,0.000000,0.000000
C9-6,3.152417,0.000000,0.000000
C9-7,-7.831422,0.000000,0.000000
C9-8,-12.200989,0.000000,0.000000
C9-9,-15.714839,0.000000,0.000000
C9-10,-16.752749,0.000000,0.000000
C9-11,-18.730497,0.000000,0.000000
C9-12,-16.263859,0.000000,0.000000
C9-13,-18.411962,0.000000,0.000000
C9-14,-17.380621,0.000000,0.000000
C9-15,-13.806246,0.000000,0.000000
C9-16,-11.184876,0.000000,0.000000
C9-17,-10.443454,0.000000,0.000000
C9-18,-11.982650,0.000000,0.000000
C9-19,-18.305100,0.000000,0.000000
C9-20,-16.856026,0.000000,0.000000
C9-21,-14.336625,0.000000,0.000000
C9-22,-10.345951,0.000000,0.000000
C9-23,-5.108403,0.000000,0.000000
C9-24,0.394767,0.000000,0.000000
C10-1,-34.337380,0.000000,0.000000
C10-2,-31.271332,0.000000,0.000000
C10-3,-29.145901,0.000000,0.000000
C10-4,-28.677279,0.000000,0.000000
C10-5,-29.547170,0.000000,0.000000
C10-6,-35.548161,0.000000,0.000000
C10-7,-48.404130,0.000000,0.000000
C10-8,-53.848846,0.000000,0.000000
C10-9,-58.639801,0.000000,0.000000
C10-10,-60.051959,0.000000,0.000000
C10-11,-62.644104,0.000000,0.000000
C10-12,-61.220364,0.000000,0.000000
C10-13,-62.550833,0.000000,0.000000
C10-14,-61.737922,0.000000,0.000000
C10-15,-58.866492,0.000000,0.000000
C10-16,-56.386965,0.000000,0.000000
C10-17,-55.356549,0.000000,0.000000
C10-18,-57.494227,0.000000,0.000000
C10-19,-66.230613,0.000000,0.000000
C10-20,-64.336839,0.000000,0.000000
C10-21,-60.573753,0.000000,0.000000
C10-22,-54.871701,0.000000,0.000000
