,flow (MWh),congestion price from ($/MWh),congestion price to ($/MWh)
C1-1,29.462962,0.000000,0.000000
C1-2,38.064892,0.000000,0.000000
C1-3,39.095614,0.000000,0.000000
C1-4,36.330635,0.000000,0.000000
C1-5,30.374159,0.000000,0.000000
C1-6,29.991314,0.000000,0.000000
C1-7,31.601983,0.000000,0.000000
C1-8,27.771645,0.000000,0.000000
C1-9,22.517963,0.000000,0.000000
C1-10,21.903559,0.000000,0.000000
C1-11,24.560522,0.000000,0.000000
C1-12,27.358519,0.000000,0.000000
C1-13,24.286864,0.000000,0.000000
C1-14,26.823439,0.000000,0.000000
C1-15,27.278525,0.000000,0.000000
C1-16,30.415402,0.000000,0.000000
C1-17,25.304060,0.000000,0.000000
C1-18,21.507388,0.000000,0.000000
C1-19,22.461908,0.000000,0.000000
C1-20,20.158313,0.000000,0.000000
C1-21,16.658972,0.000000,0.000000
C1-22,18.895265,0.000000,0.000000
C1-23,33.212881,0.000000,0.000000
C1-24,43.607247,0.000000,0.000000
C2-1,-77.711037,0.000000,0.000000
C2-2,-96.289757,0.000000,0.000000
C2-3,-100.434168,0.000000,0.000000
C2-4,-94.845787,0.000000,0.000000
C2-5,-80.156884,0.000000,0.000000
C2-6,-79.553132,0.000000,0.000000
C2-7,-84.906320,0.000000,0.000000
C2-8,-78.297541,0.000000,0.000000
C2-9,-68.932870,0.000000,0.000000
C2-10,-69.894068,0.000000,0.000000
C2-11,-76.200212,0.000000,0.000000
C2-12,-82.810931,0.000000,0.000000
C2-13,-76.243156,0.000000,0.000000
C2-14,-80.446408,0.000000,0.000000
C2-15,-80.807947,0.000000,0.000000
C2-16,-85.927880,0.000000,0.000000
C2-17,-71.090733,0.000000,0.000000
C2-18,-64.669016,0.000000,0.000000
C2-19,-66.410908,0.000000,0.000000
C2-20,-60.538685,0.000000,0.000000
C2-21,-52.113592,0.000000,0.000000
C2-22,-55.293278,0.000000,0.000000
C2-23,-83.434954,0.000000,0.000000
C2-24,-104.494421,0.000000,0.000000
C3-1,2.140514,0.000000,0.000000
C3-2,14.030623,0.000000,0.000000
C3-3,17.742223,0.000000,0.000000
C3-4,15.140904,0.000000,0.000000
C3-5,6.066812,0.000000,0.000000
C3-6,3.266343,0.000000,0.000000
C3-7,1.354321,0.000000,0.000000
C3-8,-5.302006,0.000000,0.000000
C3-9,-13.769212,0.000000,0.000000
C3-10,-15.029421,0.000000,0.000000
C3-11,-12.507732,0.000000,0.000000
C3-12,-9.190422,0.000000,0.000000
C3-13,-12.754876,0.000000,0.000000
C3-14,-11.686110,0.000000,0.000000
C3-15,-11.198828,0.000000,0.000000
C3-16,-8.891191,0.000000,0.000000
C3-17,-18.002001,0.000000,0.000000
C3-18,-27.067414,0.000000,0.000000
C3-19,-26.245875,0.000000,0.000000
C3-20,-26.449112,0.000000,0.000000
C3-21,-28.163223,0.000000,0.000000
C3-22,-22.709864,0.000000,0.000000
C3-23,-3.572929,0.000000,0.000000
C3-24,11.926719,0.000000,0.000000
C4-1,-15.237642,0.000000,0.000000
C4-2,-12.428255,0.000000,0.000000
C4-3,-13.296640,0.000000,0.000000
C4-4,-14.219746,0.000000,0.000000
C4-5,-14.633490,0.000000,0.000000
C4-6,-15.632749,0.000000,0.000000
C4-7,-18.127958,0.000000,0.000000
C4-8,-21.392266,0.000000,0.000000
C4-9,-25.385873,0.000000,0.000000
C4-10,-27.932082,0.000000,0.000000
C4-11,-27.949572,0.000000,0.000000
C4-12,-27.747190,0.000000,0.000000
C4-13,-28.617959,0.000000,0.000000
C4-14,-27.253665,0.000000,0.000000
C4-15,-26.541393,0.000000,0.000000
C4-16,-24.493032,0.000000,0.000000
C4-17,-23.058842,0.000000,0.000000
C4-18,-27.133853,0.000000,0.000000
C4-19,-26.655030,0.000000,0.000000
C4-20,-25.672261,0.000000,0.000000
C4-21,-25.067891,0.000000,0.000000
C4-22,-22.048177,0.000000,0.000000
C4-23,-14.854050,0.000000,0.000000
C4-24,-9.778575,0.000000,0.000000
C5-1,3.289183,0.000000,0.000000
C5-2,10.800170,0.000000,0.000000
C5-3,13.236291,0.000000,0.000000
C5-4,11.593880,0.000000,0.000000
C5-5,5.744283,0.000000,0.000000
C5-6,4.043867,0.000000,0.000000
C5-7,3.071131,0.000000,0.000000
C5-8,-0.977817,0.000000,0.000000
C5-9,-6.150419,0.000000,0.000000
C5-10,-6.765593,0.000000,0.000000
C5-11,-5.103794,0.000000,0.000000
C5-12,-2.953133,0.000000,0.000000
C5-13,-5.215392,0.000000,0.000000
C5-14,-4.580125,0.000000,0.000000
C5-15,-4.315641,0.000000,0.000000
C5-16,-2.935602,0.000000,0.000000
C5-17,-8.928778,0.000000,0.000000
C5-18,-14.434843,0.000000,0.000000
C5-19,-13.928460,0.000000,0.000000
C5-20,-14.192204,0.000000,0.000000
C5-21,-15.411385,0.000000,0.000000
C5-22,-12.144189,0.000000,0.000000
C5-23,-0.248950,0.000000,0.000000
C5-24,9.412080,0.000000,0.000000
C6-1,84.067432,0.000000,0.000000
C6-2,124.620767,0.000000,0.000000
C6-3,130.762872,0.000000,0.000000
C6-4,118.869847,0.000000,0.000000
C6-5,91.116310,0.000000,0.000000
C6-6,86.516327,0.000000,0.000000
C6-7,87.967926,0.000000,0.000000
C6-8,67.140469,0.000000,0.000000
C6-9,39.556928,0.000000,0.000000
C6-10,34.548183,0.000000,0.000000
C6-11,45.333135,0.000000,0.000000
C6-12,57.480036,0.000000,0.000000
C6-13,43.742047,0.000000,0.000000
C6-14,53.783588,0.000000,0.000000
C6-15,56.208633,0.000000,0.000000
C6-16,69.826471,0.000000,0.000000
C6-17,46.069540,0.000000,0.000000
C6-18,22.469548,0.000000,0.000000
C6-19,26.620350,0.000000,0.000000
C6-20,19.860229,0.000000,0.000000
C6-21,7.606305,0.000000,0.000000
C6-22,22.069774,0.000000,0.000000
C6-23,90.798975,0.000000,0.000000
C6-24,142.109980,0.000000,0.000000
C7-1,-71.657737,0.000000,0.000000
C7-2,-0.184261,0.000000,0.000000
C7-3,34.967409,0.000000,0.000000
C7-4,20.914278,0.000000,0.000000
C7-5,-48.933048,0.000000,0.000000
C7-6,-80.720253,0.000000,0.000000
C7-7,-122.890939,0.000000,0.000000
C7-8,-184.151181,0.000000,0.000000
C7-9,-194.096663,0.000000,0.000000
C7-10,-177.749528,0.000000,0.000000
C7-11,-164.816533,0.000000,0.000000
C7-12,-142.826448,0.000000,0.000000
C7-13,-200.287149,0.000000,0.000000
C7-14,-220.970128,0.000000,0.000000
C7-15,-216.096998,0.000000,0.000000
C7-16,-202.296698,0.000000,0.000000
C7-17,-177.983064,0.000000,0.000000
C7-18,-169.803633,0.000000,0.000000
C7-19,-157.039383,0.000000,0.000000
C7-20,-94.473055,0.000000,0.000000
C7-21,-48.549634,0.000000,0.000000
C7-22,-109.659514,0.000000,0.000000
C7-23,-100.133931,0.000000,0.000000
C7-24,-13.246827,0.000000,0.000000
C8-1,-46.829859,0.000000,0.000000
C8-2,-42.709495,0.000000,0.000000
C8-3,-43.168200,0.000000,0.000000
C8-4,-43.939139,0.000000,0.000000
C8-5,-44.586986,0.000000,0.000000
C8-6,-47.353724,0.000000,0.000000
C8-7,-53.723340,0.000000,0.000000
C8-8,-59.644717,0.000000,0.000000
C8-9,-66.623140,0.000000,0.000000
C8-10,-71.112405,0.000000,0.000000
C8-11,-71.902435,0.000000,0.000000
C8-12,-72.039503,0.000000,0.000000
C8-13,-72.957092,0.000000,0.000000
C8-14,-72.002479,0.000000,0.000000
C8-15,-70.892231,0.000000,0.000000
C8-16,-68.621473,0.000000,0.000000
C8-17,-66.765897,0.000000,0.000000
C8-18,-75.253752,0.000000,0.000000
C8-19,-74.751518,0.000000,0.000000
C8-20,-71.462833,0.000000,0.000000
C8-21,-68.657894,0.000000,0.000000
C8-22,-62.548018,0.000000,0.000000
C8-23,-51.713588,0.000000,0.000000
C8-24,-43.325554,0.000000,0.000000
C9-1,-28.170938,0.000000,0.000000
C9-2,-15.023000,0.000000,0.000000
