,flow (MWh),congestion price from ($/MWh),congestion price to ($/MWh)
C1-1,50.072213,0.000000,0.000000
C1-2,49.661315,0.000000,0.000000
C1-3,22.168067,0.000000,0.000000
C1-4,49.329625,0.000000,0.000000
C1-5,49.456901,0.000000,0.000000
C1-6,49.403347,0.000000,0.000000
C1-7,50.242689,0.000000,0.000000
C1-8,51.211197,0.000000,0.000000
C1-9,52.011168,0.000000,0.000000
C1-10,52.328933,0.000000,0.000000
C1-11,52.723678,0.000000,0.000000
C1-12,52.952468,0.000000,0.000000
C1-13,52.903922,0.000000,0.000000
C1-14,52.913937,0.000000,0.000000
C1-15,17.424542,0.000000,0.000000
C1-16,53.603251,0.000000,0.000000
C1-17,-4.504845,0.000000,0.000000
C1-18,53.905088,0.000000,0.000000
C1-19,54.152246,0.000000,0.000000
C1-20,16.060297,0.000000,0.000000
C1-21,9.340397,0.000000,0.000000
C1-22,19.269983,0.000000,0.000000
C1-23,51.112488,0.000000,0.000000
C1-24,50.008627,0.000000,0.000000
C2-1,-122.718766,0.000000,0.000000
C2-2,-119.935417,0.000000,0.000000
C2-3,-74.697072,0.000000,0.000000
C2-4,-118.710429,0.000000,0.000000
C2-5,-119.180483,0.000000,0.000000
C2-6,-127.605358,0.000000,0.000000
C2-7,-135.569507,0.000000,0.000000
C2-8,-139.052406,0.000000,0.000000
C2-9,-142.344160,0.000000,0.000000
C2-10,-143.544867,0.000000,0.000000
C2-11,-144.764849,0.000000,0.000000
C2-12,-145.462152,0.000000,0.000000
C2-13,-144.819762,0.000000,0.000000
C2-14,-144.652317,0.000000,0.000000
C2-15,-69.461988,0.000000,0.000000
C2-16,-134.802382,0.000000,0.000000
C2-17,-19.329268,0.000000,0.000000
C2-18,-132.125364,0.000000,0.000000
C2-19,-143.263266,0.000000,0.000000
C2-20,-54.770185,0.000000,0.000000
C2-21,-55.249296,0.000000,0.000000
C2-22,-71.902833,0.000000,0.000000
C2-23,-136.935315,0.000000,0.000000
C2-24,-132.867773,0.000000,0.000000
C3-1,25.565250,0.000000,0.000000
C3-2,25.499031,0.000000,0.000000
C3-3,8.813092,0.000000,0.000000
C3-4,26.074889,0.000000,0.000000
C3-5,25.853920,0.000000,0.000000
C3-6,31.257372,0.000000,0.000000
C3-7,32.795973,0.000000,0.000000
C3-8,31.056647,0.000000,0.000000
C3-9,29.875542,0.000000,0.000000
C3-10,29.340578,0.000000,0.000000
C3-11,28.508744,0.000000,0.000000
C3-12,28.020598,0.000000,0.000000
C3-13,27.819669,0.000000,0.000000
C3-14,27.676374,0.000000,0.000000
C3-15,-11.768312,0.000000,0.000000
C3-16,18.845445,0.000000,0.000000
C3-17,-37.938743,0.000000,0.000000
C3-18,15.986173,0.000000,0.000000
C3-19,21.854455,0.000000,0.000000
C3-20,-28.034181,0.000000,0.000000
C3-21,-18.768102,0.000000,0.000000
C3-22,-8.217514,0.000000,0.000000
C3-23,30.148674,0.000000,0.000000
C3-24,32.070788,0.000000,0.000000
C4-1,-10.453212,0.000000,0.000000
C4-2,-8.597372,0.000000,0.000000
C4-3,-25.171565,0.000000,0.000000
C4-4,-7.911549,0.000000,0.000000
C4-5,-8.174714,0.000000,0.000000
C4-6,-14.918343,0.000000,0.000000
C4-7,-20.520582,0.000000,0.000000
C4-8,-22.448435,0.000000,0.000000
C4-9,-24.370654,0.000000,0.000000
C4-10,-25.049264,0.000000,0.000000
C4-11,-25.676368,0.000000,0.000000
C4-12,-26.032052,0.000000,0.000000
C4-13,-25.563546,0.000000,0.000000
C4-14,-25.421744,0.000000,0.000000
C4-15,-35.653567,0.000000,0.000000
C4-16,-16.993379,0.000000,0.000000
C4-17,-38.923025,0.000000,0.000000
C4-18,-14.603320,0.000000,0.000000
C4-19,-23.242544,0.000000,0.000000
C4-20,-28.830064,0.000000,0.000000
C4-21,-40.246446,0.000000,0.000000
C4-22,-33.258127,0.000000,0.000000
C4-23,-20.851201,0.000000,0.000000
C4-24,-18.576104,0.000000,0.000000
C5-1,18.239440,0.000000,0.000000
C5-2,18.044040,0.000000,0.000000
C5-3,8.076266,0.000000,0.000000
C5-4,18.346046,0.000000,0.000000
C5-5,18.230160,0.000000,0.000000
C5-6,22.158451,0.000000,0.000000
C5-7,23.582791,0.000000,0.000000
C5-8,22.658683,0.000000,0.000000
C5-9,22.082074,0.000000,0.000000
C5-10,21.804961,0.000000,0.000000
C5-11,21.338515,0.000000,0.000000
C5-12,21.063767,0.000000,0.000000
C5-13,20.899609,0.000000,0.000000
C5-14,20.798510,0.000000,0.000000
C5-15,-4.228914,0.000000,0.000000
C5-16,14.593783,0.000000,0.000000
C5-17,-21.062997,0.000000,0.000000
C5-18,12.612963,0.000000,0.000000
C5-19,16.988431,0.000000,0.000000
C5-20,-15.055700,0.000000,0.000000
C5-21,-8.502686,0.000000,0.000000
C5-22,-2.124531,0.000000,0.000000
C5-23,21.960050,0.000000,0.000000
C5-24,22.969262,0.000000,0.000000
C6-1,175.000000,0.000000,0.000000
C6-2,175.000000,0.000000,0.000000
C6-3,60.013783,0.000000,0.000000
C6-4,175.000000,0.000000,0.000000
C6-5,175.000000,0.000000,0.000000
C6-6,175.000000,0.000000,0.000000
C6-7,175.000000,0.000000,36.682861
C6-8,175.000000,0.000000,36.682861
C6-9,175.000000,0.000000,57.218865
C6-10,175.000000,0.000000,59.937878
C6-11,175.000000,0.000000,64.517839
C6-12,175.000000,0.000000,64.517839
C6-13,175.000000,0.000000,62.388963
C6-14,175.000000,0.000000,36.682861
C6-15,17.795781,0.000000,0.000000
C6-16,175.000000,0.000000,0.000000
C6-17,-78.804193,0.000000,0.000000
C6-18,175.000000,0.000000,0.000000
C6-19,175.000000,0.000000,0.000000
C6-20,3.071222,0.000000,0.000000
C6-21,-17.793253,0.000000,0.000000
C6-22,28.760491,0.000000,0.000000
C6-23,175.000000,0.000000,0.000000
C6-24,175.000000,0.000000,36.682861
C7-1,-9.604534,0.000000,0.000000
C7-2,-1.886819,0.000000,0.000000
C7-3,-92.764679,0.000000,0.000000
C7-4,6.879505,0.000000,0.000000
C7-5,2.983323,0.000000,0.000000
C7-6,40.479531,0.000000,0.000000
C7-7,87.514022,0.000000,0.000000
C7-8,83.770341,0.000000,0.000000
C7-9,74.101277,0.000000,0.000000
C7-10,98.154161,0.000000,0.000000
C7-11,116.026235,0.000000,0.000000
C7-12,110.434076,0.000000,0.000000
C7-13,92.559143,0.000000,0.000000
C7-14,40.706439,0.000000,0.000000
C7-15,-143.600698,0.000000,0.000000
C7-16,-69.368124,0.000000,0.000000
C7-17,-43.479836,0.000000,0.000000
C7-18,153.170327,0.000000,0.000000
C7-19,161.978143,0.000000,0.000000
C7-20,-169.081521,0.000000,0.000000
C7-21,-145.251044,0.000000,0.000000
C7-22,-90.548775,0.000000,0.000000
C7-23,47.843538,0.000000,0.000000
C7-24,58.766333,0.000000,0.000000
C8-1,-42.712623,0.000000,0.000000
C8-2,-39.276588,0.000000,0.000000
C8-3,-55.125060,0.000000,0.000000
C8-4,-37.584121,0.000000,0.000000
