,flow (MWh),congestion price from ($/MWh),congestion price to ($/MWh)
C1-1,44.897561,-0.000000,0.000000
C1-2,45.302935,-0.000000,0.000000
C1-3,48.909197,-0.000000,0.000000
C1-4,42.931667,-0.000000,0.000000
C1-5,48.957135,-0.000000,0.000000
C1-6,42.234888,-0.000000,0.000000
C1-7,36.357505,-0.000000,0.000000
C1-8,36.970006,-0.000000,0.000000
C1-9,51.902882,-0.000000,0.000000
C1-10,45.427695,-0.000000,0.000000
C1-11,18.709326,-0.000000,0.000000
C1-12,8.763843,-0.000000,0.000000
C1-13,7.331979,-0.000000,0.000000
C1-14,12.558050,-0.000000,0.000000
C1-15,10.441964,-0.000000,0.000000
C1-16,16.422748,-0.000000,0.000000
C1-17,25.783227,-0.000000,0.000000
C1-18,30.364479,-0.000000,0.000000
C1-19,34.457537,-0.000000,0.000000
C1-20,42.132590,-0.000000,0.000000
C1-21,25.563597,-0.000000,0.000000
C1-22,22.594107,-0.000000,0.000000
C1-23,22.096761,-0.000000,0.000000
C1-24,20.080104,-0.000000,0.000000
C2-1,-119.462757,-0.000000,0.000000
C2-2,-116.272136,-0.000000,0.000000
C2-3,-121.116158,-0.000000,0.000000
C2-4,-110.579999,-0.000000,0.000000
C2-5,-121.096214,-0.000000,0.000000
C2-6,-115.584457,-0.000000,0.000000
C2-7,-102.870267,-0.000000,0.000000
C2-8,-96.758212,-0.000000,0.000000
C2-9,-127.759217,-0.000000,0.000000
C2-10,-116.193631,-0.000000,0.000000
C2-11,-55.413014,-0.000000,0.000000
C2-12,-37.217420,-0.000000,0.000000
C2-13,-33.979185,-0.000000,0.000000
C2-14,-47.652591,-0.000000,0.000000
C2-15,-43.981701,-0.000000,0.000000
C2-16,-56.317716,-0.000000,0.000000
C2-17,-78.882561,-0.000000,0.000000
C2-18,-89.442325,-0.000000,0.000000
C2-19,-98.213073,-0.000000,0.000000
C2-20,-112.788393,-0.000000,0.000000
C2-21,-76.807742,-0.000000,0.000000
C2-22,-68.789018,-0.000000,0.000000
C2-23,-66.043391,-0.000000,0.000000
C2-24,-61.841924,-0.000000,0.000000
C3-1,29.875541,-0.000000,0.000000
