,hour,dispatch,dual,offer,lmp,capacity
320_PV_1-1,1,0.000000,23.232873,0.000000,23.232873,0.000000
314_PV_1-1,1,0.000000,23.890214,0.000000,23.890214,0.000000
314_PV_2-1,1,0.000000,23.890214,0.000000,23.890214,0.000000
313_PV_1-1,1,0.000000,25.475840,0.000000,25.475840,0.000000
314_PV_3-1,1,0.000000,23.890214,0.000000,23.890214,0.000000
314_PV_4-1,1,0.000000,23.890214,0.000000,23.890214,0.000000
313_PV_2-1,1,0.000000,25.475840,0.000000,25.475840,0.000000
310_PV_1-1,1,0.000000,25.289022,0.000000,25.289022,0.000000
324_PV_1-1,1,0.000000,15.407614,0.000000,15.407614,0.000000
312_PV_1-1,1,0.000000,26.171942,0.000000,26.171942,0.000000
310_PV_2-1,1,0.000000,25.289022,0.000000,25.289022,0.000000
324_PV_2-1,1,0.000000,15.407614,0.000000,15.407614,0.000000
324_PV_3-1,1,0.000000,15.407614,0.000000,15.407614,0.000000
319_PV_1-1,1,0.000000,22.328225,0.000000,22.328225,0.000000
308_RTPV_1-1,1,0.000000,27.894691,0.000000,27.894691,0.000000
313_RTPV_1-1,1,0.000000,25.475840,0.000000,25.475840,0.000000
313_RTPV_2-1,1,0.000000,25.475840,0.000000,25.475840,0.000000
313_RTPV_3-1,1,0.000000,25.475840,0.000000,25.475840,0.000000
313_RTPV_4-1,1,0.000000,25.475840,0.000000,25.475840,0.000000
313_RTPV_5-1,1,0.000000,25.475840,0.000000,25.475840,0.000000
313_RTPV_6-1,1,0.000000,25.475840,0.000000,25.475840,0.000000
313_RTPV_7-1,1,0.000000,25.475840,0.000000,25.475840,0.000000
313_RTPV_8-1,1,0.000000,25.475840,0.000000,25.475840,0.000000
313_RTPV_9-1,1,0.000000,25.475840,0.000000,25.475840,0.000000
313_RTPV_10-1,1,0.000000,25.475840,0.000000,25.475840,0.000000
313_RTPV_11-1,1,0.000000,25.475840,0.000000,25.475840,0.000000
313_RTPV_12-1,1,0.000000,25.475840,0.000000,25.475840,0.000000
320_RTPV_1-1,1,0.000000,23.232873,0.000000,23.232873,0.000000
320_RTPV_2-1,1,0.000000,23.232873,0.000000,23.232873,0.000000
320_RTPV_3-1,1,0.000000,23.232873,0.000000,23.232873,0.000000
313_RTPV_13-1,1,0.000000,25.475840,0.000000,25.475840,0.000000
320_RTPV_4-1,1,0.000000,23.232873,0.000000,23.232873,0.000000
320_RTPV_5-1,1,0.000000,23.232873,0.000000,23.232873,0.000000
320_RTPV_6-1,1,0.000000,23.232873,0.000000,23.232873,0.000000
309_WIND_1-1,1,4.100000,30.500359,0.000000,30.500359,4.100000
317_WIND_1-1,1,177.900000,20.853251,0.000000,20.853251,177.900000
303_WIND_1-1,1,487.800000,7.790504,0.000000,7.790504,487.800000
320_PV_1-2,2,0.000000,25.150615,0.000000,25.150615,0.000000
314_PV_1-2,2,0.000000,25.724453,0.000000,25.724453,0.000000
314_PV_2-2,2,0.000000,25.724453,0.000000,25.724453,0.000000
313_PV_1-2,2,0.000000,27.108654,0.000000,27.108654,0.000000
314_PV_3-2,2,0.000000,25.724453,0.000000,25.724453,0.000000
314_PV_4-2,2,0.000000,25.724453,0.000000,25.724453,0.000000
313_PV_2-2,2,0.000000,27.108654,0.000000,27.108654,0.000000
310_PV_1-2,2,0.000000,26.945568,0.000000,26.945568,0.000000
324_PV_1-2,2,0.000000,18.319415,0.000000,18.319415,0.000000
312_PV_1-2,2,0.000000,27.716328,0.000000,27.716328,0.000000
310_PV_2-2,2,0.000000,26.945568,0.000000,26.945568,0.000000
324_PV_2-2,2,0.000000,18.319415,0.000000,18.319415,0.000000
324_PV_3-2,2,0.000000,18.319415,0.000000,18.319415,0.000000
319_PV_1-2,2,0.000000,24.360886,0.000000,24.360886,0.000000
308_RTPV_1-2,2,0.000000,29.220233,0.000000,29.220233,0.000000
313_RTPV_1-2,2,0.000000,27.108654,0.000000,27.108654,0.000000
313_RTPV_2-2,2,0.000000,27.108654,0.000000,27.108654,0.000000
313_RTPV_3-2,2,0.000000,27.108654,0.000000,27.108654,0.000000
313_RTPV_4-2,2,0.000000,27.108654,0.000000,27.108654,0.000000
313_RTPV_5-2,2,0.000000,27.108654,0.000000,27.108654,0.000000
313_RTPV_6-2,2,0.000000,27.108654,0.000000,27.108654,0.000000
313_RTPV_7-2,2,0.000000,27.108654,0.000000,27.108654,0.000000
313_RTPV_8-2,2,0.000000,27.108654,0.000000,27.108654,0.000000
313_RTPV_9-2,2,0.000000,27.108654,0.000000,27.108654,0.000000
313_RTPV_10-2,2,0.000000,27.108654,0.000000,27.108654,0.000000
313_RTPV_11-2,2,0.000000,27.108654,0.000000,27.108654,0.000000
313_RTPV_12-2,2,0.000000,27.108654,0.000000,27.108654,0.000000
320_RTPV_1-2,2,0.000000,25.150615,0.000000,25.150615,0.000000
320_RTPV_2-2,2,0.000000,25.150615,0.000000,25.150615,0.000000
320_RTPV_3-2,2,0.000000,25.150615,0.000000,25.150615,0.000000
313_RTPV_13-2,2,0.000000,27.108654,0.000000,27.108654,0.000000
320_RTPV_4-2,2,0.000000,25.150615,0.000000,25.150615,0.000000
320_RTPV_5-2,2,0.000000,25.150615,0.000000,25.150615,0.000000
320_RTPV_6-2,2,0.000000,25.150615,0.000000,25.150615,0.000000
309_WIND_1-2,2,5.500000,31.494898,0.000000,31.494898,5.500000
317_WIND_1-2,2,110.000000,23.073281,0.000000,23.073281,110.000000
303_WIND_1-2,2,521.900000,11.669921,0.000000,11.669921,521.900000
320_PV_1-3,3,0.000000,24.355497,0.000000,24.355497,0.000000
314_PV_1-3,3,0.000000,25.392247,0.000000,25.392247,0.000000
314_PV_2-3,3,0.000000,25.392247,0.000000,25.392247,0.000000
313_PV_1-3,3,0.000000,27.893075,0.000000,27.893075,0.000000
314_PV_3-3,3,0.000000,25.392247,0.000000,25.392247,0.000000
314_PV_4-3,3,0.000000,25.392247,0.000000,25.392247,0.000000
313_PV_2-3,3,0.000000,27.893075,0.000000,27.893075,0.000000
310_PV_1-3,3,0.000000,27.598428,0.000000,27.598428,0.000000
324_PV_1-3,3,0.000000,12.013604,0.000000,12.013604,0.000000
312_PV_1-3,3,0.000000,28.990957,0.000000,28.990957,0.000000
310_PV_2-3,3,0.000000,27.598428,0.000000,27.598428,0.000000
324_PV_2-3,3,0.000000,12.013604,0.000000,12.013604,0.000000
324_PV_3-3,3,0.000000,12.013604,0.000000,12.013604,0.000000
319_PV_1-3,3,0.000000,22.928698,0.000000,22.928698,0.000000
308_RTPV_1-3,3,0.000000,31.708053,0.000000,31.708053,0.000000
313_RTPV_1-3,3,0.000000,27.893075,0.000000,27.893075,0.000000
313_RTPV_2-3,3,0.000000,27.893075,0.000000,27.893075,0.000000
313_RTPV_3-3,3,0.000000,27.893075,0.000000,27.893075,0.000000
313_RTPV_4-3,3,0.000000,27.893075,0.000000,27.893075,0.000000
313_RTPV_5-3,3,0.000000,27.893075,0.000000,27.893075,0.000000
313_RTPV_6-3,3,0.000000,27.893075,0.000000,27.893075,0.000000
313_RTPV_7-3,3,0.000000,27.893075,0.000000,27.893075,0.000000
313_RTPV_8-3,3,0.000000,27.893075,0.000000,27.893075,0.000000
313_RTPV_9-3,3,0.000000,27.893075,0.000000,27.893075,0.000000
313_RTPV_10-3,3,0.000000,27.893075,0.000000,27.893075,0.000000
313_RTPV_11-3,3,0.000000,27.893075,0.000000,27.893075,0.000000
313_RTPV_12-3,3,0.000000,27.893075,0.000000,27.893075,0.000000
320_RTPV_1-3,3,0.000000,24.355497,0.000000,24.355497,0.000000
320_RTPV_2-3,3,0.000000,24.355497,0.000000,24.355497,0.000000
320_RTPV_3-3,3,0.000000,24.355497,0.000000,24.355497,0.000000
313_RTPV_13-3,3,0.000000,27.893075,0.000000,27.893075,0.000000
320_RTPV_4-3,3,0.000000,24.355497,0.000000,24.355497,0.000000
320_RTPV_5-3,3,0.000000,24.355497,0.000000,24.355497,0.000000
320_RTPV_6-3,3,0.000000,24.355497,0.000000,24.355497,0.000000
309_WIND_1-3,3,5.800000,35.817679,0.000000,35.817679,5.800000
317_WIND_1-3,3,102.300000,20.602389,0.000000,20.602389,102.300000
303_WIND_1-3,3,579.396444,0.000000,0.000000,0.000000,583.200000
320_PV_1-4,4,0.000000,24.355497,0.000000,24.355497,0.000000
314_PV_1-4,4,0.000000,25.392247,0.000000,25.392247,0.000000
314_PV_2-4,4,0.000000,25.392247,0.000000,25.392247,0.000000
313_PV_1-4,4,0.000000,27.893075,0.000000,27.893075,0.000000
314_PV_3-4,4,0.000000,25.392247,0.000000,25.392247,0.000000
314_PV_4-4,4,0.000000,25.392247,0.000000,25.392247,0.000000
313_PV_2-4,4,0.000000,27.893075,0.000000,27.893075,0.000000
310_PV_1-4,4,0.000000,27.598428,0.000000,27.598428,0.000000
324_PV_1-4,4,0.000000,12.013604,0.000000,12.013604,0.000000
312_PV_1-4,4,0.000000,28.990957,0.000000,28.990957,0.000000
310_PV_2-4,4,0.000000,27.598428,0.000000,27.598428,0.000000
324_PV_2-4,4,0.000000,12.013604,0.000000,12.013604,0.000000
