,flow (MWh),congestion price from ($/MWh),congestion price to ($/MWh)
C1-1,48.976566,0.000000,0.000000
C1-2,48.482961,0.000000,0.000000
C1-3,48.252278,0.000000,0.000000
C1-4,49.262450,0.000000,0.000000
C1-5,48.241216,0.000000,0.000000
C1-6,48.798569,0.000000,0.000000
C1-7,49.985609,0.000000,0.000000
C1-8,50.892642,0.000000,0.000000
C1-9,52.176361,0.000000,0.000000
C1-10,40.676206,0.000000,0.000000
C1-11,19.329559,0.000000,0.000000
C1-12,19.572199,0.000000,0.000000
C1-13,15.924539,0.000000,0.000000
C1-14,10.229962,0.000000,0.000000
C1-15,16.789491,0.000000,0.000000
C1-16,28.433527,0.000000,0.000000
C1-17,36.460768,0.000000,0.000000
C1-18,52.625373,0.000000,0.000000
C1-19,55.164532,0.000000,0.000000
C1-20,47.201619,0.000000,0.000000
C1-21,53.005141,0.000000,0.000000
C1-22,45.378799,0.000000,0.000000
C1-23,33.365599,0.000000,0.000000
C1-24,24.510779,0.000000,0.000000
C2-1,-132.017693,0.000000,0.000000
C2-2,-130.238353,0.000000,0.000000
C2-3,-129.422475,0.000000,0.000000
C2-4,-119.948494,0.000000,0.000000
C2-5,-129.331284,0.000000,0.000000
C2-6,-131.411496,0.000000,0.000000
C2-7,-135.805504,0.000000,0.000000
C2-8,-137.813414,0.000000,0.000000
C2-9,-138.158678,0.000000,0.000000
C2-10,-114.562716,0.000000,0.000000
C2-11,-69.745502,0.000000,0.000000
C2-12,-62.998319,0.000000,0.000000
C2-13,-51.969339,0.000000,0.000000
C2-14,-39.397615,0.000000,0.000000
C2-15,-53.280800,0.000000,0.000000
C2-16,-78.241404,0.000000,0.000000
C2-17,-98.867450,0.000000,0.000000
C2-18,-136.619511,0.000000,0.000000
C2-19,-143.734665,0.000000,0.000000
C2-20,-126.511013,0.000000,0.000000
C2-21,-135.137747,0.000000,0.000000
C2-22,-116.906115,0.000000,0.000000
C2-23,-89.883043,0.000000,0.000000
C2-24,-69.438847,0.000000,0.000000
C3-1,35.686492,0.000000,0.000000
C3-2,36.570323,0.000000,0.000000
C3-3,36.993038,0.000000,0.000000
C3-4,27.106797,0.000000,0.000000
C3-5,36.981241,0.000000,0.000000
C3-6,36.027037,0.000000,0.000000
C3-7,33.972378,0.000000,0.000000
C3-8,31.571200,0.000000,0.000000
C3-9,26.635275,0.000000,0.000000
C3-10,11.789073,0.000000,0.000000
C3-11,-13.577730,0.000000,0.000000
C3-12,-21.404629,0.000000,0.000000
C3-13,-28.307620,0.000000,0.000000
C3-14,-35.355599,0.000000,0.000000
C3-15,-27.331532,0.000000,0.000000
C3-16,-13.075388,0.000000,0.000000
C3-17,-1.757823,0.000000,0.000000
C3-18,12.415524,0.000000,0.000000
C3-19,18.084844,0.000000,0.000000
C3-20,11.198670,0.000000,0.000000
C3-21,17.113941,0.000000,0.000000
C3-22,10.830701,0.000000,0.000000
C3-23,0.997040,0.000000,0.000000
C3-24,-5.245295,0.000000,0.000000
C4-1,-18.796316,0.000000,0.000000
C4-2,-17.810387,0.000000,0.000000
C4-3,-17.362088,0.000000,0.000000
C4-4,-8.954033,0.000000,0.000000
C4-5,-17.299202,0.000000,0.000000
C4-6,-18.468960,0.000000,0.000000
C4-7,-20.931361,0.000000,0.000000
C4-8,-21.740077,0.000000,0.000000
C4-9,-20.900103,0.000000,0.000000
C4-10,-25.561291,0.000000,0.000000
C4-11,-32.588723,0.000000,0.000000
C4-12,-27.795227,0.000000,0.000000
C4-13,-26.459044,0.000000,0.000000
C4-14,-27.815604,0.000000,0.000000
C4-15,-25.698339,0.000000,0.000000
C4-16,-22.243938,0.000000,0.000000
C4-17,-22.758167,0.000000,0.000000
C4-18,-22.605409,0.000000,0.000000
C4-19,-22.738477,0.000000,0.000000
C4-20,-24.122607,0.000000,0.000000
C4-21,-19.033886,0.000000,0.000000
C4-22,-18.580006,0.000000,0.000000
