,flow (MWh),congestion price from ($/MWh),congestion price to ($/MWh)
C1-1,26.305798,0.000000,0.000000
C1-2,49.219379,0.000000,0.000000
C1-3,28.433263,0.000000,0.000000
C1-4,36.129789,0.000000,0.000000
C1-5,11.276632,0.000000,0.000000
C1-6,36.617743,0.000000,0.000000
C1-7,50.615747,0.000000,0.000000
C1-8,51.185961,0.000000,0.000000
C1-9,51.943730,0.000000,0.000000
C1-10,52.448617,0.000000,0.000000
C1-11,52.821274,0.000000,0.000000
C1-12,53.098689,0.000000,0.000000
C1-13,74.005183,0.000000,0.000000
C1-14,74.118635,0.000000,0.000000
C1-15,74.000523,0.000000,0.000000
C1-16,52.886171,0.000000,0.000000
C1-17,53.043374,0.000000,0.000000
C1-18,54.531564,0.000000,0.000000
C1-19,22.711453,0.000000,0.000000
C1-20,17.271906,0.000000,0.000000
C1-21,53.312812,0.000000,0.000000
C1-22,15.411822,0.000000,0.000000
C1-23,52.172131,0.000000,0.000000
C1-24,13.205958,0.000000,0.000000
C2-1,-129.901077,0.000000,0.000000
C2-2,-119.253858,0.000000,0.000000
C2-3,-136.353828,0.000000,0.000000
C2-4,-114.900021,0.000000,0.000000
C2-5,-110.074229,0.000000,0.000000
C2-6,-113.213842,0.000000,0.000000
C2-7,-134.602404,0.000000,0.000000
C2-8,-139.917289,0.000000,0.000000
C2-9,-143.006135,0.000000,0.000000
C2-10,-144.963890,0.000000,0.000000
C2-11,-146.268047,0.000000,0.000000
C2-12,-147.295804,0.000000,0.000000
C2-13,-133.397669,0.000000,0.000000
C2-14,-133.887124,0.000000,0.000000
C2-15,-133.345244,0.000000,0.000000
C2-16,-146.159657,0.000000,0.000000
C2-17,-147.151200,0.000000,0.000000
C2-18,-151.630892,0.000000,0.000000
C2-19,-66.427052,0.000000,0.000000
C2-20,-68.750292,0.000000,0.000000
C2-21,-144.149965,0.000000,0.000000
C2-22,-51.646618,0.000000,0.000000
C2-23,-129.208289,0.000000,0.000000
C2-24,-58.442011,0.000000,0.000000
C3-1,5.898980,0.000000,0.000000
C3-2,24.593163,0.000000,0.000000
C3-3,13.555490,0.000000,0.000000
C3-4,14.368415,0.000000,0.000000
C3-5,4.125024,0.000000,0.000000
C3-6,22.670953,0.000000,0.000000
C3-7,30.704151,0.000000,0.000000
C3-8,31.690518,0.000000,0.000000
C3-9,30.553705,0.000000,0.000000
C3-10,29.734508,0.000000,0.000000
C3-11,29.043104,0.000000,0.000000
C3-12,28.563455,0.000000,0.000000
C3-13,43.348829,0.000000,0.000000
C3-14,43.195253,0.000000,0.000000
C3-15,43.335230,0.000000,0.000000
C3-16,28.716067,0.000000,0.000000
C3-17,28.696248,0.000000,0.000000
C3-18,25.486546,0.000000,0.000000
C3-19,-26.974689,0.000000,0.000000
C3-20,-16.119842,0.000000,0.000000
C3-21,25.767239,0.000000,0.000000
C3-22,-25.384312,0.000000,0.000000
C3-23,21.139922,0.000000,0.000000
C3-24,-5.381473,0.000000,0.000000
C4-1,-22.685530,0.000000,0.000000
C4-2,-9.092659,0.000000,0.000000
C4-3,-22.434203,0.000000,0.000000
C4-4,-14.551806,0.000000,0.000000
C4-5,-34.390938,0.000000,0.000000
C4-6,-23.387912,0.000000,0.000000
C4-7,-19.427947,0.000000,0.000000
C4-8,-23.157859,0.000000,0.000000
C4-9,-24.955418,0.000000,0.000000
C4-10,-26.073379,0.000000,0.000000
C4-11,-26.786571,0.000000,0.000000
C4-12,-27.362728,0.000000,0.000000
C4-13,-15.808479,0.000000,0.000000
C4-14,-16.099068,0.000000,0.000000
C4-15,-15.770850,0.000000,0.000000
C4-16,-26.644070,0.000000,0.000000
C4-17,-27.295800,0.000000,0.000000
C4-18,-29.564876,0.000000,0.000000
C4-19,-26.375403,0.000000,0.000000
C4-20,-36.529553,0.000000,0.000000
C4-21,-24.676139,0.000000,0.000000
C4-22,-26.339288,0.000000,0.000000
C4-23,-13.788894,0.000000,0.000000
C4-24,-31.639399,0.000000,0.000000
C5-1,6.152986,0.000000,0.000000
C5-2,17.499004,0.000000,0.000000
C5-3,11.021057,0.000000,0.000000
C5-4,11.126707,0.000000,0.000000
C5-5,5.544983,0.000000,0.000000
C5-6,17.059910,0.000000,0.000000
C5-7,22.188110,0.000000,0.000000
C5-8,23.112723,0.000000,0.000000
C5-9,22.553371,0.000000,0.000000
C5-10,22.135567,0.000000,0.000000
C5-11,21.763808,0.000000,0.000000
C5-12,21.512667,0.000000,0.000000
C5-13,30.496673,0.000000,0.000000
C5-14,30.425074,0.000000,0.000000
C5-15,30.485071,0.000000,0.000000
C5-16,21.548115,0.000000,0.000000
C5-17,21.589885,0.000000,0.000000
C5-18,19.777554,0.000000,0.000000
C5-19,-14.403495,0.000000,0.000000
C5-20,-6.911765,0.000000,0.000000
C5-21,19.546527,0.000000,0.000000
C5-22,-13.591978,0.000000,0.000000
C5-23,15.757925,0.000000,0.000000
C5-24,-0.616680,0.000000,0.000000
C6-1,160.825614,0.000000,0.000000
C6-2,172.379131,0.000000,0.000000
C6-3,175.000000,0.000000,0.000000
C6-4,153.361020,0.000000,0.000000
C6-5,102.990706,0.000000,0.000000
C6-6,131.015439,0.000000,0.000000
C6-7,175.000000,0.000000,36.682861
C6-8,175.000000,0.000000,36.682861
C6-9,175.000000,0.000000,36.682861
C6-10,175.000000,0.000000,36.682861
C6-11,175.000000,0.000000,57.218865
C6-12,175.000000,0.000000,57.218865
C6-13,175.000000,0.000000,57.218865
C6-14,175.000000,0.000000,57.218865
C6-15,175.000000,0.000000,57.218865
C6-16,175.000000,0.000000,36.682861
C6-17,175.000000,0.000000,0.000000
C6-18,175.000000,0.000000,0.000000
C6-19,26.924477,0.000000,0.000000
C6-20,12.544471,0.000000,0.000000
C6-21,175.000000,0.000000,0.000000
C6-22,5.360458,0.000000,0.000000
C6-23,175.000000,0.000000,0.000000
C6-24,13.449404,0.000000,0.000000
C7-1,-42.443197,0.000000,0.000000
C7-2,-11.347675,0.000000,0.000000
C7-3,7.657684,0.000000,0.000000
C7-4,-42.087517,0.000000,0.000000
C7-5,-43.209683,0.000000,0.000000
C7-6,-3.813513,0.000000,0.000000
C7-7,24.436074,0.000000,0.000000
C7-8,40.439094,0.000000,0.000000
C7-9,37.149330,0.000000,0.000000
C7-10,48.768640,0.000000,0.000000
C7-11,47.280357,0.000000,0.000000
C7-12,59.857422,0.000000,0.000000
C7-13,54.533919,0.000000,0.000000
C7-14,61.497058,0.000000,0.000000
C7-15,62.364403,0.000000,0.000000
C7-16,19.771038,0.000000,0.000000
C7-17,28.405224,0.000000,0.000000
C7-18,26.507278,0.000000,0.000000
C7-19,-178.747190,0.000000,0.000000
C7-20,-193.958478,0.000000,0.000000
C7-21,23.285150,0.000000,0.000000
C7-22,-159.705589,0.000000,0.000000
C7-23,-8.936816,0.000000,0.000000
C7-24,-156.253959,0.000000,0.000000
C8-1,-55.366327,0.000000,0.000000
C8-2,-40.228375,0.000000,0.000000
C8-3,-52.832495,0.000000,0.000000
C8-4,-44.727699,0.000000,0.000000
C8-5,-64.999923,0.000000,0.000000
C8-6,-56.150645,0.000000,0.000000
C8-7,-55.936330,0.000000,0.000000
C8-8,-62.241377,0.000000,0.000000
C8-9,-66.415083,0.000000,0.000000
C8-10,-69.089830,0.000000,0.000000
C8-11,-70.915012,0.000000,0.000000
C8-12,-72.333940,0.000000,0.000000
C8-13,-61.060614,0.000000,0.000000
C8-14,-61.714063,0.000000,0.000000
C8-15,-60.999575,0.000000,0.000000
C8-16,-70.877857,0.000000,0.000000
C8-17,-72.114844,0.000000,0.000000
C8-18,-78.632892,0.000000,0.000000
C8-19,-74.811341,0.000000,0.000000
C8-20,-82.846857,0.000000,0.000000
C8-21,-69.261080,0.000000,0.000000
C8-22,-68.559787,0.000000,0.000000
C8-23,-52.088166,0.000000,0.000000
C8-24,-66.321778,0.000000,0.000000
C9-1,-25.456920,0.000000,0.000000
C9-2,-5.280295,0.000000,0.000000
C9-3,-15.610438,0.000000,0.000000
C9-4,-14.584132,0.000000,0.000000
C9-5,-25.243056,0.000000,0.000000
C9-6,-8.763561,0.000000,0.000000
C9-7,-4.324163,0.000000,0.000000
C9-8,-5.808533,0.000000,0.000000
C9-9,-9.225162,0.000000,0.000000
C9-10,-11.538032,0.000000,0.000000
C9-11,-13.296346,0.000000,0.000000
