,flow (MWh),congestion price from ($/MWh),congestion price to ($/MWh)
C1-1,21.458222,0.000000,0.000000
C1-2,-7.645374,0.000000,0.000000
C1-3,-7.422527,0.000000,0.000000
C1-4,-11.597580,0.000000,0.000000
C1-5,13.972395,0.000000,0.000000
C1-6,14.463253,0.000000,0.000000
C1-7,49.748069,0.000000,0.000000
C1-8,50.442614,0.000000,0.000000
C1-9,72.152633,0.000000,0.000000
C1-10,52.108196,0.000000,0.000000
C1-11,73.446989,0.000000,0.000000
C1-12,52.881457,0.000000,0.000000
C1-13,52.967109,0.000000,0.000000
C1-14,52.976133,0.000000,0.000000
C1-15,52.967473,0.000000,0.000000
C1-16,52.639495,0.000000,0.000000
C1-17,52.312024,0.000000,0.000000
C1-18,52.768591,0.000000,0.000000
C1-19,74.227707,0.000000,0.000000
C1-20,52.885679,0.000000,0.000000
C1-21,52.275566,0.000000,0.000000
C1-22,51.406534,0.000000,0.000000
C1-23,44.441700,0.000000,0.000000
C1-24,17.469346,0.000000,0.000000
C2-1,-118.681839,0.000000,0.000000
C2-2,-57.282677,0.000000,0.000000
C2-3,-30.101716,0.000000,0.000000
C2-4,-55.406637,0.000000,0.000000
C2-5,-44.250052,0.000000,0.000000
C2-6,-46.278904,0.000000,0.000000
C2-7,-134.509693,0.000000,0.000000
C2-8,-137.649344,0.000000,0.000000
C2-9,-126.748268,0.000000,0.000000
C2-10,-143.807332,0.000000,0.000000
C2-11,-131.235096,0.000000,0.000000
C2-12,-146.507913,0.000000,0.000000
C2-13,-146.859476,0.000000,0.000000
C2-14,-146.877700,0.000000,0.000000
C2-15,-146.856625,0.000000,0.000000
C2-16,-145.691489,0.000000,0.000000
C2-17,-144.388960,0.000000,0.000000
C2-18,-146.147286,0.000000,0.000000
C2-19,-134.277496,0.000000,0.000000
C2-20,-146.563773,0.000000,0.000000
C2-21,-144.274449,0.000000,0.000000
C2-22,-140.990300,0.000000,0.000000
C2-23,-112.048931,0.000000,0.000000
C2-24,-54.091812,0.000000,0.000000
C3-1,2.551045,0.000000,0.000000
C3-2,-28.036201,0.000000,0.000000
C3-3,-30.526858,0.000000,0.000000
