,flow (MWh),congestion price from ($/MWh),congestion price to ($/MWh)
C1-1,14.871593,0.000000,0.000000
C1-2,14.565130,0.000000,0.000000
C1-3,13.913622,0.000000,0.000000
C1-4,14.518112,0.000000,0.000000
C1-5,14.556729,0.000000,0.000000
C1-6,14.390025,0.000000,0.000000
C1-7,14.931472,0.000000,0.000000
C1-8,15.810813,0.000000,0.000000
C1-9,9.969953,0.000000,0.000000
C1-10,-0.307996,0.000000,0.000000
C1-11,-16.452081,0.000000,0.000000
C1-12,-21.449299,0.000000,0.000000
C1-13,-20.633950,0.000000,0.000000
C1-14,-6.817552,0.000000,0.000000
C1-15,9.404061,0.000000,0.000000
C1-16,17.903149,0.000000,0.000000
C1-17,46.245901,0.000000,0.000000
C1-18,48.119302,0.000000,0.000000
C1-19,60.380789,0.000000,0.000000
C1-20,39.063511,0.000000,0.000000
C1-21,34.347070,0.000000,0.000000
C1-22,36.255725,0.000000,0.000000
C1-23,29.100933,0.000000,0.000000
C1-24,26.747384,0.000000,0.000000
C2-1,-49.403184,0.000000,0.000000
C2-2,-47.922649,0.000000,0.000000
C2-3,-46.209255,0.000000,0.000000
C2-4,-47.277336,0.000000,0.000000
C2-5,-47.721915,0.000000,0.000000
C2-6,-48.381382,0.000000,0.000000
C2-7,-51.193155,0.000000,0.000000
C2-8,-49.915729,0.000000,0.000000
C2-9,-37.734718,0.000000,0.000000
C2-10,-23.034702,0.000000,0.000000
C2-11,-32.776009,0.000000,0.000000
C2-12,-30.551031,0.000000,0.000000
C2-13,-31.917906,0.000000,0.000000
C2-14,-34.992694,0.000000,0.000000
C2-15,-37.028396,0.000000,0.000000
C2-16,-56.157657,0.000000,0.000000
C2-17,-61.958684,0.000000,0.000000
C2-18,-69.093286,0.000000,0.000000
C2-19,-94.859976,0.000000,0.000000
C2-20,-107.631529,0.000000,0.000000
C2-21,-97.069895,0.000000,0.000000
C2-22,-99.923299,0.000000,0.000000
C2-23,-83.227148,0.000000,0.000000
C2-24,-80.579131,0.000000,0.000000
C3-1,-15.863853,0.000000,0.000000
C3-2,-14.765860,0.000000,0.000000
C3-3,-14.614839,0.000000,0.000000
C3-4,-13.519169,0.000000,0.000000
C3-5,-14.189449,0.000000,0.000000
C3-6,-16.335755,0.000000,0.000000
C3-7,-18.968308,0.000000,0.000000
C3-8,-25.020044,0.000000,0.000000
C3-9,-34.998917,0.000000,0.000000
C3-10,-46.848157,0.000000,0.000000
C3-11,-58.948880,0.000000,0.000000
C3-12,-62.967085,0.000000,0.000000
C3-13,-61.134320,0.000000,0.000000
C3-14,-48.820197,0.000000,0.000000
C3-15,-35.071015,0.000000,0.000000
C3-16,-23.364600,0.000000,0.000000
C3-17,2.060774,0.000000,0.000000
C3-18,-1.475873,0.000000,0.000000
C3-19,11.516832,0.000000,0.000000
C3-20,-3.335177,0.000000,0.000000
C3-21,-7.215802,0.000000,0.000000
C3-22,-3.144827,0.000000,0.000000
C3-23,-7.031647,0.000000,0.000000
C3-24,-1.671575,0.000000,0.000000
C4-1,-22.497693,0.000000,0.000000
C4-2,-21.360969,0.000000,0.000000
C4-3,-20.971514,0.000000,0.000000
C4-4,-20.467712,0.000000,0.000000
C4-5,-21.015915,0.000000,0.000000
C4-6,-22.616731,0.000000,0.000000
C4-7,-25.016192,0.000000,0.000000
C4-8,-23.740245,0.000000,0.000000
C4-9,-26.621659,0.000000,0.000000
C4-10,-31.144637,0.000000,0.000000
C4-11,-40.356502,0.000000,0.000000
C4-12,-42.799502,0.000000,0.000000
C4-13,-41.945493,0.000000,0.000000
C4-14,-35.003569,0.000000,0.000000
C4-15,-27.103070,0.000000,0.000000
C4-16,-25.091167,0.000000,0.000000
C4-17,-14.543989,0.000000,0.000000
C4-18,-18.709774,0.000000,0.000000
C4-19,-15.152835,0.000000,0.000000
C4-20,-26.463336,0.000000,0.000000
