,flow (MWh),congestion price from ($/MWh),congestion price to ($/MWh)
C1-1,48.993545,0.000000,0.000000
C1-2,49.561036,0.000000,0.000000
C1-3,48.100045,0.000000,0.000000
C1-4,49.318054,0.000000,0.000000
C1-5,49.429903,0.000000,0.000000
C1-6,48.817421,0.000000,0.000000
C1-7,50.344106,0.000000,0.000000
C1-8,29.270922,0.000000,0.000000
C1-9,25.765217,0.000000,0.000000
C1-10,52.805005,0.000000,0.000000
C1-11,-0.141475,0.000000,0.000000
C1-12,53.005369,0.000000,0.000000
C1-13,53.084685,0.000000,0.000000
C1-14,53.570443,0.000000,0.000000
C1-15,32.248399,0.000000,0.000000
C1-16,40.387632,0.000000,0.000000
C1-17,45.940169,0.000000,0.000000
C1-18,30.023861,0.000000,0.000000
C1-19,23.696199,0.000000,0.000000
C1-20,26.933461,0.000000,0.000000
C1-21,28.794526,0.000000,0.000000
C1-22,30.818142,0.000000,0.000000
C1-23,44.213822,0.000000,0.000000
C1-24,43.847840,0.000000,0.000000
C2-1,-129.127292,0.000000,0.000000
C2-2,-119.565072,0.000000,0.000000
C2-3,-129.059082,0.000000,0.000000
C2-4,-118.667697,0.000000,0.000000
C2-5,-119.080774,0.000000,0.000000
C2-6,-131.708474,0.000000,0.000000
C2-7,-136.953810,0.000000,0.000000
C2-8,-94.692553,0.000000,0.000000
C2-9,-73.267237,0.000000,0.000000
C2-10,-142.570879,0.000000,0.000000
C2-11,-31.974949,0.000000,0.000000
C2-12,-145.936986,0.000000,0.000000
C2-13,-145.937957,0.000000,0.000000
C2-14,-140.040493,0.000000,0.000000
C2-15,-98.488314,0.000000,0.000000
C2-16,-114.984710,0.000000,0.000000
C2-17,-124.787577,0.000000,0.000000
C2-18,-89.700859,0.000000,0.000000
C2-19,-85.885831,0.000000,0.000000
C2-20,-92.937697,0.000000,0.000000
C2-21,-96.169615,0.000000,0.000000
C2-22,-92.146872,0.000000,0.000000
C2-23,-118.765956,0.000000,0.000000
C2-24,-117.509173,0.000000,0.000000
C3-1,33.838271,0.000000,0.000000
C3-2,25.673128,0.000000,0.000000
C3-3,37.379790,0.000000,0.000000
C3-4,26.094977,0.000000,0.000000
C3-5,25.900792,0.000000,0.000000
C3-6,36.134330,0.000000,0.000000
C3-7,33.241783,0.000000,0.000000
C3-8,7.612077,0.000000,0.000000
C3-9,-13.843756,0.000000,0.000000
C3-10,26.831360,0.000000,0.000000
C3-11,-32.816824,0.000000,0.000000
C3-12,28.100867,0.000000,0.000000
C3-13,27.783357,0.000000,0.000000
C3-14,22.203046,0.000000,0.000000
C3-15,2.263326,0.000000,0.000000
C3-16,11.884645,0.000000,0.000000
C3-17,16.476638,0.000000,0.000000
C3-18,-11.679535,0.000000,0.000000
C3-19,-10.550640,0.000000,0.000000
C3-20,-2.994815,0.000000,0.000000
C3-21,1.809762,0.000000,0.000000
C3-22,-0.102463,0.000000,0.000000
C3-23,19.185478,0.000000,0.000000
C3-24,23.624635,0.000000,0.000000
C4-1,-16.483926,0.000000,0.000000
C4-2,-8.390030,0.000000,0.000000
C4-3,-17.205377,0.000000,0.000000
C4-4,-7.887625,0.000000,0.000000
C4-5,-8.118891,0.000000,0.000000
C4-6,-18.688669,0.000000,0.000000
C4-7,-21.532956,0.000000,0.000000
C4-8,-30.568950,0.000000,0.000000
C4-9,-23.038366,0.000000,0.000000
C4-10,-23.861726,0.000000,0.000000
C4-11,-40.895923,0.000000,0.000000
C4-12,-26.363584,0.000000,0.000000
C4-13,-26.295500,0.000000,0.000000
C4-14,-21.185763,0.000000,0.000000
C4-15,-29.770411,0.000000,0.000000
C4-16,-26.529638,0.000000,0.000000
C4-17,-23.477352,0.000000,0.000000
C4-18,-29.765422,0.000000,0.000000
C4-19,-38.561680,0.000000,0.000000
C4-20,-36.671328,0.000000,0.000000
C4-21,-34.651264,0.000000,0.000000
C4-22,-27.185171,0.000000,0.000000
C4-23,-20.335812,0.000000,0.000000
C4-24,-18.570931,0.000000,0.000000
C5-1,23.897275,0.000000,0.000000
C5-2,18.135344,0.000000,0.000000
C5-3,26.164801,0.000000,0.000000
C5-4,18.356581,0.000000,0.000000
C5-5,18.254741,0.000000,0.000000
C5-6,25.511626,0.000000,0.000000
C5-7,23.944762,0.000000,0.000000
C5-8,7.918328,0.000000,0.000000
C5-9,-6.294013,0.000000,0.000000
C5-10,20.142214,0.000000,0.000000
C5-11,-17.565230,0.000000,0.000000
C5-12,21.141336,0.000000,0.000000
C5-13,20.937761,0.000000,0.000000
C5-14,17.034915,0.000000,0.000000
C5-15,4.558354,0.000000,0.000000
C5-16,10.592214,0.000000,0.000000
C5-17,13.399331,0.000000,0.000000
C5-18,-4.299456,0.000000,0.000000
C5-19,-3.073662,0.000000,0.000000
C5-20,1.633419,0.000000,0.000000
C5-21,4.558413,0.000000,0.000000
C5-22,2.829001,0.000000,0.000000
C5-23,14.822174,0.000000,0.000000
C5-24,17.478404,0.000000,0.000000
C6-1,175.000000,0.000000,0.000000
C6-2,175.000000,0.000000,0.000000
C6-3,175.000000,0.000000,0.000000
C6-4,175.000000,0.000000,0.000000
C6-5,175.000000,0.000000,0.000000
C6-6,175.000000,0.000000,0.000000
C6-7,175.000000,0.000000,0.000000
C6-8,77.386791,0.000000,0.000000
C6-9,51.485570,0.000000,0.000000
C6-10,175.000000,0.000000,0.000000
C6-11,-61.590923,0.000000,0.000000
C6-12,175.000000,0.000000,0.000000
C6-13,175.000000,0.000000,0.000000
C6-14,175.000000,0.000000,0.000000
C6-15,82.324560,0.000000,0.000000
C6-16,119.579940,0.000000,0.000000
C6-17,143.744353,0.000000,0.000000
C6-18,62.072178,0.000000,0.000000
C6-19,36.659589,0.000000,0.000000
C6-20,55.453987,0.000000,0.000000
C6-21,67.380953,0.000000,0.000000
C6-22,77.454860,0.000000,0.000000
C6-23,143.156730,0.000000,0.000000
C6-24,147.502877,0.000000,0.000000
C7-1,66.053858,0.000000,0.000000
C7-2,1.345031,0.000000,0.000000
C7-3,105.925752,0.000000,0.000000
C7-4,9.076320,0.000000,0.000000
C7-5,5.803046,0.000000,0.000000
C7-6,85.044117,0.000000,0.000000
C7-7,38.123200,0.000000,0.000000
C7-8,-76.598705,0.000000,0.000000
C7-9,-178.848884,0.000000,0.000000
C7-10,221.375641,0.000000,0.000000
C7-11,-128.606108,0.000000,0.000000
C7-12,1.742881,0.000000,0.000000
C7-13,-20.783758,0.000000,0.000000
C7-14,40.730703,0.000000,0.000000
C7-15,62.559476,0.000000,0.000000
C7-16,-11.785371,0.000000,0.000000
C7-17,-39.183211,0.000000,0.000000
C7-18,-161.500591,0.000000,0.000000
C7-19,-154.677584,0.000000,0.000000
C7-20,-80.790103,0.000000,0.000000
C7-21,-53.663307,0.000000,0.000000
C7-22,-102.651482,0.000000,0.000000
C7-23,2.899553,0.000000,0.000000
C7-24,59.493455,0.000000,0.000000
C8-1,-48.204901,0.000000,0.000000
C8-2,-38.764912,0.000000,0.000000
C8-3,-47.065231,0.000000,0.000000
C8-4,-37.525082,0.000000,0.000000
C8-5,-38.095797,0.000000,0.000000
C8-6,-50.725682,0.000000,0.000000
C8-7,-58.099865,0.000000,0.000000
C8-8,-70.179200,0.000000,0.000000
C8-9,-65.071584,0.000000,0.000000
C8-10,-66.983523,0.000000,0.000000
C8-11,-85.387223,0.000000,0.000000
C8-12,-70.784654,0.000000,0.000000
C8-13,-70.880441,0.000000,0.000000
C8-14,-65.220562,0.000000,0.000000
C8-15,-73.606222,0.000000,0.000000
C8-16,-69.499267,0.000000,0.000000
C8-17,-66.212878,0.000000,0.000000
C8-18,-78.657861,0.000000,0.000000
C8-19,-88.402237,0.000000,0.000000
C8-20,-83.948455,0.000000,0.000000
C8-21,-79.575655,0.000000,0.000000
C8-22,-69.276914,0.000000,0.000000
C8-23,-58.272224,0.000000,0.000000
C8-24,-52.855334,0.000000,0.000000
C9-1,3.403282,0.000000,0.000000
C9-2,-3.470339,0.000000,0.000000
C9-3,8.730470,0.000000,0.000000
C9-4,-2.340961,0.000000,0.000000
C9-5,-2.860834,0.000000,0.000000
C9-6,5.396115,0.000000,0.000000
C9-7,-1.842684,0.000000,0.000000
C9-8,-30.392352,0.000000,0.000000
C9-9,-54.172924,0.000000,0.000000
C9-10,-14.542256,0.000000,0.000000
C9-11,-75.504423,0.000000,0.000000
C9-12,-14.519348,0.000000,0.000000
C9-13,-14.994086,0.000000,0.000000
C9-14,-20.046559,0.000000,0.000000
C9-15,-39.795358,0.000000,0.000000
C9-16,-29.342973,0.000000,0.000000
C9-17,-24.526367,0.000000,0.000000
C9-18,-58.589848,0.000000,0.000000
C9-19,-58.370633,0.000000,0.000000
C9-20,-48.355302,0.000000,0.000000
C9-21,-41.293370,0.000000,0.000000
C9-22,-40.487784,0.000000,0.000000
C9-23,-17.212972,0.000000,0.000000
C9-24,-9.269860,0.000000,0.000000
C10-1,-34.400732,0.000000,0.000000
C10-2,-37.688763,0.000000,0.000000
C10-3,-28.712769,0.000000,0.000000
C10-4,-36.112258,0.000000,0.000000
C10-5,-36.837951,0.000000,0.000000
C10-6,-33.367210,0.000000,0.000000
C10-7,-43.259287,0.000000,0.000000
C10-8,-64.878888,0.000000,0.000000
C10-9,-83.544250,0.000000,0.000000
C10-10,-59.108656,0.000000,0.000000
C10-11,-99.333025,0.000000,0.000000
C10-12,-60.497386,0.000000,0.000000
C10-13,-61.002131,0.000000,0.000000
C10-14,-63.893905,0.000000,0.000000
C10-15,-76.004759,0.000000,0.000000
C10-16,-68.378997,0.000000,0.000000
C10-17,-65.141637,0.000000,0.000000
C10-18,-94.155830,0.000000,0.000000
C10-19,-94.672523,0.000000,0.000000
C10-20,-85.254275,0.000000,0.000000
C10-21,-78.005333,0.000000,0.000000
C10-22,-74.528797,0.000000,0.000000
C10-23,-54.898800,0.000000,0.000000
C10-24,-45.530770,0.000000,0.000000
C11-1,-53.582727,0.000000,0.000000
C11-2,-51.308921,0.000000,0.000000
C11-3,-50.438943,0.000000,0.000000
C11-4,-50.063271,0.000000,0.000000
C11-5,-50.636666,0.000000,0.000000
C11-6,-54.116577,0.000000,0.000000
C11-7,-61.768428,0.000000,0.000000
C11-8,-66.909206,0.000000,0.000000
C11-9,-71.002056,0.000000,0.000000
C11-10,-72.840873,0.000000,0.000000
C11-11,-75.154223,0.000000,0.000000
C11-12,-75.035590,0.000000,0.000000
C11-13,-75.312401,0.000000,0.000000
C11-14,-74.383107,0.000000,0.000000
C11-15,-74.046979,0.000000,0.000000
C11-16,-72.583834,0.000000,0.000000
C11-17,-72.188390,0.000000,0.000000
C11-18,-65.802299,0.000000,0.000000
C11-19,-84.190130,0.000000,0.000000
C11-20,-79.860013,0.000000,0.000000
C11-21,-75.885796,0.000000,0.000000
C11-22,-71.100917,0.000000,0.000000
C11-23,-64.081778,0.000000,0.000000
C11-24,-57.912844,0.000000,0.000000
C12-1-1,-92.522556,0.000000,0.000000
C12-1-2,-79.780236,0.000000,0.000000
C12-1-3,-91.089496,0.000000,0.000000
C12-1-4,-78.141436,0.000000,0.000000
C12-1-5,-78.895804,0.000000,0.000000
C12-1-6,-95.927858,0.000000,0.000000
C12-1-7,-105.666089,0.000000,0.000000
C12-1-8,-105.716258,0.000000,0.000000
C12-1-9,-94.335124,0.000000,0.000000
C12-1-10,-90.029662,0.000000,0.000000
C12-1-11,-70.549918,0.000000,0.000000
C12-1-12,-122.413578,0.000000,0.000000
C12-1-13,-122.533564,0.000000,0.000000
C12-1-14,-114.877798,0.000000,0.000000
C12-1-15,-84.978602,0.000000,0.000000
C12-1-16,-99.674939,0.000000,0.000000
C12-1-17,-111.128007,0.000000,0.000000
C12-1-18,-105.729996,0.000000,0.000000
C12-1-19,-123.093232,0.000000,0.000000
C12-1-20,-120.314872,0.000000,0.000000
C12-1-21,-116.495657,0.000000,0.000000
C12-1-22,-104.347812,0.000000,0.000000
C12-1-23,-100.539462,0.000000,0.000000
C12-1-24,-94.126200,0.000000,0.000000
C13-2-1,-34.361341,0.000000,0.000000
C13-2-2,-41.719290,0.000000,0.000000
C13-2-3,-28.349922,0.000000,0.000000
C13-2-4,-40.408390,0.000000,0.000000
C13-2-5,-41.011820,0.000000,0.000000
C13-2-6,-32.220196,0.000000,0.000000
C13-2-7,-40.601548,0.000000,0.000000
C13-2-8,-52.724742,0.000000,0.000000
C13-2-9,-73.797745,0.000000,0.000000
C13-2-10,-27.857525,0.000000,0.000000
C13-2-11,-42.415283,0.000000,0.000000
C13-2-12,-55.270699,0.000000,0.000000
C13-2-13,-55.806202,0.000000,0.000000
C13-2-14,-61.261399,0.000000,0.000000
