,flow (MWh),congestion price from ($/MWh),congestion price to ($/MWh)
C1-1,49.244310,0.000000,0.000000
C1-2,33.343550,0.000000,0.000000
C1-3,30.529161,0.000000,0.000000
C1-4,49.160462,0.000000,0.000000
C1-5,35.134396,0.000000,0.000000
C1-6,-3.092717,0.000000,0.000000
C1-7,47.776545,0.000000,0.000000
C1-8,-5.664111,0.000000,0.000000
C1-9,33.528560,0.000000,0.000000
C1-10,52.944320,0.000000,0.000000
C1-11,47.214670,0.000000,0.000000
C1-12,41.632739,0.000000,0.000000
C1-13,44.639273,0.000000,0.000000
C1-14,37.595370,0.000000,0.000000
C1-15,33.828801,0.000000,0.000000
C1-16,28.695005,0.000000,0.000000
C1-17,25.989762,0.000000,0.000000
C1-18,28.155183,0.000000,0.000000
C1-19,27.836057,0.000000,0.000000
C1-20,24.603479,0.000000,0.000000
C1-21,19.341245,0.000000,0.000000
C1-22,15.708240,0.000000,0.000000
C1-23,12.456523,0.000000,0.000000
C1-24,12.138309,0.000000,0.000000
C2-1,-125.471899,0.000000,0.000000
C2-2,-91.350051,0.000000,0.000000
C2-3,-79.379279,0.000000,0.000000
C2-4,-118.123937,0.000000,0.000000
C2-5,-92.043223,0.000000,0.000000
C2-6,-10.000832,0.000000,0.000000
C2-7,-118.233597,0.000000,0.000000
C2-8,-12.275225,0.000000,0.000000
C2-9,-96.424082,0.000000,0.000000
C2-10,-132.984627,0.000000,0.000000
C2-11,-125.883437,0.000000,0.000000
C2-12,-117.480279,0.000000,0.000000
C2-13,-121.481056,0.000000,0.000000
C2-14,-104.083214,0.000000,0.000000
C2-15,-95.829282,0.000000,0.000000
C2-16,-84.063464,0.000000,0.000000
C2-17,-78.523398,0.000000,0.000000
C2-18,-85.265981,0.000000,0.000000
C2-19,-85.220502,0.000000,0.000000
C2-20,-77.078814,0.000000,0.000000
C2-21,-67.584502,0.000000,0.000000
C2-22,-60.570540,0.000000,0.000000
C2-23,-55.184349,0.000000,0.000000
C2-24,-51.756913,0.000000,0.000000
C3-1,30.581274,0.000000,0.000000
C3-2,14.136839,0.000000,0.000000
C3-3,5.732117,0.000000,0.000000
C3-4,26.392137,0.000000,0.000000
C3-5,13.995825,0.000000,0.000000
C3-6,-32.211101,0.000000,0.000000
C3-7,19.514945,0.000000,0.000000
C3-8,-36.299829,0.000000,0.000000
C3-9,5.683880,0.000000,0.000000
C3-10,20.368684,0.000000,0.000000
C3-11,16.964243,0.000000,0.000000
C3-12,13.391355,0.000000,0.000000
C3-13,14.607680,0.000000,0.000000
C3-14,4.134158,0.000000,0.000000
C3-15,0.125125,0.000000,0.000000
C3-16,-5.635654,0.000000,0.000000
C3-17,-8.043397,0.000000,0.000000
C3-18,-8.061615,0.000000,0.000000
C3-19,-9.701287,0.000000,0.000000
C3-20,-12.731246,0.000000,0.000000
C3-21,-14.315428,0.000000,0.000000
C3-22,-13.254752,0.000000,0.000000
C3-23,-10.298431,0.000000,0.000000
C3-24,-8.863522,0.000000,0.000000
C4-1,-13.360469,0.000000,0.000000
C4-2,-17.167637,0.000000,0.000000
C4-3,-13.659219,0.000000,0.000000
C4-4,-7.592187,0.000000,0.000000
C4-5,-14.250343,0.000000,0.000000
C4-6,-25.324064,0.000000,0.000000
C4-7,-12.495698,0.000000,0.000000
C4-8,-33.936080,0.000000,0.000000
C4-9,-24.175391,0.000000,0.000000
C4-10,-16.120438,0.000000,0.000000
C4-11,-21.817424,0.000000,0.000000
C4-12,-25.996556,0.000000,0.000000
C4-13,-23.439262,0.000000,0.000000
C4-14,-23.827575,0.000000,0.000000
C4-15,-24.595754,0.000000,0.000000
C4-16,-25.226637,0.000000,0.000000
C4-17,-26.019584,0.000000,0.000000
C4-18,-28.193648,0.000000,0.000000
C4-19,-29.271086,0.000000,0.000000
C4-20,-28.782068,0.000000,0.000000
C4-21,-30.675569,0.000000,0.000000
C4-22,-30.912739,0.000000,0.000000
C4-23,-31.412054,0.000000,0.000000
C4-24,-28.307163,0.000000,0.000000
C5-1,21.607626,0.000000,0.000000
C5-2,11.109732,0.000000,0.000000
C5-3,5.462028,0.000000,0.000000
C5-4,18.517280,0.000000,0.000000
C5-5,10.842505,0.000000,0.000000
C5-6,-18.458941,0.000000,0.000000
C5-7,14.518684,0.000000,0.000000
C5-8,-20.442836,0.000000,0.000000
C5-9,6.319421,0.000000,0.000000
C5-10,15.470801,0.000000,0.000000
C5-11,13.612290,0.000000,0.000000
C5-12,11.534389,0.000000,0.000000
C5-13,12.183090,0.000000,0.000000
C5-14,5.420098,0.000000,0.000000
C5-15,2.851318,0.000000,0.000000
C5-16,-0.869089,0.000000,0.000000
C5-17,-2.397803,0.000000,0.000000
C5-18,-2.185652,0.000000,0.000000
C5-19,-3.145783,0.000000,0.000000
C5-20,-5.179622,0.000000,0.000000
C5-21,-6.170152,0.000000,0.000000
C5-22,-5.576743,0.000000,0.000000
C5-23,-3.756858,0.000000,0.000000
C5-24,-3.098659,0.000000,0.000000
C6-1,175.000000,0.000000,36.682861
C6-2,106.301064,0.000000,0.000000
C6-3,92.005040,0.000000,0.000000
C6-4,175.000000,0.000000,0.000000
C6-5,113.976671,0.000000,0.000000
C6-6,-58.918967,0.000000,0.000000
C6-7,160.500483,0.000000,0.000000
C6-8,-77.256321,0.000000,0.000000
C6-9,93.726946,0.000000,0.000000
C6-10,175.000000,0.000000,0.000000
C6-11,149.458548,0.000000,0.000000
C6-12,125.339591,0.000000,0.000000
C6-13,137.884260,0.000000,0.000000
C6-14,105.381899,0.000000,0.000000
C6-15,89.098912,0.000000,0.000000
C6-16,66.929915,0.000000,0.000000
C6-17,55.505002,0.000000,0.000000
C6-18,60.743058,0.000000,0.000000
C6-19,57.387648,0.000000,0.000000
C6-20,44.645782,0.000000,0.000000
C6-21,25.102230,0.000000,0.000000
C6-22,14.437635,0.000000,0.000000
C6-23,6.583973,0.000000,0.000000
C6-24,9.217563,0.000000,0.000000
C7-1,39.013696,0.000000,0.000000
C7-2,-44.537261,0.000000,0.000000
C7-3,-80.969858,0.000000,0.000000
C7-4,204.258337,0.000000,0.000000
C7-5,147.372382,0.000000,0.000000
C7-6,-76.589616,0.000000,0.000000
C7-7,152.968008,0.000000,0.000000
C7-8,-75.417512,0.000000,0.000000
C7-9,53.439564,0.000000,0.000000
C7-10,148.321002,0.000000,0.000000
C7-11,7.758808,0.000000,0.000000
C7-12,-61.338511,0.000000,0.000000
C7-13,-61.013821,0.000000,0.000000
C7-14,-116.346256,0.000000,0.000000
C7-15,-132.803787,0.000000,0.000000
C7-16,-121.500233,0.000000,0.000000
C7-17,-119.740121,0.000000,0.000000
C7-18,-115.727144,0.000000,0.000000
C7-19,-135.626038,0.000000,0.000000
C7-20,-150.177230,0.000000,0.000000
C7-21,-145.528790,0.000000,0.000000
C7-22,-126.728261,0.000000,0.000000
C7-23,-113.003751,0.000000,0.000000
C7-24,-111.178020,0.000000,0.000000
C8-1,-44.636648,0.000000,0.000000
C8-2,-47.226479,0.000000,0.000000
C8-3,-43.203034,0.000000,0.000000
C8-4,-36.761437,0.000000,0.000000
C8-5,-43.653696,0.000000,0.000000
C8-6,-56.366140,0.000000,0.000000
C8-7,-47.400475,0.000000,0.000000
C8-8,-71.099952,0.000000,0.000000
C8-9,-63.375961,0.000000,0.000000
C8-10,-57.006550,0.000000,0.000000
C8-11,-64.096449,0.000000,0.000000
C8-12,-68.790609,0.000000,0.000000
C8-13,-66.081147,0.000000,0.000000
C8-14,-66.551397,0.000000,0.000000
C8-15,-66.991831,0.000000,0.000000
C8-16,-67.025751,0.000000,0.000000
C8-17,-67.526069,0.000000,0.000000
C8-18,-72.848821,0.000000,0.000000
C8-19,-75.237236,0.000000,0.000000
C8-20,-73.460651,0.000000,0.000000
C8-21,-73.539853,0.000000,0.000000
C8-22,-70.733682,0.000000,0.000000
C8-23,-67.744860,0.000000,0.000000
C8-24,-61.526397,0.000000,0.000000
C9-1,0.573049,0.000000,0.000000
C9-2,-14.703401,0.000000,0.000000
C9-3,-22.613976,0.000000,0.000000
C9-4,-1.594576,0.000000,0.000000
C9-5,-14.215500,0.000000,0.000000
C9-6,-61.994714,0.000000,0.000000
C9-7,-13.974774,0.000000,0.000000
C9-8,-71.957058,0.000000,0.000000
C9-9,-31.927478,0.000000,0.000000
C9-10,-18.859883,0.000000,0.000000
C9-11,-23.600768,0.000000,0.000000
C9-12,-27.667804,0.000000,0.000000
C9-13,-26.305480,0.000000,0.000000
C9-14,-36.857616,0.000000,0.000000
C9-15,-40.552192,0.000000,0.000000
C9-16,-45.740209,0.000000,0.000000
C9-17,-47.867187,0.000000,0.000000
C9-18,-50.906443,0.000000,0.000000
C9-19,-53.803944,0.000000,0.000000
C9-20,-55.598535,0.000000,0.000000
C9-21,-55.441970,0.000000,0.000000
C9-22,-51.461332,0.000000,0.000000
C9-23,-45.158286,0.000000,0.000000
C9-24,-40.736030,0.000000,0.000000
C10-1,-35.872918,0.000000,0.000000
C10-2,-44.133545,0.000000,0.000000
C10-3,-48.834714,0.000000,0.000000
C10-4,-35.091071,0.000000,0.000000
C10-5,-43.196090,0.000000,0.000000
C10-6,-75.509241,0.000000,0.000000
C10-7,-49.630636,0.000000,0.000000
C10-8,-88.744007,0.000000,0.000000
C10-9,-65.724869,0.000000,0.000000
C10-10,-59.671243,0.000000,0.000000
C10-11,-64.089703,0.000000,0.000000
C10-12,-67.114140,0.000000,0.000000
C10-13,-66.185780,0.000000,0.000000
C10-14,-73.099358,0.000000,0.000000
C10-15,-75.065797,0.000000,0.000000
C10-16,-77.689082,0.000000,0.000000
C10-17,-78.679993,0.000000,0.000000
C10-18,-84.254617,0.000000,0.000000
C10-19,-87.624113,0.000000,0.000000
C10-20,-87.291612,0.000000,0.000000
C10-21,-84.947754,0.000000,0.000000
C10-22,-78.761178,0.000000,0.000000
C10-23,-70.530663,0.000000,0.000000
C10-24,-64.150225,0.000000,0.000000
C11-1,-52.831382,0.000000,0.000000
C11-2,-50.775071,0.000000,0.000000
C11-3,-49.905093,0.000000,0.000000
C11-4,-49.272382,0.000000,0.000000
C11-5,-49.667827,0.000000,0.000000
C11-6,-52.435938,0.000000,0.000000
C11-7,-58.960772,0.000000,0.000000
C11-8,-62.776811,0.000000,0.000000
C11-9,-66.217178,0.000000,0.000000
C11-10,-69.064378,0.000000,0.000000
C11-11,-71.417273,0.000000,0.000000
C11-12,-72.287251,0.000000,0.000000
C11-13,-72.030212,0.000000,0.000000
C11-14,-72.168618,0.000000,0.000000
C11-15,-71.614995,0.000000,0.000000
C11-16,-70.606612,0.000000,0.000000
C11-17,-70.112306,0.000000,0.000000
C11-18,-75.431034,0.000000,0.000000
C11-19,-77.645524,0.000000,0.000000
C11-20,-75.470579,0.000000,0.000000
C11-21,-72.405884,0.000000,0.000000
C11-22,-67.265106,0.000000,0.000000
C11-23,-61.372983,0.000000,0.000000
C11-24,-56.113572,0.000000,0.000000
C12-1-1,-87.702076,0.000000,0.000000
C12-1-2,-79.205612,0.000000,0.000000
C12-1-3,-72.110746,0.000000,0.000000
C12-1-4,-51.041257,0.000000,0.000000
C12-1-5,-43.067926,0.000000,0.000000
C12-1-6,-28.788103,0.000000,0.000000
C12-1-7,-88.829923,0.000000,0.000000
C12-1-8,-49.226208,0.000000,0.000000
C12-1-9,-73.176477,0.000000,0.000000
C12-1-10,-88.587905,0.000000,0.000000
C12-1-11,-107.423373,0.000000,0.000000
C12-1-12,-111.577275,0.000000,0.000000
C12-1-13,-109.983911,0.000000,0.000000
C12-1-14,-105.232629,0.000000,0.000000
C12-1-15,-103.153520,0.000000,0.000000
C12-1-16,-99.563568,0.000000,0.000000
C12-1-17,-98.368548,0.000000,0.000000
C12-1-18,-106.273054,0.000000,0.000000
C12-1-19,-108.880904,0.000000,0.000000
C12-1-20,-104.435816,0.000000,0.000000
C12-1-21,-101.417839,0.000000,0.000000
C12-1-22,-96.026899,0.000000,0.000000
C12-1-23,-90.881095,0.000000,0.000000
C12-1-24,-83.061647,0.000000,0.000000
C13-2-1,-37.402638,0.000000,0.000000
C13-2-2,-39.613090,0.000000,0.000000
C13-2-3,-46.064515,0.000000,0.000000
C13-2-4,-13.452411,0.000000,0.000000
C13-2-5,-7.937154,0.000000,0.000000
C13-2-6,-23.163531,0.000000,0.000000
C13-2-7,-50.789185,0.000000,0.000000
C13-2-8,-34.887614,0.000000,0.000000
C13-2-9,-31.567468,0.000000,0.000000
C13-2-10,-44.306543,0.000000,0.000000
C13-2-11,-58.084396,0.000000,0.000000
C13-2-12,-59.598935,0.000000,0.000000
C13-2-13,-60.583631,0.000000,0.000000
C13-2-14,-65.662657,0.000000,0.000000
C13-2-15,-66.430789,0.000000,0.000000
C13-2-16,-67.632889,0.000000,0.000000
C13-2-17,-67.657393,0.000000,0.000000
C13-2-18,-72.347636,0.000000,0.000000
C13-2-19,-74.983696,0.000000,0.000000
C13-2-20,-74.278515,0.000000,0.000000
C13-2-21,-70.039295,0.000000,0.000000
C13-2-22,-63.256872,0.000000,0.000000
C13-2-23,-54.450130,0.000000,0.000000
C13-2-24,-49.815291,0.000000,0.000000
C14-1,13.462327,0.000000,0.000000
C14-2,-15.184828,0.000000,0.000000
C14-3,-56.895976,0.000000,0.000000
C14-4,16.013899,0.000000,0.000000
C14-5,30.130963,0.000000,0.000000
C14-6,-90.622235,0.000000,0.000000
C14-7,-26.317940,0.000000,0.000000
C14-8,-92.034246,0.000000,0.000000
C14-9,-27.352600,0.000000,0.000000
C14-10,0.797520,0.000000,0.000000
C14-11,-27.107301,0.000000,0.000000
C14-12,-38.421977,0.000000,0.000000
C14-13,-42.662305,0.000000,0.000000
C14-14,-69.536215,0.000000,0.000000
C14-15,-76.382471,0.000000,0.000000
C14-16,-80.260827,0.000000,0.000000
C14-17,-80.530336,0.000000,0.000000
C14-18,-84.252517,0.000000,0.000000
C14-19,-91.200646,0.000000,0.000000
C14-20,-97.165728,0.000000,0.000000
C14-21,-88.228088,0.000000,0.000000
C14-22,-72.451015,0.000000,0.000000
C14-23,-52.260352,0.000000,0.000000
C14-24,-50.247314,0.000000,0.000000
C15-1,25.526681,0.000000,0.000000
C15-2,-1.706298,0.000000,0.000000
C15-3,-36.279896,0.000000,0.000000
C15-4,2.202071,0.000000,0.000000
C15-5,-0.910872,0.000000,0.000000
C15-6,-126.861289,0.000000,0.000000
C15-7,-31.957056,0.000000,0.000000
C15-8,-111.152438,0.000000,0.000000
C15-9,-43.076941,0.000000,0.000000
C15-10,-6.516157,0.000000,0.000000
C15-11,-22.954822,0.000000,0.000000
C15-12,-26.583467,0.000000,0.000000
C15-13,-30.494124,0.000000,0.000000
C15-14,-63.543643,0.000000,0.000000
C15-15,-73.041627,0.000000,0.000000
C15-16,-94.772834,0.000000,0.000000
C15-17,-101.491509,0.000000,0.000000
C15-18,-106.796414,0.000000,0.000000
C15-19,-112.133578,0.000000,0.000000
C15-20,-117.835433,0.000000,0.000000
C15-21,-110.762279,0.000000,0.000000
C15-22,-96.626413,0.000000,0.000000
C15-23,-70.795474,0.000000,0.000000
C15-24,-61.657168,0.000000,0.000000
C16-1,-83.681054,0.000000,0.000000
C16-2,-92.030934,0.000000,0.000000
C16-3,-108.142951,0.000000,0.000000
C16-4,-56.493515,0.000000,0.000000
C16-5,-37.410820,0.000000,0.000000
C16-6,-102.846471,0.000000,0.000000
C16-7,-100.325473,0.000000,0.000000
C16-8,-121.143222,0.000000,0.000000
C16-9,-108.280946,0.000000,0.000000
C16-10,-84.886503,0.000000,0.000000
C16-11,-122.991496,0.000000,0.000000
C16-12,-139.581227,0.000000,0.000000
C16-13,-138.895014,0.000000,0.000000
C16-14,-147.141904,0.000000,0.000000
C16-15,-148.579193,0.000000,0.000000
C16-16,-143.241013,0.000000,0.000000
C16-17,-141.154413,0.000000,0.000000
C16-18,-151.152026,0.000000,0.000000
C16-19,-158.148242,0.000000,0.000000
C16-20,-156.963798,0.000000,0.000000
C16-21,-150.257494,0.000000,0.000000
C16-22,-136.940138,0.000000,0.000000
C16-23,-123.535946,0.000000,0.000000
C16-24,-115.330123,0.000000,0.000000
C17-1,-71.438410,0.000000,0.000000
C17-2,-78.353214,0.000000,0.000000
C17-3,-87.222200,0.000000,0.000000
C17-4,-70.509459,0.000000,0.000000
C17-5,-68.911401,0.000000,0.000000
C17-6,-139.621078,0.000000,0.000000
C17-7,-106.047926,0.000000,0.000000
C17-8,-140.543948,0.000000,0.000000
C17-9,-124.237666,0.000000,0.000000
C17-10,-92.308264,0.000000,0.000000
C17-11,-118.777650,0.000000,0.000000
C17-12,-127.567764,0.000000,0.000000
C17-13,-126.547008,0.000000,0.000000
C17-14,-141.060771,0.000000,0.000000
C17-15,-145.188977,0.000000,0.000000
C17-16,-157.967483,0.000000,0.000000
