,flow (MWh),congestion price from ($/MWh),congestion price to ($/MWh)
C1-1,-10.713185,0.000000,0.000000
C1-2,49.082785,0.000000,0.000000
C1-3,-11.400950,0.000000,0.000000
C1-4,-6.724685,0.000000,0.000000
C1-5,47.865765,0.000000,0.000000
C1-6,49.588034,0.000000,0.000000
C1-7,49.569651,0.000000,0.000000
C1-8,50.644957,0.000000,0.000000
C1-9,51.593046,0.000000,0.000000
C1-10,52.317555,0.000000,0.000000
C1-11,52.691445,0.000000,0.000000
C1-12,53.030490,0.000000,0.000000
C1-13,53.110457,0.000000,0.000000
C1-14,53.126319,0.000000,0.000000
C1-15,53.090157,0.000000,0.000000
C1-16,53.037762,0.000000,0.000000
C1-17,53.244355,0.000000,0.000000
C1-18,53.881971,0.000000,0.000000
C1-19,54.597084,0.000000,0.000000
C1-20,54.311933,0.000000,0.000000
C1-21,44.558220,0.000000,0.000000
C1-22,53.653148,0.000000,0.000000
C1-23,52.499964,0.000000,0.000000
C1-24,-0.973877,0.000000,0.000000
C2-1,-1.326395,0.000000,0.000000
C2-2,-117.798811,0.000000,0.000000
C2-3,-3.843724,0.000000,0.000000
C2-4,-8.180593,0.000000,0.000000
C2-5,-125.780906,0.000000,0.000000
C2-6,-119.664780,0.000000,0.000000
C2-7,-134.262586,0.000000,0.000000
C2-8,-137.575520,0.000000,0.000000
C2-9,-141.663179,0.000000,0.000000
C2-10,-144.434555,0.000000,0.000000
C2-11,-145.373267,0.000000,0.000000
C2-12,-146.451664,0.000000,0.000000
C2-13,-146.225167,0.000000,0.000000
C2-14,-146.189787,0.000000,0.000000
C2-15,-146.384266,0.000000,0.000000
C2-16,-146.172304,0.000000,0.000000
C2-17,-146.687795,0.000000,0.000000
C2-18,-148.894966,0.000000,0.000000
C2-19,-151.072897,0.000000,0.000000
C2-20,-149.838933,0.000000,0.000000
C2-21,-127.297059,0.000000,0.000000
C2-22,-136.190227,0.000000,0.000000
C2-23,-130.419032,0.000000,0.000000
C2-24,-21.932252,0.000000,0.000000
C3-1,-31.573833,0.000000,0.000000
C3-2,26.503434,0.000000,0.000000
C3-3,-26.267506,0.000000,0.000000
C3-4,-26.094405,0.000000,0.000000
C3-5,36.300462,0.000000,0.000000
C3-6,25.626256,0.000000,0.000000
C3-7,34.690405,0.000000,0.000000
C3-8,32.418067,0.000000,0.000000
C3-9,31.133088,0.000000,0.000000
C3-10,29.934146,0.000000,0.000000
C3-11,29.012729,0.000000,0.000000
C3-12,28.317093,0.000000,0.000000
C3-13,27.856880,0.000000,0.000000
C3-14,27.771472,0.000000,0.000000
C3-15,28.036279,0.000000,0.000000
C3-16,28.115877,0.000000,0.000000
C3-17,27.604782,0.000000,0.000000
C3-18,26.406858,0.000000,0.000000
C3-19,24.880116,0.000000,0.000000
C3-20,25.263792,0.000000,0.000000
C3-21,16.080187,0.000000,0.000000
C3-22,19.500066,0.000000,0.000000
