,flow (MWh),congestion price from ($/MWh),congestion price to ($/MWh)
C1-1,28.203493,0.000000,0.000000
C1-2,38.623390,0.000000,0.000000
C1-3,49.056756,0.000000,0.000000
C1-4,49.828050,0.000000,0.000000
C1-5,49.760284,0.000000,0.000000
C1-6,50.134560,0.000000,0.000000
C1-7,51.070940,0.000000,0.000000
C1-8,31.868519,0.000000,0.000000
C1-9,52.617398,0.000000,0.000000
C1-10,41.701679,0.000000,0.000000
C1-11,54.408157,0.000000,0.000000
C1-12,53.767714,0.000000,0.000000
C1-13,-2.228525,0.000000,0.000000
C1-14,-12.326540,0.000000,0.000000
C1-15,14.222577,0.000000,0.000000
C1-16,19.472101,0.000000,0.000000
C1-17,55.259431,0.000000,0.000000
C1-18,55.208381,0.000000,0.000000
C1-19,54.901983,0.000000,0.000000
C1-20,62.981590,0.000000,0.000000
C1-21,52.587043,0.000000,0.000000
C1-22,35.891206,0.000000,0.000000
C1-23,31.031455,0.000000,0.000000
C1-24,31.679573,0.000000,0.000000
C2-1,-76.676221,0.000000,0.000000
C2-2,-97.694512,0.000000,0.000000
C2-3,-119.018218,0.000000,0.000000
C2-4,-121.119080,0.000000,0.000000
C2-5,-122.628616,0.000000,0.000000
C2-6,-126.988719,0.000000,0.000000
C2-7,-132.591287,0.000000,0.000000
C2-8,-145.319001,0.000000,0.000000
C2-9,-138.393223,0.000000,0.000000
C2-10,-150.547166,0.000000,0.000000
C2-11,-131.517931,0.000000,0.000000
C2-12,-138.271976,0.000000,0.000000
C2-13,-75.852022,0.000000,0.000000
C2-14,-48.776826,0.000000,0.000000
C2-15,-46.915865,0.000000,0.000000
C2-16,-61.659660,0.000000,0.000000
C2-17,-84.016406,0.000000,0.000000
C2-18,-142.012325,0.000000,0.000000
C2-19,-142.094246,0.000000,0.000000
C2-20,-100.798127,0.000000,0.000000
C2-21,-77.103078,0.000000,0.000000
C2-22,-100.730832,0.000000,0.000000
C2-23,-90.224148,0.000000,0.000000
C2-24,-90.477350,0.000000,0.000000
C3-1,-0.590227,0.000000,0.000000
C3-2,12.058152,0.000000,0.000000
C3-3,24.280981,0.000000,0.000000
C3-4,25.559299,0.000000,0.000000
C3-5,26.760771,0.000000,0.000000
C3-6,27.944953,0.000000,0.000000
C3-7,27.639929,0.000000,0.000000
C3-8,5.299264,0.000000,0.000000
C3-9,25.010878,0.000000,0.000000
C3-10,19.525801,0.000000,0.000000
C3-11,13.594431,0.000000,0.000000
C3-12,20.322673,0.000000,0.000000
C3-13,-34.871050,0.000000,0.000000
C3-14,-51.694483,0.000000,0.000000
C3-15,-29.831230,0.000000,0.000000
C3-16,-19.909878,0.000000,0.000000
C3-17,15.173299,0.000000,0.000000
C3-18,16.848233,0.000000,0.000000
C3-19,17.731966,0.000000,0.000000
C3-20,19.722896,0.000000,0.000000
C3-21,8.079465,0.000000,0.000000
C3-22,1.734280,0.000000,0.000000
C3-23,1.092725,0.000000,0.000000
C3-24,6.198599,0.000000,0.000000
C4-1,-17.575434,0.000000,0.000000
C4-2,-13.232993,0.000000,0.000000
C4-3,-9.283544,0.000000,0.000000
C4-4,-9.393547,0.000000,0.000000
C4-5,-10.652343,0.000000,0.000000
C4-6,-13.793375,0.000000,0.000000
C4-7,-17.434096,0.000000,0.000000
C4-8,-26.578596,0.000000,0.000000
C4-9,-20.703673,0.000000,0.000000
C4-10,-30.500846,0.000000,0.000000
C4-11,-13.683728,0.000000,0.000000
C4-12,-19.608669,0.000000,0.000000
C4-13,-39.765447,0.000000,0.000000
C4-14,-38.768862,0.000000,0.000000
C4-15,-25.434617,0.000000,0.000000
C4-16,-26.263179,0.000000,0.000000
C4-17,-13.931464,0.000000,0.000000
C4-18,-21.331280,0.000000,0.000000
C4-19,-21.776838,0.000000,0.000000
C4-20,-13.281631,0.000000,0.000000
C4-21,-14.677161,0.000000,0.000000
C4-22,-24.716459,0.000000,0.000000
C4-23,-24.535701,0.000000,0.000000
C4-24,-21.990264,0.000000,0.000000
C5-1,1.713126,0.000000,0.000000
C5-2,9.631771,0.000000,0.000000
C5-3,17.312460,0.000000,0.000000
C5-4,18.147728,0.000000,0.000000
C5-5,19.001207,0.000000,0.000000
C5-6,20.000223,0.000000,0.000000
C5-7,20.112439,0.000000,0.000000
C5-8,6.218706,0.000000,0.000000
C5-9,18.745145,0.000000,0.000000
C5-10,15.754724,0.000000,0.000000
C5-11,11.045697,0.000000,0.000000
C5-12,15.731809,0.000000,0.000000
C5-13,-19.002939,0.000000,0.000000
C5-14,-29.959450,0.000000,0.000000
C5-15,-16.499086,0.000000,0.000000
C5-16,-10.037419,0.000000,0.000000
C5-17,12.083334,0.000000,0.000000
C5-18,13.709070,0.000000,0.000000
C5-19,14.293184,0.000000,0.000000
C5-20,15.105043,0.000000,0.000000
C5-21,7.594320,0.000000,0.000000
C5-22,3.929715,0.000000,0.000000
C5-23,3.384777,0.000000,0.000000
C5-24,6.427984,0.000000,0.000000
C6-1,75.776608,0.000000,0.000000
C6-2,123.927215,0.000000,0.000000
C6-3,171.428426,0.000000,0.000000
C6-4,175.000000,0.000000,64.517839
C6-5,175.000000,0.000000,59.937878
C6-6,175.000000,0.000000,36.682861
C6-7,175.000000,0.000000,36.682861
C6-8,175.000000,0.000000,0.000000
C6-9,175.000000,0.000000,0.000000
C6-10,175.000000,0.000000,0.000000
C6-11,175.000000,0.000000,0.000000
C6-12,175.000000,0.000000,0.000000
C6-13,19.343485,0.000000,0.000000
C6-14,-27.825181,0.000000,0.000000
C6-15,-1.953645,0.000000,0.000000
C6-16,23.453664,0.000000,0.000000
C6-17,90.352939,0.000000,0.000000
C6-18,175.000000,0.000000,7.714806
C6-19,174.540964,0.000000,7.714806
C6-20,119.578048,0.000000,0.000000
C6-21,74.624564,0.000000,0.000000
C6-22,97.061681,0.000000,0.000000
C6-23,81.208639,0.000000,0.000000
C6-24,89.968953,0.000000,0.000000
C7-1,-83.524420,0.000000,0.000000
C7-2,-27.276679,0.000000,0.000000
C7-3,64.319222,0.000000,0.000000
C7-4,146.088933,0.000000,0.000000
C7-5,132.199974,0.000000,0.000000
C7-6,46.780023,0.000000,0.000000
C7-7,35.296608,0.000000,0.000000
C7-8,-25.178968,0.000000,0.000000
C7-9,-35.524992,0.000000,0.000000
C7-10,-42.126406,0.000000,0.000000
C7-11,192.172436,0.000000,0.000000
C7-12,-64.170382,0.000000,0.000000
C7-13,-198.114836,0.000000,0.000000
C7-14,-175.614726,0.000000,0.000000
C7-15,-148.269749,0.000000,0.000000
C7-16,-188.609054,0.000000,0.000000
C7-17,-137.342138,0.000000,0.000000
C7-18,-11.505175,0.000000,0.000000
C7-19,-50.502373,0.000000,0.000000
C7-20,-129.665576,0.000000,0.000000
C7-21,-188.555260,0.000000,0.000000
