,flow (MWh),congestion price from ($/MWh),congestion price to ($/MWh)
C1-1,48.853948,0.000000,0.000000
C1-2,48.443956,0.000000,0.000000
C1-3,48.152508,0.000000,0.000000
C1-4,48.011770,0.000000,0.000000
C1-5,48.076463,0.000000,0.000000
C1-6,33.390096,0.000000,0.000000
C1-7,50.294213,0.000000,0.000000
C1-8,36.404028,0.000000,0.000000
C1-9,24.098855,0.000000,0.000000
C1-10,23.766922,0.000000,0.000000
C1-11,15.990622,0.000000,0.000000
C1-12,10.909201,0.000000,0.000000
C1-13,18.315318,0.000000,0.000000
C1-14,30.711893,0.000000,0.000000
C1-15,32.406707,0.000000,0.000000
C1-16,47.343412,0.000000,0.000000
C1-17,47.091990,0.000000,0.000000
C1-18,55.388380,0.000000,0.000000
C1-19,48.963791,0.000000,0.000000
C1-20,46.268896,0.000000,0.000000
C1-21,38.638515,0.000000,0.000000
C1-22,28.203713,0.000000,0.000000
C1-23,26.298118,0.000000,0.000000
C1-24,22.408595,0.000000,0.000000
C2-1,-131.644545,0.000000,0.000000
C2-2,-130.099334,0.000000,0.000000
C2-3,-129.003671,0.000000,0.000000
C2-4,-128.505712,0.000000,0.000000
C2-5,-128.754703,0.000000,0.000000
C2-6,-99.047924,0.000000,0.000000
C2-7,-131.207585,0.000000,0.000000
C2-8,-105.310785,0.000000,0.000000
C2-9,-77.601371,0.000000,0.000000
C2-10,-70.477428,0.000000,0.000000
C2-11,-51.946423,0.000000,0.000000
C2-12,-41.243209,0.000000,0.000000
C2-13,-57.426700,0.000000,0.000000
C2-14,-84.714010,0.000000,0.000000
C2-15,-91.632589,0.000000,0.000000
C2-16,-123.620405,0.000000,0.000000
C2-17,-125.161446,0.000000,0.000000
C2-18,-144.870949,0.000000,0.000000
C2-19,-128.690720,0.000000,0.000000
C2-20,-121.154085,0.000000,0.000000
C2-21,-104.057804,0.000000,0.000000
C2-22,-80.710075,0.000000,0.000000
C2-23,-74.772522,0.000000,0.000000
C2-24,-66.090161,0.000000,0.000000
C3-1,35.948458,0.000000,0.000000
C3-2,36.641141,0.000000,0.000000
C3-3,37.135250,0.000000,0.000000
C3-4,37.393025,0.000000,0.000000
C3-5,37.286908,0.000000,0.000000
C3-6,19.686933,0.000000,0.000000
C3-7,29.902933,0.000000,0.000000
C3-8,14.838424,0.000000,0.000000
C3-9,-4.682869,0.000000,0.000000
C3-10,-14.584022,0.000000,0.000000
C3-11,-27.952455,0.000000,0.000000
C3-12,-35.367985,0.000000,0.000000
C3-13,-27.359356,0.000000,0.000000
C3-14,-13.613194,0.000000,0.000000
C3-15,-8.338180,0.000000,0.000000
C3-16,10.130837,0.000000,0.000000
C3-17,12.316213,0.000000,0.000000
C3-18,17.886871,0.000000,0.000000
C3-19,9.207473,0.000000,0.000000
C3-20,7.594459,0.000000,0.000000
C3-21,1.169368,0.000000,0.000000
C3-22,-7.489842,0.000000,0.000000
C3-23,-6.038092,0.000000,0.000000
C3-24,-5.928051,0.000000,0.000000
C4-1,-18.606140,0.000000,0.000000
C4-2,-17.733739,0.000000,0.000000
C4-3,-17.115784,0.000000,0.000000
C4-4,-16.842123,0.000000,0.000000
C4-5,-16.983891,0.000000,0.000000
C4-6,-22.958352,0.000000,0.000000
C4-7,-17.008456,0.000000,0.000000
C4-8,-24.341877,0.000000,0.000000
C4-9,-27.985722,0.000000,0.000000
C4-10,-24.591178,0.000000,0.000000
C4-11,-26.199949,0.000000,0.000000
C4-12,-28.237342,0.000000,0.000000
C4-13,-26.645722,0.000000,0.000000
C4-14,-24.076506,0.000000,0.000000
C4-15,-25.845062,0.000000,0.000000
C4-16,-21.331067,0.000000,0.000000
C4-17,-22.708405,0.000000,0.000000
C4-18,-23.447408,0.000000,0.000000
C4-19,-23.245292,0.000000,0.000000
C4-20,-21.844468,0.000000,0.000000
C4-21,-22.544627,0.000000,0.000000
C4-22,-23.496435,0.000000,0.000000
C4-23,-21.163977,0.000000,0.000000
C4-24,-20.572982,0.000000,0.000000
C5-1,25.388908,0.000000,0.000000
C5-2,25.748243,0.000000,0.000000
C5-3,26.004926,0.000000,0.000000
C5-4,26.142884,0.000000,0.000000
C5-5,26.088509,0.000000,0.000000
C5-6,15.059773,0.000000,0.000000
C5-7,21.487737,0.000000,0.000000
C5-8,12.184532,0.000000,0.000000
C5-9,-0.174518,0.000000,0.000000
C5-10,-6.693466,0.000000,0.000000
C5-11,-15.208512,0.000000,0.000000
C5-12,-19.863580,0.000000,0.000000
C5-13,-14.739529,0.000000,0.000000
C5-14,-5.940168,0.000000,0.000000
C5-15,-2.430768,0.000000,0.000000
C5-16,9.265431,0.000000,0.000000
C5-17,10.744242,0.000000,0.000000
C5-18,14.532245,0.000000,0.000000
C5-19,8.872164,0.000000,0.000000
C5-20,7.676318,0.000000,0.000000
C5-21,3.477195,0.000000,0.000000
C5-22,-2.185331,0.000000,0.000000
C5-23,-1.498202,0.000000,0.000000
C5-24,-1.575209,0.000000,0.000000
C6-1,175.000000,0.000000,0.000000
C6-2,175.000000,0.000000,0.000000
C6-3,175.000000,0.000000,0.000000
C6-4,175.000000,0.000000,0.000000
C6-5,175.000000,0.000000,0.000000
C6-6,107.456657,0.000000,0.000000
C6-7,175.000000,0.000000,0.000000
C6-8,111.381420,0.000000,0.000000
C6-9,51.263227,0.000000,0.000000
C6-10,43.320247,0.000000,0.000000
C6-11,4.859838,0.000000,0.000000
C6-12,-19.745004,0.000000,0.000000
C6-13,12.450678,0.000000,0.000000
C6-14,66.594392,0.000000,0.000000
C6-15,75.658788,0.000000,0.000000
C6-16,143.745468,0.000000,0.000000
C6-17,144.009949,0.000000,0.000000
C6-18,175.000000,0.000000,0.000000
C6-19,146.591668,0.000000,0.000000
C6-20,137.564007,0.000000,0.000000
C6-21,106.814498,0.000000,0.000000
C6-22,64.888373,0.000000,0.000000
C6-23,61.947706,0.000000,0.000000
C6-24,50.178494,0.000000,0.000000
C7-1,83.156330,0.000000,0.000000
C7-2,95.026971,0.000000,0.000000
C7-3,103.476772,0.000000,0.000000
C7-4,107.685333,0.000000,0.000000
C7-5,105.833526,0.000000,0.000000
C7-6,-23.110226,0.000000,0.000000
C7-7,190.791812,0.000000,0.000000
C7-8,4.843907,0.000000,0.000000
C7-9,-107.048572,0.000000,0.000000
C7-10,-69.196886,0.000000,0.000000
C7-11,-62.936690,0.000000,0.000000
C7-12,-78.909860,0.000000,0.000000
C7-13,-90.803606,0.000000,0.000000
C7-14,-113.042255,0.000000,0.000000
C7-15,-112.931480,0.000000,0.000000
C7-16,-33.226133,0.000000,0.000000
C7-17,-39.935133,0.000000,0.000000
C7-18,-33.311958,0.000000,0.000000
C7-19,-87.191636,0.000000,0.000000
C7-20,-108.360977,0.000000,0.000000
C7-21,-131.388837,0.000000,0.000000
C7-22,-191.258788,0.000000,0.000000
C7-23,-162.874389,0.000000,0.000000
C7-24,-141.234684,0.000000,0.000000
C8-1,-50.701679,0.000000,0.000000
C8-2,-48.576827,0.000000,0.000000
C8-3,-47.069280,0.000000,0.000000
C8-4,-46.374233,0.000000,0.000000
C8-5,-46.714988,0.000000,0.000000
C8-6,-54.456928,0.000000,0.000000
C8-7,-51.960054,0.000000,0.000000
C8-8,-61.388698,0.000000,0.000000
C8-9,-67.853485,0.000000,0.000000
C8-10,-66.589280,0.000000,0.000000
C8-11,-69.988940,0.000000,0.000000
C8-12,-73.255374,0.000000,0.000000
C8-13,-72.190487,0.000000,0.000000
C8-14,-70.405516,0.000000,0.000000
C8-15,-72.138956,0.000000,0.000000
C8-16,-66.653433,0.000000,0.000000
C8-17,-67.761553,0.000000,0.000000
C8-18,-72.503719,0.000000,0.000000
C8-19,-71.564178,0.000000,0.000000
C8-20,-67.951080,0.000000,0.000000
C8-21,-66.567721,0.000000,0.000000
C8-22,-64.604944,0.000000,0.000000
C8-23,-58.515132,0.000000,0.000000
C8-24,-54.564757,0.000000,0.000000
C9-1,5.154090,0.000000,0.000000
C9-2,7.048449,0.000000,0.000000
C9-3,8.396085,0.000000,0.000000
C9-4,9.058162,0.000000,0.000000
C9-5,8.761125,0.000000,0.000000
C9-6,-10.534674,0.000000,0.000000
C9-7,-3.631708,0.000000,0.000000
C9-8,-20.706499,0.000000,0.000000
C9-9,-42.934372,0.000000,0.000000
C9-10,-54.879498,0.000000,0.000000
C9-11,-69.966217,0.000000,0.000000
C9-12,-78.560962,0.000000,0.000000
C9-13,-71.057711,0.000000,0.000000
C9-14,-58.064001,0.000000,0.000000
C9-15,-52.755295,0.000000,0.000000
C9-16,-33.354136,0.000000,0.000000
C9-17,-30.910456,0.000000,0.000000
C9-18,-29.180671,0.000000,0.000000
C9-19,-37.152540,0.000000,0.000000
C9-20,-36.642966,0.000000,0.000000
C9-21,-41.069006,0.000000,0.000000
C9-22,-46.931791,0.000000,0.000000
C9-23,-41.875010,0.000000,0.000000
C9-24,-38.541781,0.000000,0.000000
C10-1,-33.597489,0.000000,0.000000
C10-2,-30.936351,0.000000,0.000000
