,flow (MWh),congestion price from ($/MWh),congestion price to ($/MWh)
C1-1,49.035224,0.000000,0.000000
C1-2,48.402464,0.000000,0.000000
C1-3,41.176123,0.000000,0.000000
C1-4,48.053101,0.000000,0.000000
C1-5,47.362095,0.000000,0.000000
C1-6,34.488338,0.000000,0.000000
C1-7,50.164474,0.000000,0.000000
C1-8,51.895007,0.000000,0.000000
C1-9,53.073782,0.000000,0.000000
C1-10,54.162176,0.000000,0.000000
C1-11,27.769477,0.000000,0.000000
C1-12,53.951267,0.000000,0.000000
C1-13,4.799627,0.000000,0.000000
C1-14,-5.164391,0.000000,0.000000
C1-15,54.052852,0.000000,0.000000
C1-16,52.662339,0.000000,0.000000
C1-17,52.451979,0.000000,0.000000
C1-18,53.906894,0.000000,0.000000
C1-19,54.030911,0.000000,0.000000
C1-20,53.673461,0.000000,0.000000
C1-21,52.743782,0.000000,0.000000
C1-22,51.814913,0.000000,0.000000
C1-23,50.677360,0.000000,0.000000
C1-24,49.723577,0.000000,0.000000
C2-1,-128.133533,0.000000,0.000000
C2-2,-129.179295,0.000000,0.000000
C2-3,-114.398519,0.000000,0.000000
C2-4,-128.493081,0.000000,0.000000
C2-5,-114.700452,0.000000,0.000000
C2-6,-101.150888,0.000000,0.000000
C2-7,-133.958890,0.000000,0.000000
C2-8,-130.713216,0.000000,0.000000
C2-9,-130.680228,0.000000,0.000000
C2-10,-129.087502,0.000000,0.000000
C2-11,-83.795366,0.000000,0.000000
C2-12,-136.699925,0.000000,0.000000
C2-13,-39.394284,0.000000,0.000000
C2-14,-18.459694,0.000000,0.000000
C2-15,-132.701674,0.000000,0.000000
C2-16,-140.575949,0.000000,0.000000
C2-17,-141.201807,0.000000,0.000000
C2-18,-142.384466,0.000000,0.000000
C2-19,-148.127874,0.000000,0.000000
C2-20,-146.837951,0.000000,0.000000
C2-21,-145.941475,0.000000,0.000000
C2-22,-141.792115,0.000000,0.000000
C2-23,-137.721813,0.000000,0.000000
C2-24,-131.633016,0.000000,0.000000
C3-1,33.059082,0.000000,0.000000
C3-2,36.240924,0.000000,0.000000
C3-3,29.335651,0.000000,0.000000
C3-4,37.219481,0.000000,0.000000
C3-5,23.759109,0.000000,0.000000
C3-6,20.862487,0.000000,0.000000
C3-7,32.117732,0.000000,0.000000
C3-8,23.178222,0.000000,0.000000
C3-9,18.430236,0.000000,0.000000
C3-10,13.084136,0.000000,0.000000
C3-11,-7.250290,0.000000,0.000000
C3-12,18.618319,0.000000,0.000000
C3-13,-30.389841,0.000000,0.000000
C3-14,-40.096257,0.000000,0.000000
C3-15,15.748473,0.000000,0.000000
C3-16,26.174920,0.000000,0.000000
C3-17,27.404051,0.000000,0.000000
C3-18,22.297250,0.000000,0.000000
C3-19,25.337077,0.000000,0.000000
C3-20,25.976259,0.000000,0.000000
C3-21,29.152771,0.000000,0.000000
C3-22,30.322662,0.000000,0.000000
C3-23,32.378209,0.000000,0.000000
C3-24,32.453570,0.000000,0.000000
C4-1,-15.657781,0.000000,0.000000
C4-2,-17.038398,0.000000,0.000000
C4-3,-19.311128,0.000000,0.000000
C4-4,-16.796202,0.000000,0.000000
C4-5,-8.670415,0.000000,0.000000
C4-6,-22.436937,0.000000,0.000000
C4-7,-19.308165,0.000000,0.000000
C4-8,-15.225776,0.000000,0.000000
C4-9,-14.176226,0.000000,0.000000
C4-10,-11.965264,0.000000,0.000000
C4-11,-27.310249,0.000000,0.000000
C4-12,-18.199660,0.000000,0.000000
C4-13,-37.390828,0.000000,0.000000
C4-14,-40.038869,0.000000,0.000000
C4-15,-14.933164,0.000000,0.000000
C4-16,-22.399760,0.000000,0.000000
C4-17,-23.079889,0.000000,0.000000
C4-18,-22.756962,0.000000,0.000000
C4-19,-27.214873,0.000000,0.000000
C4-20,-26.499795,0.000000,0.000000
C4-21,-26.594244,0.000000,0.000000
C4-22,-24.102194,0.000000,0.000000
C4-23,-21.854154,0.000000,0.000000
C4-24,-17.842026,0.000000,0.000000
C5-1,23.342957,0.000000,0.000000
C5-2,25.441020,0.000000,0.000000
C5-3,21.070453,0.000000,0.000000
C5-4,26.030891,0.000000,0.000000
C5-5,16.891890,0.000000,0.000000
C5-6,15.790033,0.000000,0.000000
C5-7,23.059320,0.000000,0.000000
C5-8,17.147831,0.000000,0.000000
C5-9,14.101005,0.000000,0.000000
C5-10,10.584890,0.000000,0.000000
C5-11,-1.751656,0.000000,0.000000
C5-12,14.552382,0.000000,0.000000
C5-13,-16.175252,0.000000,0.000000
C5-14,-22.355828,0.000000,0.000000
C5-15,12.492185,0.000000,0.000000
C5-16,19.611608,0.000000,0.000000
C5-17,20.434272,0.000000,0.000000
C5-18,17.224121,0.000000,0.000000
C5-19,19.489220,0.000000,0.000000
C5-20,19.828270,0.000000,0.000000
C5-21,21.816197,0.000000,0.000000
C5-22,22.338493,0.000000,0.000000
C5-23,23.433127,0.000000,0.000000
C5-24,23.146907,0.000000,0.000000
C6-1,175.000000,0.000000,36.682861
C6-2,175.000000,0.000000,36.682861
