,flow (MWh),congestion price from ($/MWh),congestion price to ($/MWh)
C1-1,21.097909,0.000000,0.000000
C1-2,22.649947,0.000000,0.000000
C1-3,24.175349,0.000000,0.000000
C1-4,25.173945,0.000000,0.000000
C1-5,22.687038,0.000000,0.000000
C1-6,24.271948,0.000000,0.000000
C1-7,31.849033,0.000000,0.000000
C1-8,16.285139,0.000000,0.000000
C1-9,30.508320,0.000000,0.000000
C1-10,34.513721,0.000000,0.000000
C1-11,14.178548,0.000000,0.000000
C1-12,12.630729,0.000000,0.000000
C1-13,11.753880,0.000000,0.000000
C1-14,14.633014,0.000000,0.000000
C1-15,14.005626,0.000000,0.000000
C1-16,18.511579,0.000000,0.000000
C1-17,25.260201,0.000000,0.000000
C1-18,54.541787,0.000000,0.000000
C1-19,54.980174,0.000000,0.000000
C1-20,54.257697,0.000000,0.000000
C1-21,53.686829,0.000000,0.000000
C1-22,52.347552,0.000000,0.000000
C1-23,50.520025,0.000000,0.000000
C1-24,49.514224,0.000000,0.000000
C2-1,-60.444250,0.000000,0.000000
C2-2,-63.159447,0.000000,0.000000
C2-3,-66.097538,0.000000,0.000000
C2-4,-67.987433,0.000000,0.000000
C2-5,-62.913828,0.000000,0.000000
C2-6,-67.225212,0.000000,0.000000
C2-7,-85.309644,0.000000,0.000000
C2-8,-50.464806,0.000000,0.000000
C2-9,-79.819922,0.000000,0.000000
C2-10,-94.653854,0.000000,0.000000
C2-11,-49.483927,0.000000,0.000000
C2-12,-43.118334,0.000000,0.000000
C2-13,-41.117733,0.000000,0.000000
C2-14,-47.104878,0.000000,0.000000
C2-15,-45.963975,0.000000,0.000000
C2-16,-55.939921,0.000000,0.000000
C2-17,-73.497299,0.000000,0.000000
C2-18,-138.337405,0.000000,0.000000
C2-19,-141.310460,0.000000,0.000000
C2-20,-142.169932,0.000000,0.000000
C2-21,-137.349379,0.000000,0.000000
C2-22,-136.283260,0.000000,0.000000
C2-23,-136.909199,0.000000,0.000000
C2-24,-132.695719,0.000000,0.000000
C3-1,-5.872894,0.000000,0.000000
C3-2,-3.257662,0.000000,0.000000
C3-3,-1.161646,0.000000,0.000000
C3-4,0.293400,0.000000,0.000000
C3-5,-2.600796,0.000000,0.000000
C3-6,-2.470969,0.000000,0.000000
C3-7,2.347672,0.000000,0.000000
C3-8,-21.682401,0.000000,0.000000
C3-9,-8.805449,0.000000,0.000000
C3-10,-0.590648,0.000000,0.000000
C3-11,-27.219138,0.000000,0.000000
C3-12,-33.061905,0.000000,0.000000
C3-13,-33.946492,0.000000,0.000000
C3-14,-30.616399,0.000000,0.000000
C3-15,-30.532002,0.000000,0.000000
C3-16,-23.951601,0.000000,0.000000
C3-17,-12.903680,0.000000,0.000000
C3-18,16.863634,0.000000,0.000000
C3-19,17.331235,0.000000,0.000000
C3-20,20.758169,0.000000,0.000000
C3-21,20.078874,0.000000,0.000000
C3-22,24.793664,0.000000,0.000000
C3-23,32.508757,0.000000,0.000000
C3-24,33.947708,0.000000,0.000000
C4-1,-17.721628,0.000000,0.000000
C4-2,-16.458975,0.000000,0.000000
C4-3,-15.617462,0.000000,0.000000
C4-4,-15.009978,0.000000,0.000000
C4-5,-15.954691,0.000000,0.000000
C4-6,-16.897652,0.000000,0.000000
C4-7,-17.731925,0.000000,0.000000
C4-8,-22.346813,0.000000,0.000000
C4-9,-18.336092,0.000000,0.000000
C4-10,-22.269706,0.000000,0.000000
C4-11,-27.267217,0.000000,0.000000
C4-12,-25.902853,0.000000,0.000000
C4-13,-25.990617,0.000000,0.000000
C4-14,-25.013155,0.000000,0.000000
C4-15,-25.151141,0.000000,0.000000
C4-16,-23.814950,0.000000,0.000000
C4-17,-24.014663,0.000000,0.000000
C4-18,-19.102902,0.000000,0.000000
C4-19,-20.971464,0.000000,0.000000
C4-20,-22.281881,0.000000,0.000000
C4-21,-18.945493,0.000000,0.000000
C4-22,-19.260673,0.000000,0.000000
C4-23,-21.344774,0.000000,0.000000
C4-24,-18.868539,0.000000,0.000000
C5-1,-1.794034,0.000000,0.000000
C5-2,-0.200473,0.000000,0.000000
C5-3,1.097145,0.000000,0.000000
C5-4,1.994584,0.000000,0.000000
C5-5,0.176212,0.000000,0.000000
C5-6,0.371910,0.000000,0.000000
C5-7,3.673966,0.000000,0.000000
C5-8,-11.540462,0.000000,0.000000
C5-9,-3.353311,0.000000,0.000000
C5-10,2.238187,0.000000,0.000000
C5-11,-14.710515,0.000000,0.000000
C5-12,-18.543292,0.000000,0.000000
C5-13,-19.117572,0.000000,0.000000
C5-14,-17.016438,0.000000,0.000000
C5-15,-16.968826,0.000000,0.000000
C5-16,-12.801753,0.000000,0.000000
C5-17,-5.638613,0.000000,0.000000
C5-18,13.529852,0.000000,0.000000
C5-19,13.980268,0.000000,0.000000
C5-20,16.225279,0.000000,0.000000
C5-21,15.524761,0.000000,0.000000
C5-22,18.489908,0.000000,0.000000
C5-23,23.472201,0.000000,0.000000
