,flow (MWh),congestion price from ($/MWh),congestion price to ($/MWh)
C1-1,49.290919,0.000000,0.000000
C1-2,49.238375,0.000000,0.000000
C1-3,40.935292,0.000000,0.000000
C1-4,29.160536,0.000000,0.000000
C1-5,35.409188,0.000000,0.000000
C1-6,48.984785,0.000000,0.000000
C1-7,49.336875,0.000000,0.000000
C1-8,49.638014,0.000000,0.000000
C1-9,50.984218,0.000000,0.000000
C1-10,47.158085,0.000000,0.000000
C1-11,31.693197,0.000000,0.000000
C1-12,-1.913159,0.000000,0.000000
C1-13,31.241089,0.000000,0.000000
C1-14,-6.673908,0.000000,0.000000
C1-15,7.823467,0.000000,0.000000
C1-16,23.555527,0.000000,0.000000
C1-17,43.263901,0.000000,0.000000
C1-18,37.862469,0.000000,0.000000
C1-19,43.211996,0.000000,0.000000
C1-20,39.946821,0.000000,0.000000
C1-21,44.401926,0.000000,0.000000
C1-22,44.373729,0.000000,0.000000
C1-23,50.528162,0.000000,0.000000
C1-24,44.357267,0.000000,0.000000
C2-1,-127.774969,0.000000,0.000000
C2-2,-123.027928,0.000000,0.000000
C2-3,-128.001554,0.000000,0.000000
C2-4,-81.603510,0.000000,0.000000
C2-5,-96.388476,0.000000,0.000000
C2-6,-123.770250,0.000000,0.000000
C2-7,-125.813756,0.000000,0.000000
C2-8,-126.566623,0.000000,0.000000
C2-9,-124.821124,0.000000,0.000000
C2-10,-119.748346,0.000000,0.000000
C2-11,-137.709585,0.000000,0.000000
C2-12,-15.411980,0.000000,0.000000
C2-13,-139.696516,0.000000,0.000000
C2-14,-18.107157,0.000000,0.000000
C2-15,-95.790402,0.000000,0.000000
C2-16,-73.144386,0.000000,0.000000
C2-17,-113.714764,0.000000,0.000000
C2-18,-107.235894,0.000000,0.000000
C2-19,-117.615242,0.000000,0.000000
C2-20,-107.749951,0.000000,0.000000
C2-21,-90.814768,0.000000,0.000000
C2-22,-82.307763,0.000000,0.000000
C2-23,-68.892762,0.000000,0.000000
C2-24,-55.390987,0.000000,0.000000
C3-1,31.812743,0.000000,0.000000
C3-2,29.099898,0.000000,0.000000
C3-3,24.402439,0.000000,0.000000
C3-4,9.188308,0.000000,0.000000
C3-5,17.673372,0.000000,0.000000
C3-6,30.574140,0.000000,0.000000
C3-7,30.420570,0.000000,0.000000
C3-8,29.676474,0.000000,0.000000
C3-9,23.202296,0.000000,0.000000
C3-10,19.444421,0.000000,0.000000
C3-11,1.315977,0.000000,0.000000
C3-12,-37.511938,0.000000,0.000000
C3-13,4.352928,0.000000,0.000000
C3-14,-35.392040,0.000000,0.000000
C3-15,-13.863498,0.000000,0.000000
C3-16,-1.199500,0.000000,0.000000
C3-17,19.560005,0.000000,0.000000
C3-18,13.460107,0.000000,0.000000
C3-19,14.612041,0.000000,0.000000
C3-20,8.883167,0.000000,0.000000
C3-21,11.234802,0.000000,0.000000
C3-22,11.029188,0.000000,0.000000
C3-23,16.602500,0.000000,0.000000
C3-24,12.500345,0.000000,0.000000
C4-1,-15.150773,0.000000,0.000000
C4-2,-11.422850,0.000000,0.000000
C4-3,-15.826262,0.000000,0.000000
C4-4,-17.599892,0.000000,0.000000
C4-5,-16.857376,0.000000,0.000000
C4-6,-12.233088,0.000000,0.000000
C4-7,-13.551862,0.000000,0.000000
C4-8,-13.888907,0.000000,0.000000
C4-9,-11.332690,0.000000,0.000000
C4-10,-15.244611,0.000000,0.000000
C4-11,-20.681889,0.000000,0.000000
C4-12,-29.730560,0.000000,0.000000
C4-13,-22.653836,0.000000,0.000000
C4-14,-34.275979,0.000000,0.000000
C4-15,-32.700055,0.000000,0.000000
C4-16,-23.742974,0.000000,0.000000
C4-17,-17.238994,0.000000,0.000000
C4-18,-23.655603,0.000000,0.000000
C4-19,-22.571315,0.000000,0.000000
C4-20,-21.251992,0.000000,0.000000
C4-21,-16.479404,0.000000,0.000000
C4-22,-14.124367,0.000000,0.000000
C4-23,-8.398240,0.000000,0.000000
C4-24,-8.963704,0.000000,0.000000
C5-1,22.523945,0.000000,0.000000
C5-2,20.523294,0.000000,0.000000
C5-3,17.682307,0.000000,0.000000
C5-4,7.911329,0.000000,0.000000
C5-5,13.371436,0.000000,0.000000
C5-6,21.509553,0.000000,0.000000
C5-7,21.523346,0.000000,0.000000
C5-8,21.087503,0.000000,0.000000
C5-9,16.839527,0.000000,0.000000
C5-10,14.669859,0.000000,0.000000
C5-11,3.246012,0.000000,0.000000
C5-12,-21.434418,0.000000,0.000000
C5-13,5.302865,0.000000,0.000000
C5-14,-19.869932,0.000000,0.000000
C5-15,-6.027886,0.000000,0.000000
C5-16,1.683031,0.000000,0.000000
C5-17,14.795366,0.000000,0.000000
C5-18,11.299629,0.000000,0.000000
C5-19,12.081951,0.000000,0.000000
C5-20,8.279959,0.000000,0.000000
C5-21,9.512143,0.000000,0.000000
C5-22,9.200248,0.000000,0.000000
C5-23,12.436368,0.000000,0.000000
C5-24,9.730809,0.000000,0.000000
C6-1,175.000000,0.000000,0.000000
C6-2,175.000000,0.000000,0.000000
C6-3,175.000000,0.000000,0.000000
C6-4,88.056451,0.000000,0.000000
C6-5,116.417610,0.000000,0.000000
C6-6,175.000000,0.000000,0.000000
C6-7,175.000000,0.000000,36.682861
C6-8,175.000000,0.000000,0.000000
C6-9,175.000000,0.000000,0.000000
C6-10,156.457781,0.000000,0.000000
C6-11,175.000000,0.000000,0.000000
C6-12,-63.447609,0.000000,0.000000
C6-13,175.000000,0.000000,0.000000
C6-14,-66.865665,0.000000,0.000000
C6-15,76.253717,0.000000,0.000000
C6-16,55.961974,0.000000,0.000000
C6-17,142.780313,0.000000,0.000000
C6-18,115.193800,0.000000,0.000000
C6-19,134.009523,0.000000,0.000000
C6-20,119.215900,0.000000,0.000000
C6-21,100.009737,0.000000,0.000000
C6-22,90.875126,0.000000,0.000000
C6-23,80.800375,0.000000,0.000000
C6-24,56.970018,0.000000,0.000000
C7-1,46.613094,0.000000,0.000000
C7-2,29.282269,0.000000,0.000000
C7-3,34.862846,0.000000,0.000000
C7-4,-35.351071,0.000000,0.000000
C7-5,-0.749279,0.000000,0.000000
C7-6,43.822314,0.000000,0.000000
C7-7,39.572835,0.000000,0.000000
C7-8,60.933724,0.000000,0.000000
C7-9,59.124590,0.000000,0.000000
C7-10,30.922971,0.000000,0.000000
C7-11,87.395240,0.000000,0.000000
C7-12,-43.359499,0.000000,0.000000
C7-13,54.836986,0.000000,0.000000
C7-14,-89.333869,0.000000,0.000000
C7-15,48.336040,0.000000,0.000000
C7-16,-25.113618,0.000000,0.000000
C7-17,44.628494,0.000000,0.000000
C7-18,-30.043559,0.000000,0.000000
C7-19,-49.201774,0.000000,0.000000
C7-20,-97.133456,0.000000,0.000000
C7-21,-111.889434,0.000000,0.000000
C7-22,-83.496766,0.000000,0.000000
C7-23,-70.713305,0.000000,0.000000
C7-24,-83.983298,0.000000,0.000000
C8-1,-47.129261,0.000000,0.000000
C8-2,-42.043540,0.000000,0.000000
C8-3,-45.639296,0.000000,0.000000
C8-4,-47.237348,0.000000,0.000000
C8-5,-46.529948,0.000000,0.000000
C8-6,-42.526034,0.000000,0.000000
C8-7,-45.108964,0.000000,0.000000
C8-8,-46.265370,0.000000,0.000000
C8-9,-46.026774,0.000000,0.000000
C8-10,-51.659353,0.000000,0.000000
C8-11,-58.161800,0.000000,0.000000
C8-12,-67.304113,0.000000,0.000000
C8-13,-59.724067,0.000000,0.000000
C8-14,-70.491733,0.000000,0.000000
C8-15,-68.213500,0.000000,0.000000
C8-16,-58.542405,0.000000,0.000000
C8-17,-52.108656,0.000000,0.000000
C8-18,-61.966581,0.000000,0.000000
