,hour,GeneratorDispatch
315_CT_7,3,0.000000
315_CT_7,4,0.000000
315_CT_7,5,0.000000
315_CT_7,6,0.000000
315_CT_7,7,0.000000
315_CT_7,8,0.000000
315_CT_7,9,0.000000
315_CT_7,10,0.000000
315_CT_7,11,0.000000
315_CT_7,12,0.000000
315_CT_7,13,0.000000
315_CT_7,14,0.000000
315_CT_7,15,0.000000
315_CT_7,16,0.000000
315_CT_7,17,0.000000
315_CT_7,18,0.000000
315_CT_7,19,0.000000
315_CT_7,20,33.000000
315_CT_7,21,33.000000
315_CT_7,22,33.000000
315_CT_7,23,33.000000
315_CT_7,24,33.000000
315_CT_8,1,0.000000
315_CT_8,2,0.000000
315_CT_8,3,0.000000
315_CT_8,4,0.000000
315_CT_8,5,0.000000
315_CT_8,6,0.000000
315_CT_8,7,0.000000
315_CT_8,8,0.000000
315_CT_8,9,0.000000
315_CT_8,10,0.000000
315_CT_8,11,0.000000
315_CT_8,12,0.000000
315_CT_8,13,0.000000
315_CT_8,14,0.000000
315_CT_8,15,0.000000
315_CT_8,16,0.000000
315_CT_8,17,0.000000
315_CT_8,18,0.000000
315_CT_8,19,0.000000
315_CT_8,20,33.000000
315_CT_8,21,33.000000
315_CT_8,22,33.000000
315_CT_8,23,33.000000
315_CT_8,24,33.000000
316_STEAM_1,1,0.000000
316_STEAM_1,2,0.000000
316_STEAM_1,3,0.000000
316_STEAM_1,4,0.000000
316_STEAM_1,5,0.000000
316_STEAM_1,6,0.000000
316_STEAM_1,7,0.000000
316_STEAM_1,8,0.000000
316_STEAM_1,9,0.000000
316_STEAM_1,10,0.000000
316_STEAM_1,11,0.000000
316_STEAM_1,12,0.000000
316_STEAM_1,13,0.000000
316_STEAM_1,14,0.000000
316_STEAM_1,15,0.000000
316_STEAM_1,16,0.000000
316_STEAM_1,17,0.000000
316_STEAM_1,18,124.000000
316_STEAM_1,19,124.000000
316_STEAM_1,20,124.000000
316_STEAM_1,21,124.000000
316_STEAM_1,22,124.000000
316_STEAM_1,23,124.000000
316_STEAM_1,24,124.000000
318_CC_1,1,0.000000
318_CC_1,2,0.000000
318_CC_1,3,0.000000
318_CC_1,4,0.000000
318_CC_1,5,0.000000
318_CC_1,6,0.000000
318_CC_1,7,0.000000
318_CC_1,8,0.000000
318_CC_1,9,0.000000
318_CC_1,10,0.000000
318_CC_1,11,0.000000
318_CC_1,12,0.000000
318_CC_1,13,0.000000
318_CC_1,14,0.000000
318_CC_1,15,0.000000
318_CC_1,16,0.000000
318_CC_1,17,0.000000
318_CC_1,18,0.000000
318_CC_1,19,0.000000
318_CC_1,20,0.000000
318_CC_1,21,0.000000
318_CC_1,22,0.000000
318_CC_1,23,0.000000
318_CC_1,24,0.000000
321_CC_1,1,0.000000
321_CC_1,2,0.000000
321_CC_1,3,0.000000
321_CC_1,4,0.000000
321_CC_1,5,0.000000
321_CC_1,6,0.000000
321_CC_1,7,0.000000
321_CC_1,8,0.000000
321_CC_1,9,0.000000
321_CC_1,10,0.000000
321_CC_1,11,0.000000
321_CC_1,12,0.000000
321_CC_1,13,0.000000
321_CC_1,14,0.000000
321_CC_1,15,0.000000
321_CC_1,16,0.000000
321_CC_1,17,0.000000
321_CC_1,18,17.807018
321_CC_1,19,237.590141
321_CC_1,20,293.333333
321_CC_1,21,293.333333
321_CC_1,22,293.333333
321_CC_1,23,293.333333
321_CC_1,24,293.333333
322_CT_5,1,0.000000
322_CT_5,2,0.000000
322_CT_5,3,0.000000
322_CT_5,4,0.000000
322_CT_5,5,0.000000
322_CT_5,6,0.000000
322_CT_5,7,0.000000
322_CT_5,8,0.000000
322_CT_5,9,0.000000
322_CT_5,10,0.000000
322_CT_5,11,0.000000
322_CT_5,12,0.000000
322_CT_5,13,0.000000
322_CT_5,14,0.000000
322_CT_5,15,0.000000
322_CT_5,16,0.000000
322_CT_5,17,0.000000
322_CT_5,18,0.000000
322_CT_5,19,33.000000
322_CT_5,20,33.000000
322_CT_5,21,33.000000
322_CT_5,22,33.000000
322_CT_5,23,33.000000
322_CT_5,24,33.000000
322_CT_6,1,0.000000
322_CT_6,2,0.000000
322_CT_6,3,0.000000
322_CT_6,4,0.000000
322_CT_6,5,0.000000
322_CT_6,6,0.000000
322_CT_6,7,0.000000
322_CT_6,8,0.000000
322_CT_6,9,0.000000
322_CT_6,10,0.000000
322_CT_6,11,0.000000
322_CT_6,12,0.000000
322_CT_6,13,0.000000
322_CT_6,14,0.000000
322_CT_6,15,0.000000
322_CT_6,16,0.000000
322_CT_6,17,0.000000
322_CT_6,18,0.000000
322_CT_6,19,33.000000
322_CT_6,20,33.000000
322_CT_6,21,33.000000
322_CT_6,22,33.000000
322_CT_6,23,33.000000
322_CT_6,24,33.000000
323_CC_1,1,0.000000
323_CC_1,2,0.000000
323_CC_1,3,0.000000
323_CC_1,4,0.000000
323_CC_1,5,0.000000
323_CC_1,6,0.000000
323_CC_1,7,0.000000
323_CC_1,8,0.000000
323_CC_1,9,0.000000
323_CC_1,10,0.000000
323_CC_1,11,0.000000
323_CC_1,12,0.000000
323_CC_1,13,0.000000
323_CC_1,14,0.000000
323_CC_1,15,0.000000
323_CC_1,16,0.000000
323_CC_1,17,0.000000
323_CC_1,18,0.000000
323_CC_1,19,0.000000
323_CC_1,20,0.000000
323_CC_1,21,41.025854
323_CC_1,22,170.000000
323_CC_1,23,61.666667
323_CC_1,24,87.550187
323_CC_2,1,0.000000
323_CC_2,2,0.000000
323_CC_2,3,0.000000
323_CC_2,4,0.000000
323_CC_2,5,0.000000
323_CC_2,6,0.000000
323_CC_2,7,0.000000
323_CC_2,8,0.000000
323_CC_2,9,0.000000
323_CC_2,10,0.000000
323_CC_2,11,0.000000
323_CC_2,12,0.000000
323_CC_2,13,0.000000
323_CC_2,14,0.000000
323_CC_2,15,0.000000
323_CC_2,16,0.000000
323_CC_2,17,0.000000
323_CC_2,18,0.000000
323_CC_2,19,0.000000
323_CC_2,20,30.990665
323_CC_2,21,0.000000
323_CC_2,22,3.958616
323_CC_2,23,134.177654
323_CC_2,24,61.666667
322_HYDRO_1,1,0.000000
322_HYDRO_1,2,0.000000
322_HYDRO_1,3,1.993554
322_HYDRO_1,4,16.370833
322_HYDRO_1,5,11.604167
322_HYDRO_1,6,15.000000
322_HYDRO_1,7,32.112500
322_HYDRO_1,8,44.125000
322_HYDRO_1,9,43.533333
322_HYDRO_1,10,35.270833
322_HYDRO_1,11,19.420833
322_HYDRO_1,12,11.670833
322_HYDRO_1,13,0.000000
322_HYDRO_1,14,0.000000
322_HYDRO_1,15,0.000000
322_HYDRO_1,16,30.850000
322_HYDRO_1,17,21.558333
322_HYDRO_1,18,19.504167
322_HYDRO_1,19,26.141667
322_HYDRO_1,20,25.029167
322_HYDRO_1,21,24.783333
322_HYDRO_1,22,26.133333
322_HYDRO_1,23,36.575000
322_HYDRO_1,24,29.500000
322_HYDRO_2,1,0.000000
322_HYDRO_2,2,23.350723
322_HYDRO_2,3,22.904167
322_HYDRO_2,4,16.370833
322_HYDRO_2,5,11.604167
322_HYDRO_2,6,15.000000
322_HYDRO_2,7,32.112500
322_HYDRO_2,8,44.125000
322_HYDRO_2,9,43.533333
322_HYDRO_2,10,35.270833
322_HYDRO_2,11,19.420833
322_HYDRO_2,12,0.000000
322_HYDRO_2,13,0.000000
322_HYDRO_2,14,31.304167
322_HYDRO_2,15,30.275000
322_HYDRO_2,16,30.850000
322_HYDRO_2,17,21.558333
322_HYDRO_2,18,19.504167
322_HYDRO_2,19,26.141667
322_HYDRO_2,20,25.029167
322_HYDRO_2,21,24.783333
322_HYDRO_2,22,26.133333
322_HYDRO_2,23,36.575000
322_HYDRO_2,24,29.500000
322_HYDRO_3,1,21.579167
322_HYDRO_3,2,23.975000
322_HYDRO_3,3,22.904167
322_HYDRO_3,4,16.370833
322_HYDRO_3,5,11.604167
322_HYDRO_3,6,0.000000
322_HYDRO_3,7,32.112500
322_HYDRO_3,8,44.125000
322_HYDRO_3,9,43.533333
322_HYDRO_3,10,35.270833
322_HYDRO_3,11,19.420833
322_HYDRO_3,12,11.670833
322_HYDRO_3,13,0.000000
322_HYDRO_3,14,31.304167
322_HYDRO_3,15,0.000000
322_HYDRO_3,16,30.850000
322_HYDRO_3,17,21.558333
322_HYDRO_3,18,19.504167
322_HYDRO_3,19,26.141667
322_HYDRO_3,20,25.029167
322_HYDRO_3,21,24.783333
322_HYDRO_3,22,26.133333
322_HYDRO_3,23,36.575000
322_HYDRO_3,24,29.500000
322_HYDRO_4,1,0.000000
322_HYDRO_4,2,23.975000
322_HYDRO_4,3,22.904167
322_HYDRO_4,4,16.370833
322_HYDRO_4,5,11.604167
322_HYDRO_4,6,0.000000
322_HYDRO_4,7,32.112500
322_HYDRO_4,8,44.125000
322_HYDRO_4,9,43.533333
322_HYDRO_4,10,35.270833
322_HYDRO_4,11,19.420833
322_HYDRO_4,12,11.670833
322_HYDRO_4,13,0.000000
322_HYDRO_4,14,0.000000
322_HYDRO_4,15,0.000000
322_HYDRO_4,16,30.850000
322_HYDRO_4,17,21.558333
322_HYDRO_4,18,19.504167
322_HYDRO_4,19,26.141667
322_HYDRO_4,20,25.029167
322_HYDRO_4,21,24.783333
322_HYDRO_4,22,26.133333
322_HYDRO_4,23,36.575000
322_HYDRO_4,24,29.500000
320_PV_1,1,0.000000
320_PV_1,2,0.000000
320_PV_1,3,0.000000
320_PV_1,4,0.000000
320_PV_1,5,0.000000
320_PV_1,6,0.000000
320_PV_1,7,0.000000
320_PV_1,8,8.208333
320_PV_1,9,0.000000
320_PV_1,10,0.000000
320_PV_1,11,34.916667
320_PV_1,12,0.000000
320_PV_1,13,0.000000
320_PV_1,14,34.183333
320_PV_1,15,0.000000
320_PV_1,16,28.283333
320_PV_1,17,8.575000
320_PV_1,18,0.000000
320_PV_1,19,0.000000
320_PV_1,20,0.000000
320_PV_1,21,0.000000
320_PV_1,22,0.000000
320_PV_1,23,0.000000
320_PV_1,24,0.000000
314_PV_1,1,0.000000
314_PV_1,2,0.000000
314_PV_1,3,0.000000
314_PV_1,4,0.000000
314_PV_1,5,0.000000
314_PV_1,6,0.000000
314_PV_1,7,0.000000
314_PV_1,8,8.191667
314_PV_1,9,28.666667
314_PV_1,10,34.091667
314_PV_1,11,35.683333
314_PV_1,12,0.000000
314_PV_1,13,36.116667
314_PV_1,14,33.583333
314_PV_1,15,32.608333
314_PV_1,16,27.583333
314_PV_1,17,9.150000
314_PV_1,18,0.000000
314_PV_1,19,0.000000
314_PV_1,20,0.000000
314_PV_1,21,0.000000
314_PV_1,22,0.000000
314_PV_1,23,0.000000
314_PV_1,24,0.000000
314_PV_2,1,0.000000
314_PV_2,2,0.000000
314_PV_2,3,0.000000
314_PV_2,4,0.000000
314_PV_2,5,0.000000
314_PV_2,6,0.000000
314_PV_2,7,0.000000
314_PV_2,8,8.825000
314_PV_2,9,0.000000
314_PV_2,10,33.733333
314_PV_2,11,32.466667
314_PV_2,12,32.408333
314_PV_2,13,0.000000
314_PV_2,14,30.283333
314_PV_2,15,0.000000
314_PV_2,16,24.225000
314_PV_2,17,3.933333
314_PV_2,18,0.000000
314_PV_2,19,0.000000
314_PV_2,20,0.000000
314_PV_2,21,0.000000
314_PV_2,22,0.000000
314_PV_2,23,0.000000
314_PV_2,24,0.000000
313_PV_1,1,0.000000
313_PV_1,2,0.000000
313_PV_1,3,0.000000
313_PV_1,4,0.000000
313_PV_1,5,0.000000
313_PV_1,6,0.000000
313_PV_1,7,0.000000
313_PV_1,8,10.016667
313_PV_1,9,43.533333
313_PV_1,10,57.941667
313_PV_1,11,65.658333
313_PV_1,12,67.916667
313_PV_1,13,0.000000
313_PV_1,14,63.333333
313_PV_1,15,60.683333
313_PV_1,16,45.625000
313_PV_1,17,13.833333
313_PV_1,18,0.000000
313_PV_1,19,0.000000
313_PV_1,20,0.000000
313_PV_1,21,0.000000
313_PV_1,22,0.000000
313_PV_1,23,0.000000
313_PV_1,24,0.000000
314_PV_3,1,0.000000
314_PV_3,2,0.000000
314_PV_3,3,0.000000
314_PV_3,4,0.000000
314_PV_3,5,0.000000
314_PV_3,6,0.000000
314_PV_3,7,0.000000
314_PV_3,8,0.000000
314_PV_3,9,46.191667
314_PV_3,10,58.216667
314_PV_3,11,61.833333
314_PV_3,12,0.000000
314_PV_3,13,0.000000
314_PV_3,14,60.075000
314_PV_3,15,53.783333
314_PV_3,16,39.191667
314_PV_3,17,10.791667
314_PV_3,18,0.000000
314_PV_3,19,0.000000
314_PV_3,20,0.000000
314_PV_3,21,0.000000
314_PV_3,22,0.000000
314_PV_3,23,0.000000
314_PV_3,24,0.000000
314_PV_4,1,0.000000
314_PV_4,2,0.000000
314_PV_4,3,0.000000
314_PV_4,4,0.000000
314_PV_4,5,0.000000
314_PV_4,6,0.000000
314_PV_4,7,0.000000
314_PV_4,8,7.683333
314_PV_4,9,28.875000
314_PV_4,10,34.300000
314_PV_4,11,32.611811
314_PV_4,12,0.000000
314_PV_4,13,0.000000
314_PV_4,14,35.616667
314_PV_4,15,34.808333
314_PV_4,16,29.291667
314_PV_4,17,9.425000
314_PV_4,18,0.000000
314_PV_4,19,0.000000
314_PV_4,20,0.000000
314_PV_4,21,0.000000
314_PV_4,22,0.000000
314_PV_4,23,0.000000
314_PV_4,24,0.000000
313_PV_2,1,0.000000
313_PV_2,2,0.000000
313_PV_2,3,0.000000
313_PV_2,4,0.000000
313_PV_2,5,0.000000
313_PV_2,6,0.000000
313_PV_2,7,0.000000
313_PV_2,8,9.750000
313_PV_2,9,0.000000
313_PV_2,10,58.475000
313_PV_2,11,63.333333
313_PV_2,12,0.000000
313_PV_2,13,0.000000
313_PV_2,14,61.375000
313_PV_2,15,60.750000
313_PV_2,16,43.766667
313_PV_2,17,12.558333
313_PV_2,18,0.000000
313_PV_2,19,0.000000
313_PV_2,20,0.000000
313_PV_2,21,0.000000
313_PV_2,22,0.000000
313_PV_2,23,0.000000
313_PV_2,24,0.000000
310_PV_1,1,0.000000
310_PV_1,2,0.000000
310_PV_1,3,0.000000
310_PV_1,4,0.000000
310_PV_1,5,0.000000
310_PV_1,6,0.000000
310_PV_1,7,0.000000
310_PV_1,8,7.275000
310_PV_1,9,0.000000
310_PV_1,10,-0.000000
310_PV_1,11,33.516667
310_PV_1,12,-0.000000
310_PV_1,13,32.533333
310_PV_1,14,-0.000000
310_PV_1,15,-0.000000
310_PV_1,16,28.491667
310_PV_1,17,8.833333
310_PV_1,18,0.000000
310_PV_1,19,0.000000
310_PV_1,20,0.000000
310_PV_1,21,0.000000
310_PV_1,22,0.000000
310_PV_1,23,0.000000
310_PV_1,24,0.000000
324_PV_1,1,0.000000
324_PV_1,2,0.000000
324_PV_1,3,0.000000
324_PV_1,4,0.000000
324_PV_1,5,0.000000
324_PV_1,6,0.000000
324_PV_1,7,0.000000
324_PV_1,8,7.825000
324_PV_1,9,0.000000
324_PV_1,10,33.625000
324_PV_1,11,32.141667
324_PV_1,12,32.875000
324_PV_1,13,0.000000
324_PV_1,14,-0.000000
324_PV_1,15,0.000000
324_PV_1,16,29.575000
324_PV_1,17,5.475000
324_PV_1,18,0.000000
324_PV_1,19,0.000000
324_PV_1,20,0.000000
324_PV_1,21,0.000000
324_PV_1,22,0.000000
324_PV_1,23,0.000000
324_PV_1,24,0.000000
312_PV_1,1,0.000000
312_PV_1,2,0.000000
312_PV_1,3,0.000000
312_PV_1,4,0.000000
312_PV_1,5,0.000000
312_PV_1,6,0.000000
312_PV_1,7,0.000000
312_PV_1,8,9.816667
312_PV_1,9,0.000000
312_PV_1,10,59.758333
312_PV_1,11,-0.000000
312_PV_1,12,67.075000
312_PV_1,13,64.891667
312_PV_1,14,-0.000000
312_PV_1,15,58.225000
312_PV_1,16,44.325000
312_PV_1,17,13.050000
312_PV_1,18,0.000000
312_PV_1,19,0.000000
312_PV_1,20,0.000000
